fonte_dados,cod_estacao,nome_estacao,municipios,uf,tipo_estacao,periodicidade_fonte,situacao_estacao,altitude_m,latitude_min,latitude_max,longitude_min,longitude_max,n_registros,inicio_local,fim_local,anos,n_precipitacao_ausente,n_precipitacao_negativa,n_registros_duplicados,n_registros_conflitantes
CEMADEN,261310701A,SAO CAITANO - APAC,SÃO CAITANO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.336111,-8.336111,-36.125556,-36.125556,67649,2017-11-15T16:10:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,22,0
CEMADEN,261310702A,G2-261310702A | G2-Escola Mun. - Maniçoba,SÃO CAITANO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.252591,-8.25225,-36.08099,-36.08027,3622,2025-09-02T20:30:00Z,2025-12-31T19:10:00Z,2025,0,0,1526,0
CEMADEN,261310703A,G2-261310703A | G2-Creche Mary Cavalcante,SÃO CAITANO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.31797,-8.317965,-36.13169,-36.13167,3719,2025-09-02T18:40:00Z,2025-12-31T23:10:00Z,2025,0,0,1506,0
CEMADEN,261320601A,SAO JOAO - APAC,SÃO JOÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.878166,-8.878166,-36.368083,-36.368083,59752,2017-12-05T19:10:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1472,0
CEMADEN,261330501A,Barra do Riachão,SÃO JOAQUIM DO MONTE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.507,-8.507,-35.895,-35.895,55664,2017-01-01T03:00:00Z,2024-06-05T17:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0
CEMADEN,261330501U,SAO JOAQUIM DO MONTE,SÃO JOAQUIM DO MONTE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.502444,-8.502444,-35.840611,-35.840611,46592,2017-04-02T04:20:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,624,0
CEMADEN,261330502A,SAO JOAQUIM DO MONTE - APAC,SÃO JOAQUIM DO MONTE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.43273,-8.43273,-35.804942,-35.804942,58415,2017-11-17T13:20:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,0,0
CEMADEN,261340401A,SAO JOSE DA COROA GRANDE - APAC,SÃO JOSÉ DA COROA GRANDE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.91115,-8.91115,-35.16479,-35.16479,69165,2017-12-19T20:10:00Z,2025-12-31T17:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1248,0
CEMADEN,261350301A,SAO JOSE DO BELMONTE  - APAC,SÃO JOSÉ DO BELMONTE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.83268,-7.83268,-38.76422,-38.76422,37638,2018-01-19T22:10:00Z,2025-10-30T10:00:00Z,2018;2019;2020;2021;2023;2024;2025,0,0,1442,0
CEMADEN,261350301C,SAO JOSE DO BELMONTE,SÃO JOSÉ DO BELMONTE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.774555,-7.774555,-38.7575,-38.7575,1452,2017-01-17T14:20:00Z,2017-03-10T09:20:00Z,2017,0,0,0,0
CEMADEN,261350302A,BOM NOME - APAC,SÃO JOSÉ DO BELMONTE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.996222,-7.996222,-38.624861,-38.624861,51991,2018-01-13T22:00:00Z,2025-12-31T23:00:00Z,2018;2019;2020;2021;2023;2024;2025,0,0,1414,0
CEMADEN,261360201C,SAO JOSE DO EGITO,SÃO JOSÉ DO EGITO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.507611,-7.507611,-37.274916,-37.274916,18984,2017-01-09T22:00:00Z,2023-05-01T03:20:00Z,2017;2018;2019;2020;2021;2022;2023,0,0,2,0
CEMADEN,261370101A,Chã da Tábua,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.995,-7.995,-35.035,-35.035,94605,2017-01-01T03:00:00Z,2025-12-31T20:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1734,0
CEMADEN,261370102A,Nossa Senhora da Luz,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.037,-8.037,-35.1,-35.1,71594,2017-01-01T03:00:00Z,2025-05-07T18:50:00Z,2017;2018;2019;2020;2021;2022;2024;2025,0,0,2,0
CEMADEN,261370103A,Tiúma,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.979,-7.979,-35.073,-35.073,93881,2017-01-01T03:00:00Z,2025-11-08T05:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,780,0
CEMADEN,261370104A,Rua dos Milagres,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.01,-8.01,-35.016,-35.016,77514,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1694,0
CEMADEN,261370105A,SAO LOURENCO DA MATA - APAC,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.99419,-7.99419,-35.03699,-35.03699,22875,2017-11-13T18:00:00Z,2022-02-03T19:00:00Z,2017;2018;2019;2020;2021;2022,0,0,0,0
CEMADEN,261380001A,SAO VICENTE FERRER - APAC,SÃO VICENTE FERRER,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.590832,-7.590832,-35.489782,-35.489782,77600,2017-12-04T17:30:00Z,2025-12-31T22:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,732,0
CEMADEN,261380002A,G2-261380002A,SÃO VICENTE FERRER,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.545836,-7.545757,-35.517475,-35.51716,3967,2025-08-27T21:00:00Z,2025-12-31T23:10:00Z,2025,0,0,1552,0
CEMADEN,261390901A,Serra Talhada [DNOCS] - APAC,SERRA TALHADA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.9774,-7.9774,-38.3219,-38.3219,8667,2024-06-24T17:10:00Z,2025-09-19T12:40:00Z,2024;2025,0,0,0,0
CEMADEN,261390901C,SERRA TALHADA,SERRA TALHADA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.993416,-7.993416,-38.293805,-38.293805,49924,2017-03-02T00:00:00Z,2025-10-30T15:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1422,0
CEMADEN,261390902A,G2-261390902A | G2-Ginásio AESET,SERRA TALHADA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.9915,-7.991399,-38.292512,-38.2922,2744,2025-09-03T14:00:00Z,2025-12-31T23:10:00Z,2025,0,0,1194,0
CEMADEN,261390903A,G2-261390903A | G2-Varzinha,SERRA TALHADA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.029388,-8.0293,-38.1232,-38.123112,3243,2025-09-03T15:10:00Z,2025-12-31T23:10:00Z,2025,0,0,1480,0
CEMADEN,261390904A,G2-261390904A | G2-Policlínica do IPSEP,SERRA TALHADA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.99,-7.989874,-38.281843,-38.2818,3206,2025-09-19T14:40:00Z,2025-12-31T23:10:00Z,2025,0,0,1462,0
CEMADEN,261400601A,IPUEIRA - APAC,SERRITA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.846139,-7.846139,-39.459611,-39.459611,17636,2018-02-07T07:00:00Z,2025-12-29T06:30:00Z,2018;2019;2023;2024;2025,0,0,28,0
CEMADEN,261400601U,SERRITA,SERRITA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.936444,-7.936444,-39.311444,-39.311444,13222,2017-01-10T18:40:00Z,2023-12-22T16:00:00Z,2017;2018;2019;2023,0,0,2,0
CEMADEN,261410501A,MODERNA - APAC,SERTÂNIA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.42957,-8.42957,-37.40961,-37.40961,60682,2018-01-16T14:40:00Z,2025-12-31T23:00:00Z,2018;2019;2020;2021;2022;2023;2024;2025,0,0,1482,0
CEMADEN,261410501C,SERTANIA,SERTÂNIA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.033305,-8.033305,-37.242833,-37.242833,43311,2017-01-03T21:40:00Z,2025-11-21T09:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0
CEMADEN,261410502A,G2-261410502A | G2-CSU - Sertânia,SERTÂNIA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.067396,-8.06646,-37.27263,-37.272406,3467,2025-09-09T20:00:00Z,2025-12-31T23:10:00Z,2025,0,0,1478,0
CEMADEN,261410502C,SERTANIA 2,SERTÂNIA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.351805,-8.351805,-37.286611,-37.286611,8939,2017-06-02T20:20:00Z,2024-01-16T13:00:00Z,2017;2018;2019;2021;2022;2023;2024,0,0,0,0
CEMADEN,261410503A,G2-261410503A | G2-Parque de Exposição,SERTÂNIA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.06474,-8.064665,-37.283149,-37.28311,3469,2025-09-09T21:20:00Z,2025-12-31T23:10:00Z,2025,0,0,1476,0
CEMADEN,261410504A,G2-261410504A | G2-PRF - Cruzeiro do Nordeste,SERTÂNIA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.360006,-8.359954,-37.273468,-37.27332,3423,2025-09-10T12:30:00Z,2025-12-31T23:10:00Z,2025,0,0,1474,0
CEMADEN,261420401A,Centro,SIRINHAÉM,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.592,-8.592,-35.116,-35.116,81298,2017-01-01T03:00:00Z,2025-12-31T15:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,544,0
CEMADEN,261420402A,SIRINHAEM - APAC,SIRINHAÉM,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.594572,-8.594572,-35.109969,-35.109969,34732,2017-11-24T16:40:00Z,2024-03-19T18:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,0,0
CEMADEN,261430301A,MOREILANDIA - APAC,MOREILÂNDIA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.6275,-7.6275,-39.551222,-39.551222,50554,2018-01-25T12:50:00Z,2025-06-03T03:50:00Z,2018;2019;2021;2022;2023;2024;2025,0,0,0,0
CEMADEN,261440201A,SOLIDAO - APAC,SOLIDÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.60213,-7.60213,-37.65258,-37.65258,21627,2023-02-14T12:20:00Z,2025-12-31T23:40:00Z,2023;2024;2025,0,0,1488,0
CEMADEN,261450101A,Surubim [Bombeiros] - APAC,SURUBIM,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.84449,-7.84449,-35.75571,-35.75571,28055,2023-03-10T15:50:00Z,2025-12-31T23:30:00Z,2023;2024;2025,0,0,1504,0
CEMADEN,261460001A,Tabira [Compesa] - APAC,TABIRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.58837,-7.58837,-37.54122,-37.54122,9754,2024-06-21T20:10:00Z,2025-11-23T15:30:00Z,2024;2025,0,0,34,0
CEMADEN,261460001C,TABIRA,TABIRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.520555,-7.520555,-37.510333,-37.510333,483,2017-02-20T15:00:00Z,2022-07-04T19:40:00Z,2017;2018;2022,0,0,0,0
CEMADEN,261470901A,Centro,TACAIMBÓ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.32182,-8.32182,-36.29068,-36.29068,41345,2017-01-01T03:00:00Z,2021-03-28T10:30:00Z,2017;2018;2019;2020;2021,0,0,2,0
CEMADEN,261470902A,TACAIMBO - APAC,TACAIMBÓ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.316389,-8.316389,-36.291667,-36.291667,61230,2017-11-15T16:50:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1504,0
CEMADEN,261470903A,G2-261470903A | G2-Escola Mun Maria Luíza,TACAIMBÓ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.323819,-8.323428,-36.29161,-36.291373,3725,2025-09-03T12:10:00Z,2025-12-31T23:10:00Z,2025,0,0,1516,0
CEMADEN,261470904A,G2-261470904A | G2-Prefeitura,TACAIMBÓ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.316247,-8.316232,-36.29162,-36.291599,3714,2025-09-03T11:10:00Z,2025-12-31T23:10:00Z,2025,0,0,1510,0
CEMADEN,261480801A,Tacaratu [Secretária de Desenvolvimento Social] - APAC,TACARATU,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-9.10687,-9.10687,-38.14931,-38.14931,25473,2023-03-03T19:40:00Z,2025-12-31T23:40:00Z,2023;2024;2025,0,0,1446,0
CEMADEN,261480801C,TACARATU,TACARATU,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-9.1125,-9.1125,-38.156555,-38.156555,49575,2017-01-10T20:10:00Z,2025-12-30T18:00:00Z,2017;2018;2019;2020;2022;2023;2024;2025,0,0,60,0
CEMADEN,261485701A,SAUÃ - APAC | SAUÊ - APAC,TAMANDARÉ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.768671,-8.768671,-35.313051,-35.313051,66244,2017-11-18T08:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1652,0
CEMADEN,261485702A,TAMANDARE - APAC,TAMANDARÉ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.750556,-8.750556,-35.101667,-35.101667,81867,2017-11-21T10:20:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1566,0
CEMADEN,261500301A,Taquaritinga do Norte [CAIC] - APAC,TAQUARITINGA DO NORTE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.89838,-7.89838,-36.05043,-36.05043,26406,2023-03-10T12:00:00Z,2025-12-31T23:10:00Z,2023;2024;2025,0,0,588,0
CEMADEN,261500301C,TAQUARITINGA DO NORTE,TAQUARITINGA DO NORTE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.81375,-7.81375,-36.151472,-36.151472,16997,2018-02-14T18:00:00Z,2025-11-28T11:00:00Z,2018;2019;2020;2021;2022;2025,0,0,1490,0
CEMADEN,261510201A,TEREZINHA - APAC,TEREZINHA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-9.056936,-9.056936,-36.623556,-36.623556,48420,2019-09-18T02:50:00Z,2025-12-31T23:40:00Z,2019;2020;2021;2022;2023;2024;2025,0,0,1562,0
CEMADEN,261520101A,GUARANI - APAC,TERRA NOVA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.079528,-8.079528,-39.393917,-39.393917,25961,2018-11-27T09:10:00Z,2025-12-31T23:30:00Z,2018;2019;2020;2021;2022;2023;2024;2025,0,0,1494,0
CEMADEN,261520101C,TERRA NOVA,TERRA NOVA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.225888,-8.225888,-39.387944,-39.387944,12460,2018-02-15T19:00:00Z,2025-01-21T12:00:00Z,2018;2019;2024;2025,0,0,0,0
CEMADEN,261520102A,Terra Nova [Escola Francisco Hugo] - APAC,TERRA NOVA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.22468,-8.22468,-39.3766,-39.3766,15965,2023-07-26T18:40:00Z,2025-12-18T11:50:00Z,2023;2024;2025,0,0,1466,0
CEMADEN,261530001A,USINA CRUANGI - APAC,TIMBAÚBA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.551183,-7.551183,-35.276044,-35.276044,61519,2017-11-22T10:40:00Z,2025-09-25T16:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,0,0
CEMADEN,261530002A,ENGENHO SALGADO - APAC,TIMBAÚBA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.445494,-7.445494,-35.24407,-35.24407,34357,2017-11-22T11:30:00Z,2022-04-12T13:00:00Z,2017;2018;2019;2020;2021;2022,0,0,0,0
CEMADEN,261540901A,TORITAMA - APAC,TORITAMA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.00893,-8.00893,-36.06317,-36.06317,62578,2017-12-06T22:10:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,548,0
CEMADEN,261550801A,TRACUNHAEM - APAC,TRACUNHAÉM,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.80379,-7.80379,-35.23131,-35.23131,61531,2017-11-16T11:50:00Z,2025-09-23T18:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,0,0
CEMADEN,261560701A,Trindade [PSF] - APAC,TRINDADE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.76067,-7.76067,-40.26099,-40.26099,7862,2024-02-21T18:20:00Z,2025-09-01T18:10:00Z,2024;2025,0,0,0,0
CEMADEN,261560701U,TRINDADE,TRINDADE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.700694,-7.700694,-40.250333,-40.250333,33362,2017-05-24T02:20:00Z,2025-04-16T05:00:00Z,2017;2018;2019;2021;2022;2023;2024;2025,0,0,0,0
CEMADEN,261570601A,TRIUNFO - APAC,TRIUNFO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.83051,-7.83051,-38.1056,-38.1056,47301,2018-01-18T01:00:00Z,2025-12-31T12:00:00Z,2018;2019;2020;2021;2022;2023;2024;2025,0,0,732,0
CEMADEN,261580501A,TUPANATINGA - APAC,TUPANATINGA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.750469,-8.750469,-37.3253,-37.3253,19650,2020-06-01T11:30:00Z,2025-12-31T23:00:00Z,2020;2022;2023;2024;2025,0,0,1496,0
CEMADEN,261580501C,TUPANATINGA,TUPANATINGA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.756277,-8.756277,-37.356305,-37.356305,14225,2017-01-04T21:10:00Z,2019-01-30T11:00:00Z,2017;2018;2019,0,0,2,0
CEMADEN,261590401A,Tuparetama [Compesa] - APAC,TUPARETAMA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.60224,-7.60224,-37.30942,-37.30942,21518,2023-03-03T19:20:00Z,2025-12-23T05:20:00Z,2023;2024;2025,0,0,42,0
CEMADEN,261590401C,TUPARETAMA,TUPARETAMA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.633083,-7.633083,-37.327888,-37.327888,40295,2017-01-09T12:30:00Z,2025-12-10T05:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1470,0
CEMADEN,261600101C,VENTUROSA,VENTUROSA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.559916,-8.559916,-36.81597,-36.81597,37919,2017-01-09T21:10:00Z,2024-05-07T19:40:00Z,2017;2018;2019;2022;2023;2024,0,0,2,0
CEMADEN,261610001A,VERDEJANTE - APAC,VERDEJANTE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.930167,-7.930167,-38.968306,-38.968306,16401,2023-07-01T00:20:00Z,2025-12-31T23:20:00Z,2023;2024;2025,0,0,1538,0
CEMADEN,261618301A,Vertente do Lério [EREN] - APAC,VERTENTE DO LÉRIO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.77354,-7.77354,-35.84377,-35.84377,18122,2023-07-20T09:50:00Z,2025-10-02T04:10:00Z,2023;2024;2025,0,0,34,0
CEMADEN,261618301C,VERTENTE DO LERIO,VERTENTE DO LÉRIO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.762222,-7.762222,-35.8745,-35.8745,29766,2017-02-20T16:30:00Z,2025-11-22T06:00:00Z,2017;2018;2019;2022;2023;2024;2025,0,0,1486,0
CEMADEN,261630801A,Estádio Municipal | vicência01,VICÊNCIA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.656,-7.656,-35.319,-35.319,75292,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1632,0
CEMADEN,261630802A,VICENCIA - APAC,VICÊNCIA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.668806,-7.668806,-35.412472,-35.412472,55547,2019-05-29T13:30:00Z,2025-09-24T16:00:00Z,2019;2020;2021;2022;2023;2024;2025,0,0,0,0
CEMADEN,261640702A,Bairro C,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.121,-8.121,-35.325,-35.325,74026,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,318,0
CEMADEN,261640703A,Cajá,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.111,-8.111,-35.284,-35.284,66621,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1490,0
CEMADEN,261640704A,Livramento,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.121,-8.121,-35.298,-35.298,73172,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1554,0
CEMADEN,261640705A,VITORIA DE SANTO ANTAO - APAC,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.22513,-8.22513,-35.270697,-35.270697,33806,2017-11-17T08:20:00Z,2022-03-22T14:20:00Z,2017;2018;2019;2020;2021;2022,0,0,0,0
CEMADEN,261650601A,Centro,XEXÉU,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.81,-8.805,-35.627,-35.627,89458,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1560,0
CEMADEN,261650602A,XEXEU - APAC,XEXÉU,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.81,-8.81,-35.627222,-35.627222,34187,2017-12-04T04:30:00Z,2022-01-18T15:00:00Z,2017;2018;2019;2020;2021;2022,0,0,0,0
INMET,82753,OURICURI,"","",CONVENCIONAL,Horaria,Operante,462.01,-7.87944443,-7.87944443,-40.09194444,-40.09194444,9860,2017-01-01T12:00:00Z,2025-12-31T18:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,4830,0,0,0
INMET,82781,NAZARE DA MATA,"","",CONVENCIONAL,Horaria,Desativada,87,-7.73,-7.73,-35.25,-35.25,9860,2017-01-01T12:00:00Z,2025-12-31T18:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,9860,0,0,0
INMET,82789,TRIUNFO,"","",CONVENCIONAL,Horaria,Desativada,1105,-7.82972221,-7.82972221,-38.12222221,-38.12222221,1355,2017-01-01T12:00:00Z,2018-03-28T18:00:00Z,2017;2018,581,0,0,0
INMET,82797,SURUBIM,"","",CONVENCIONAL,Horaria,Operante,421.44,-7.84249999,-7.84249999,-35.79027777,-35.79027777,9860,2017-01-01T12:00:00Z,2025-12-31T18:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,5929,0,0,0
INMET,82799,GOIANA,"","",CONVENCIONAL,Horaria,Desativada,11,-7.55,-7.55,-34.98,-34.98,9860,2017-01-01T12:00:00Z,2025-12-31T18:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,9860,0,0,0
INMET,82886,CABROBO,"","",CONVENCIONAL,Horaria,Fechada,342.78,-8.50388888,-8.50388888,-39.31527777,-39.31527777,9311,2017-01-01T12:00:00Z,2025-07-01T18:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,4823,0,0,0
INMET,82890,ARCO VERDE,"","",CONVENCIONAL,Horaria,Operante,683.91,-8.4336111,-8.4336111,-37.05527777,-37.05527777,9860,2017-01-01T12:00:00Z,2025-12-31T18:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,5656,0,0,0
INMET,82893,GARANHUNS,"","",CONVENCIONAL,Horaria,Fechada,827.78,-8.91083333,-8.91083333,-36.49333333,-36.49333333,6422,2017-01-01T12:00:00Z,2022-11-11T18:00:00Z,2017;2018;2019;2020;2021;2022,4638,0,0,0
INMET,82897,TAPACURA,"","",CONVENCIONAL,Horaria,Desativada,102,-8.17,-8.17,-35.18,-35.18,9860,2017-01-01T12:00:00Z,2025-12-31T18:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,9860,0,0,0
INMET,82898,OLINDA,"","",CONVENCIONAL,Horaria,Desativada,55,-8.02,-8.02,-34.85,-34.85,9860,2017-01-01T12:00:00Z,2025-12-31T18:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,9860,0,0,0
INMET,82900,RECIFE (CURADO),"","",CONVENCIONAL,Horaria,Fechada,11.3,-8.05916666,-8.05916666,-34.95916666,-34.95916666,4016,2017-01-01T12:00:00Z,2020-08-31T18:00:00Z,2017;2018;2019;2020,147,0,0,0
INMET,82983,PETROLINA,"","",CONVENCIONAL,Horaria,Operante,372.54,-9.3886111,-9.3886111,-40.52333332,-40.52333332,9860,2017-01-01T12:00:00Z,2025-12-31T18:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,4932,0,0,0
INMET,A301,RECIFE,"","",AUTOMATICA,Horaria,Desativada,11.3,-8.05916666,-8.05916666,-34.95916666,-34.95916666,42621,2017-01-01T03:00:00Z,2021-11-11T23:00:00Z,2017;2018;2019;2020;2021,1093,0,0,0
INMET,A307,PETROLINA,"","",AUTOMATICA,Horaria,Pane,372.72,-9.38833333,-9.38833333,-40.52333332,-40.52333332,78885,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,22999,0,0,0
INMET,A309,ARCO VERDE,"","",AUTOMATICA,Horaria,Operante,683.95,-8.4336111,-8.4336111,-37.05555555,-37.05555555,78885,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,25913,0,0,0
INMET,A322,GARANHUNS,"","",AUTOMATICA,Horaria,Operante,827.78,-8.91083333,-8.91083333,-36.49333333,-36.49333333,78885,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,27396,0,0,0
INMET,A328,SURUBIM,"","",AUTOMATICA,Horaria,Operante,421.44,-7.84249999,-7.84249999,-35.79027777,-35.79027777,78885,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,34269,0,0,0
INMET,A329,CABROBO,"","",AUTOMATICA,Horaria,Operante,342.74,-8.50388888,-8.50388888,-39.31527777,-39.31527777,78885,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,14793,0,0,0
INMET,A341,CARUARU,"","",AUTOMATICA,Horaria,Operante,837,-8.35611111,-8.35611111,-36.02833332,-36.02833332,78885,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,32450,0,0,0
