fonte_dados,cod_estacao,nome_estacao,ano,n_registros,n_registros_com_valor,n_registros_sem_valor,n_datas_com_registro,n_meses_com_registro,inicio,fim,precipitacao_min,precipitacao_max
CEMADEN,260610102A,GLORIA DO GOITA - APAC,2024,9364,9364,0,357,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0,17.69
CEMADEN,260610102A,GLORIA DO GOITA - APAC,2025,6551,6551,0,234,9,2025-01-01T03:00:00Z,2025-09-03T13:00:00Z,0,9.37
CEMADEN,260620001A,Estadio Municipal Agamemon Magalhães,2017,14079,14079,0,364,12,2017-01-01T03:00:00Z,2018-01-01T02:20:00Z,0,15.6
CEMADEN,260620001A,Estadio Municipal Agamemon Magalhães,2018,2490,2490,0,90,3,2018-01-01T03:20:00Z,2018-03-31T23:20:00Z,0,8.8
CEMADEN,260620001A,Estádio Municipal,2018,7418,7418,0,276,10,2018-04-01T00:20:00Z,2019-01-01T02:20:00Z,0,9.6
CEMADEN,260620001A,Estádio Municipal,2019,9867,9867,0,361,12,2019-01-01T03:20:00Z,2020-01-01T02:20:00Z,0,12.8
CEMADEN,260620001A,Estádio Municipal,2020,10151,10151,0,366,12,2020-01-01T03:20:00Z,2021-01-01T02:20:00Z,0,10.6
CEMADEN,260620001A,Estádio Municipal,2021,6884,6884,0,360,12,2021-01-01T03:20:00Z,2022-01-01T02:30:00Z,0,14.2
CEMADEN,260620001A,Estádio Municipal,2022,7795,7795,0,302,12,2022-01-01T03:20:00Z,2023-01-01T02:20:00Z,0,264
CEMADEN,260620001A,Estádio Municipal,2023,5367,5367,0,179,6,2023-01-01T03:20:00Z,2023-06-28T18:20:00Z,0,11.8
CEMADEN,260620001A,ETA Compesa,2023,5019,5019,0,181,6,2023-07-04T17:30:00Z,2024-01-01T02:20:00Z,0,7.4
CEMADEN,260620001A,ETA Compesa,2024,10338,10338,0,366,12,2024-01-01T03:20:00Z,2025-01-01T02:20:00Z,0,14.6
CEMADEN,260620001A,ETA Compesa,2025,11578,11578,0,365,12,2025-01-01T03:20:00Z,2025-12-31T23:20:00Z,0,14
CEMADEN,260620002A,Prefeitura Municipal,2017,12905,12905,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:30:00Z,0,14.6
CEMADEN,260620002A,Prefeitura Municipal,2018,2506,2506,0,90,3,2018-01-01T03:30:00Z,2018-03-31T23:30:00Z,0,11.6
CEMADEN,260620002A,Centro,2018,7466,7466,0,276,10,2018-04-01T00:30:00Z,2019-01-01T02:30:00Z,0,9.6
CEMADEN,260620002A,Centro,2019,9909,9909,0,361,12,2019-01-01T03:30:00Z,2020-01-01T02:30:00Z,0,15.8
CEMADEN,260620002A,Centro,2020,10078,10078,0,366,12,2020-01-01T03:30:00Z,2021-01-01T02:30:00Z,0,16
CEMADEN,260620002A,Centro,2021,10127,10127,0,365,12,2021-01-01T03:30:00Z,2022-01-01T02:30:00Z,0,11.2
CEMADEN,260620002A,Centro,2022,8965,8965,0,321,12,2022-01-01T03:30:00Z,2023-01-01T02:30:00Z,0,74
CEMADEN,260620002A,Centro,2023,10417,10417,0,365,12,2023-01-01T03:30:00Z,2024-01-01T02:30:00Z,0,17.2
CEMADEN,260620002A,Centro,2024,9459,9459,0,342,12,2024-01-01T03:30:00Z,2024-12-07T10:00:00Z,0,14.6
CEMADEN,260620002A,Centro,2025,209,209,0,18,2,2025-01-16T10:30:00Z,2025-02-05T14:30:00Z,0,10.4
CEMADEN,260620003A,PONTA DE PEDRA - APAC,2017,1035,1035,0,44,2,2017-11-18T04:40:00Z,2018-01-01T02:40:00Z,0,2.56
CEMADEN,260620003A,PONTA DE PEDRA - APAC,2018,9887,9887,0,365,12,2018-01-01T03:40:00Z,2019-01-01T02:40:00Z,0,16.43
CEMADEN,260620003A,PONTA DE PEDRA - APAC,2019,9680,9680,0,354,12,2019-01-01T03:40:00Z,2020-01-01T02:40:00Z,0,14.7
CEMADEN,260620003A,PONTA DE PEDRA - APAC,2020,7918,7918,0,274,10,2020-01-01T03:40:00Z,2020-10-17T09:40:00Z,0,20.86
CEMADEN,260620003A,PONTA DE PEDRA - APAC,2021,5301,5301,0,187,7,2021-06-22T14:10:00Z,2022-01-01T02:40:00Z,0,7.1
CEMADEN,260620003A,PONTA DE PEDRA - APAC,2022,10645,10645,0,365,12,2022-01-01T03:40:00Z,2023-01-01T02:40:00Z,0,16.64
CEMADEN,260620003A,PONTA DE PEDRA - APAC,2023,10426,10426,0,365,12,2023-01-01T03:40:00Z,2024-01-01T02:40:00Z,0,17.48
CEMADEN,260620003A,PONTA DE PEDRA - APAC,2024,9886,9886,0,352,12,2024-01-01T03:40:00Z,2025-01-01T02:40:00Z,0,19.13
CEMADEN,260620003A,PONTA DE PEDRA - APAC,2025,8413,8413,0,269,9,2025-01-01T03:40:00Z,2025-09-26T14:40:00Z,0,13.21
CEMADEN,260620003H,Goiana,2017,10676,10676,0,285,10,2017-01-01T03:00:00Z,2017-10-16T18:30:00Z,0,15.4
CEMADEN,260620003H,Goiana,2018,812,812,0,36,2,2018-01-18T12:00:00Z,2018-02-22T16:00:00Z,0,8.8
CEMADEN,260620003H,Canal de Goiana,2023,4085,4085,0,156,6,2023-07-28T16:30:00Z,2024-01-01T02:10:00Z,0,9.4
CEMADEN,260620003H,Canal de Goiana,2024,7703,7703,0,308,12,2024-01-01T03:10:00Z,2024-12-22T06:10:00Z,0,15.4
CEMADEN,260620003H,Canal de Goiana,2025,2994,2994,0,124,8,2025-01-16T03:10:00Z,2025-11-26T00:20:00Z,0,0
CEMADEN,260630901A,Granito [Hospital] - APAC,2023,2,2,0,2,2,2023-08-17T10:40:00Z,2023-09-20T13:40:00Z,0.2,0.2
CEMADEN,260630901A,Granito [Hospital] - APAC,2024,4192,4192,0,174,6,2024-07-02T18:20:00Z,2025-01-01T02:20:00Z,0,4.72
CEMADEN,260630901A,Granito [Hospital] - APAC,2025,6622,6622,0,275,12,2025-01-01T03:20:00Z,2025-12-31T22:40:00Z,0,19.13
CEMADEN,260630901C,GRANITO,2017,2050,2050,0,92,10,2017-01-12T20:30:00Z,2017-10-16T12:00:00Z,0,2.2
CEMADEN,260630901C,GRANITO,2018,4314,4314,0,214,12,2018-01-18T11:00:00Z,2019-01-01T02:00:00Z,0,9
CEMADEN,260630901C,GRANITO,2019,2388,2388,0,144,10,2019-01-01T03:00:00Z,2019-12-08T23:00:00Z,0,1.2
CEMADEN,260630901C,GRANITO,2020,1231,1231,0,83,6,2020-02-05T11:00:00Z,2020-07-09T14:00:00Z,0,3.4
CEMADEN,260630901C,GRANITO,2022,4147,4147,0,167,7,2022-06-08T15:10:00Z,2023-01-01T02:00:00Z,0,13.8
CEMADEN,260630901C,GRANITO,2023,2268,2268,0,154,9,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,0,6.8
CEMADEN,260630901C,GRANITO,2024,6680,6680,0,280,10,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0,7
CEMADEN,260630901C,GRANITO,2025,3045,3045,0,117,5,2025-01-01T03:00:00Z,2025-05-09T16:00:00Z,0,10.8
CEMADEN,260640801A,G2-260640801A,2025,2764,2764,0,65,3,2025-08-13T18:30:00Z,2025-10-31T23:10:00Z,0,7.4
CEMADEN,260640801A,G2-Uruçu-Mirim,2025,1454,1454,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,1
CEMADEN,260640801C,GRAVATA,2017,10884,10884,0,163,10,2017-01-27T13:50:00Z,2017-10-16T07:00:00Z,0,7.4
CEMADEN,260640801C,GRAVATA,2018,7475,7475,0,318,12,2018-01-18T11:00:00Z,2019-01-01T02:00:00Z,0,10
CEMADEN,260640801C,GRAVATA,2019,3434,3434,0,189,8,2019-01-01T03:00:00Z,2019-08-05T01:00:00Z,0,0.6
CEMADEN,260640802A,G2-260640802A,2025,2276,2276,0,64,3,2025-08-29T17:40:00Z,2025-10-31T23:10:00Z,0,2.8
CEMADEN,260640802A,G2-Avencas,2025,1376,1376,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,1.6
CEMADEN,260640803A,G2-260640803A,2025,2001,2001,0,51,2,2025-09-11T11:40:00Z,2025-10-31T23:10:00Z,0,2
CEMADEN,260640803A,G2-Janelas para o Rio,2025,1490,1490,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,2
CEMADEN,260650701A,IATI - APAC,2018,5889,5889,0,235,8,2018-05-11T05:10:00Z,2019-01-01T02:50:00Z,0,5.31
CEMADEN,260650701A,IATI - APAC,2019,8331,8331,0,336,12,2019-01-01T03:50:00Z,2019-12-24T14:50:00Z,0,11.39
CEMADEN,260650701A,IATI - APAC,2020,4222,4222,0,207,7,2020-06-03T11:50:00Z,2021-01-01T00:50:00Z,0,11.8
CEMADEN,260650701A,IATI - APAC,2021,4810,4810,0,247,9,2021-01-01T04:20:00Z,2022-01-01T02:50:00Z,0,17.27
CEMADEN,260650701A,IATI - APAC,2022,3604,3604,0,145,6,2022-01-01T03:50:00Z,2023-01-01T02:50:00Z,0,9.14
CEMADEN,260650701A,IATI - APAC,2023,9614,9614,0,365,12,2023-01-01T03:50:00Z,2024-01-01T02:50:00Z,0,22.73
CEMADEN,260650701A,IATI - APAC,2024,9416,9416,0,366,12,2024-01-01T03:50:00Z,2025-01-01T02:50:00Z,0,19.55
CEMADEN,260650701A,IATI - APAC,2025,10857,10857,0,365,12,2025-01-01T03:50:00Z,2025-12-31T23:50:00Z,0,12.6
CEMADEN,260650701C,IATI,2018,3394,3394,0,134,6,2018-01-30T18:00:00Z,2018-06-12T05:00:00Z,0,14.6
CEMADEN,260650701C,IATI,2022,1843,1843,0,56,2,2022-05-04T17:00:00Z,2022-06-28T06:00:00Z,0,3.4
CEMADEN,260650701C,IATI,2023,2450,2450,0,92,4,2023-04-12T17:00:00Z,2023-11-23T04:00:00Z,0,13.2
CEMADEN,260660601A,Lages,2017,10106,10106,0,363,12,2017-01-01T03:00:00Z,2018-01-01T02:10:00Z,0,7.1
CEMADEN,260660601A,Lages,2018,9002,9002,0,365,12,2018-01-01T03:10:00Z,2019-01-01T02:10:00Z,0,24.02
CEMADEN,260660601A,Lages,2019,7681,7681,0,346,12,2019-01-01T03:10:00Z,2019-12-31T17:10:00Z,0,24.46
CEMADEN,260660601A,Lages,2020,353,353,0,52,2,2020-01-01T11:40:00Z,2020-02-23T21:10:00Z,0,12.4
CEMADEN,260660601A,Lages,2021,7094,7094,0,281,10,2021-03-10T21:00:00Z,2022-01-01T02:50:00Z,0,14.27
CEMADEN,260660601A,Lages,2022,8022,8022,0,363,12,2022-01-01T03:50:00Z,2022-12-31T18:50:00Z,0,11.6
CEMADEN,260660601A,Lages,2023,7064,7064,0,351,12,2023-01-01T12:20:00Z,2023-12-31T17:50:00Z,0,14.05
CEMADEN,260660601A,Lages,2024,3518,3518,0,366,12,2024-01-01T09:10:00Z,2024-12-31T18:50:00Z,0,5.51
CEMADEN,260660601A,Lages,2025,6861,6861,0,365,12,2025-01-01T09:40:00Z,2025-12-31T23:50:00Z,0,6.31
CEMADEN,260660601C,IBIMIRIM,2017,7816,7816,0,162,12,2017-01-31T20:00:00Z,2017-12-06T03:00:00Z,0,11
CEMADEN,260660601C,IBIMIRIM,2018,7757,7757,0,327,12,2018-01-31T17:00:00Z,2019-01-01T02:00:00Z,0,11.2
CEMADEN,260660601C,IBIMIRIM,2019,8486,8486,0,360,12,2019-01-01T03:00:00Z,2019-12-31T23:00:00Z,0,15.6
CEMADEN,260660601C,IBIMIRIM,2020,2499,2499,0,100,6,2020-01-01T10:00:00Z,2020-12-19T01:00:00Z,0,11.2
CEMADEN,260660601C,IBIMIRIM,2021,313,313,0,26,6,2021-03-24T21:50:00Z,2021-12-27T21:00:00Z,0,6.4
CEMADEN,260660601C,IBIMIRIM,2022,101,101,0,11,2,2022-03-01T10:00:00Z,2022-04-10T21:00:00Z,0,3.2
CEMADEN,260660601C,IBIMIRIM,2023,104,104,0,5,1,2023-04-10T18:00:00Z,2023-04-15T00:00:00Z,0,0.6
CEMADEN,260670501A,Ibirajuba [Chacará] - APAC,2023,3991,3991,0,152,5,2023-08-02T15:40:00Z,2024-01-01T00:10:00Z,0,6.19
CEMADEN,260670501A,Ibirajuba [Chacará] - APAC,2024,8564,8564,0,352,12,2024-01-01T03:20:00Z,2024-12-31T19:30:00Z,0,18.1
CEMADEN,260670501A,Ibirajuba [Chacará] - APAC,2025,6945,6945,0,273,12,2025-01-01T04:10:00Z,2025-12-25T11:30:00Z,0,10.58
CEMADEN,260680403A,Alto do Céu,2017,12734,12734,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:10:00Z,0,10.57
CEMADEN,260680403A,Alto do Céu,2018,10274,10274,0,365,12,2018-01-01T03:10:00Z,2019-01-01T02:10:00Z,0,15.77
CEMADEN,260680403A,Alto do Céu,2019,9453,9453,0,346,12,2019-01-01T03:10:00Z,2020-01-01T02:10:00Z,0,14.29
CEMADEN,260680403A,Alto do Céu,2020,10040,10040,0,366,12,2020-01-01T03:10:00Z,2021-01-01T02:10:00Z,0,10.78
CEMADEN,260680403A,Alto do Céu,2021,10453,10453,0,365,12,2021-01-01T03:10:00Z,2022-01-01T02:10:00Z,0,17.9
CEMADEN,260680403A,Alto do Céu,2022,10844,10844,0,363,12,2022-01-01T03:10:00Z,2023-01-01T02:10:00Z,0,13.64
CEMADEN,260680403A,Alto do Céu,2023,4194,4194,0,172,9,2023-01-01T03:10:00Z,2023-10-09T14:30:00Z,0,9.39
CEMADEN,260680403A,Alto do Céu,2024,6608,6608,0,246,10,2024-02-06T17:40:00Z,2025-01-01T02:50:00Z,0,14.27
CEMADEN,260680403A,Alto do Céu,2025,11856,11856,0,365,12,2025-01-01T03:50:00Z,2025-12-31T23:50:00Z,0,15.73
CEMADEN,260680404A,Cruz de Rebouças,2017,14878,14878,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:50:00Z,0,11.18
CEMADEN,260680404A,Cruz de Rebouças,2018,7119,7119,0,264,10,2018-01-01T03:50:00Z,2018-10-09T13:50:00Z,0,10.57
CEMADEN,260680404A,Cruz de Rebouças,2019,4095,4095,0,138,5,2019-06-12T13:30:00Z,2019-10-29T20:50:00Z,0,7.52
CEMADEN,260680404A,Cruz de Rebouças,2020,5845,5845,0,215,8,2020-04-07T10:50:00Z,2021-01-01T02:50:00Z,0,8.36
CEMADEN,260680404A,Cruz de Rebouças,2021,10223,10223,0,360,12,2021-01-01T03:50:00Z,2022-01-01T02:50:00Z,0,16.31
CEMADEN,260680404A,Cruz de Rebouças,2022,4540,4540,0,229,8,2022-01-01T03:50:00Z,2022-08-30T20:50:00Z,0,20.38
CEMADEN,260680404A,Cruz de Rebouças,2023,5079,5079,0,182,6,2023-07-03T20:00:00Z,2024-01-01T02:50:00Z,0,8.53
CEMADEN,260680404A,Cruz de Rebouças,2024,10301,10301,0,366,12,2024-01-01T03:50:00Z,2025-01-01T02:50:00Z,0,18.31
CEMADEN,260680404A,Cruz de Rebouças,2025,10512,10512,0,326,12,2025-01-01T03:50:00Z,2025-12-31T10:50:00Z,0,18.1
CEMADEN,260680405A,Cruz de Rebouças2,2017,12970,12970,0,362,12,2017-01-01T03:00:00Z,2018-01-01T02:20:00Z,0,12.41
CEMADEN,260680405A,Cruz de Rebouças2,2018,10072,10072,0,365,12,2018-01-01T03:20:00Z,2019-01-01T02:20:00Z,0,11.99
CEMADEN,260680405A,Cruz de Rebouças2,2019,9802,9802,0,357,12,2019-01-01T03:20:00Z,2020-01-01T02:20:00Z,0,16.86
CEMADEN,260680405A,Cruz de Rebouças2,2020,9962,9962,0,366,12,2020-01-01T03:30:00Z,2021-01-01T02:20:00Z,0,14.51
CEMADEN,260680405A,Cruz de Rebouças2,2021,8099,8099,0,266,10,2021-01-01T03:10:00Z,2022-01-01T02:20:00Z,0,17.07
CEMADEN,260680405A,Cruz de Rebouças2,2022,3735,3735,0,142,6,2022-01-01T03:20:00Z,2023-01-01T02:20:00Z,0,13.85
CEMADEN,260680405A,Cruz de Rebouças2,2023,10481,10481,0,365,12,2023-01-01T03:20:00Z,2024-01-01T02:20:00Z,0,10.58
CEMADEN,260680405A,Cruz de Rebouças2,2024,9623,9623,0,365,12,2024-01-01T03:30:00Z,2025-01-01T02:20:00Z,0,11.38
CEMADEN,260680405A,Cruz de Rebouças2,2025,6636,6636,0,232,9,2025-01-01T03:20:00Z,2025-12-31T23:20:00Z,0,10.38
CEMADEN,260680406A,IGARASSU - APAC,2017,1120,1120,0,50,2,2017-11-11T11:30:00Z,2018-01-01T02:10:00Z,0,3.94
CEMADEN,260680406A,IGARASSU - APAC,2018,10167,10167,0,365,12,2018-01-01T03:10:00Z,2019-01-01T02:10:00Z,0,13.42
CEMADEN,260680406A,IGARASSU - APAC,2019,9806,9806,0,344,12,2019-01-01T03:10:00Z,2020-01-01T02:10:00Z,0,12.6
CEMADEN,260680406A,IGARASSU - APAC,2020,6406,6406,0,221,8,2020-01-01T03:10:00Z,2020-08-13T13:10:00Z,0,22.1
CEMADEN,260680406A,IGARASSU - APAC,2021,5660,5660,0,184,6,2021-07-01T14:30:00Z,2022-01-01T02:00:00Z,0,6.32
CEMADEN,260680406A,IGARASSU - APAC,2022,1423,1423,0,59,2,2022-01-01T03:00:00Z,2022-02-28T17:00:00Z,0,0.2
CEMADEN,260690301A,IGUARACI - APAC,2018,5648,5648,0,262,12,2018-01-17T10:00:00Z,2019-01-01T02:50:00Z,0,14.91
CEMADEN,260690301A,IGUARACI - APAC,2019,2073,2073,0,87,4,2019-01-01T03:50:00Z,2019-04-04T11:50:00Z,0,23.38
CEMADEN,260690301A,IGUARACI - APAC,2021,894,894,0,40,3,2021-09-24T21:30:00Z,2021-11-02T03:00:00Z,0,0.59
CEMADEN,260690301A,IGUARACI - APAC,2023,2927,2927,0,125,5,2023-08-29T12:10:00Z,2023-12-31T22:00:00Z,0,14.53
CEMADEN,260690301A,IGUARACI - APAC,2024,7874,7874,0,330,12,2024-01-01T06:50:00Z,2025-01-01T02:00:00Z,0,21.71
CEMADEN,260690301A,IGUARACI - APAC,2025,9844,9844,0,359,12,2025-01-01T03:00:00Z,2025-12-29T16:50:00Z,0,24.13
CEMADEN,260690301C,IGUARACI,2018,7279,7279,0,329,11,2018-02-05T17:30:00Z,2018-12-31T23:00:00Z,0,9.4
CEMADEN,260690301C,IGUARACI,2019,4889,4889,0,350,12,2019-01-01T16:00:00Z,2019-12-31T23:00:00Z,0,17.2
CEMADEN,260690301C,IGUARACI,2020,999,999,0,69,3,2020-01-01T11:00:00Z,2020-03-12T02:00:00Z,0,5
CEMADEN,260690301C,IGUARACI,2022,4404,4404,0,180,7,2022-06-24T17:10:00Z,2023-01-01T02:00:00Z,0,11
CEMADEN,260690301C,IGUARACI,2023,6729,6729,0,275,12,2023-01-01T03:00:00Z,2023-12-11T08:00:00Z,0,13.2
CEMADEN,260700001A,Inajá [Estádio Municipal] - APAC,2023,5420,5420,0,223,9,2023-03-03T19:00:00Z,2023-11-30T10:00:00Z,0,11.39
CEMADEN,260700001A,Inajá [Estádio Municipal] - APAC,2024,6373,6373,0,266,11,2024-01-30T12:30:00Z,2025-01-01T02:00:00Z,0,164.48
CEMADEN,260700001A,Inajá [Estádio Municipal] - APAC,2025,9637,9637,0,362,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,0,14.48
CEMADEN,260700001C,INAJA,2017,7605,7605,0,130,8,2017-03-09T00:30:00Z,2017-10-16T12:00:00Z,0,10.2
CEMADEN,260700001C,INAJA,2018,80,80,0,10,1,2018-01-18T12:00:00Z,2018-01-27T16:00:00Z,0,0
CEMADEN,260710901A,Ingazeira [Compesa] - APAC,2023,93,93,0,3,1,2023-11-09T16:00:00Z,2023-11-13T20:40:00Z,0,1.97
CEMADEN,260710901A,Ingazeira [Compesa] - APAC,2024,3003,3003,0,125,5,2024-08-29T17:30:00Z,2025-01-01T02:50:00Z,0,9.14
CEMADEN,260710901A,Ingazeira [Compesa] - APAC,2025,10056,10056,0,365,12,2025-01-01T03:50:00Z,2025-12-31T23:50:00Z,0,17.08
CEMADEN,260710901U,INGAZEIRA,2017,542,542,0,29,6,2017-05-03T16:30:00Z,2017-11-06T00:00:00Z,0,6.4
CEMADEN,260710901U,INGAZEIRA,2018,6379,6379,0,259,11,2018-02-21T16:00:00Z,2019-01-01T02:00:00Z,0,10.2
CEMADEN,260710901U,INGAZEIRA,2019,3356,3356,0,140,6,2019-01-01T03:00:00Z,2019-06-01T17:00:00Z,0,0.4
CEMADEN,260720801A,Centro,2017,13786,13786,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:20:00Z,0,13.01
CEMADEN,260720801A,Centro,2018,10225,10225,0,365,12,2018-01-01T03:20:00Z,2019-01-01T02:20:00Z,0,17.48
CEMADEN,260720801A,Centro,2019,6742,6742,0,244,10,2019-01-01T03:20:00Z,2019-10-04T04:20:00Z,0,14.71
CEMADEN,260720801A,Centro,2020,4934,4934,0,184,6,2020-07-01T11:20:00Z,2021-01-01T02:20:00Z,0,7.16
CEMADEN,260720801A,Centro,2021,10977,10977,0,365,12,2021-01-01T03:20:00Z,2022-01-01T02:20:00Z,0,11.59
CEMADEN,260720801A,Centro,2022,11225,11225,0,365,12,2022-01-01T03:20:00Z,2023-01-01T02:20:00Z,0,20.59
CEMADEN,260720801A,Centro,2023,10891,10891,0,365,12,2023-01-01T03:20:00Z,2024-01-01T02:20:00Z,0,17.41
CEMADEN,260720801A,Centro,2024,9476,9476,0,366,12,2024-01-01T03:20:00Z,2025-01-01T02:20:00Z,0,10.16
CEMADEN,260720801A,Centro,2025,11009,11009,0,361,12,2025-01-01T03:20:00Z,2025-12-31T23:20:00Z,0,16.78
CEMADEN,260720801G,Campo do Avião,2019,2196,2196,0,91,3,2019-10-01T16:00:00Z,2020-01-01T02:10:00Z,0,4.2
CEMADEN,260720801G,Campo do Avião,2020,9810,9810,0,360,12,2020-01-01T03:10:00Z,2021-01-01T02:10:00Z,0,16.2
CEMADEN,260720801G,Campo do Avião,2021,10328,10328,0,365,12,2021-01-01T03:10:00Z,2022-01-01T02:10:00Z,0,13.2
CEMADEN,260720801G,Campo do Avião,2022,9241,9241,0,357,12,2022-01-01T03:10:00Z,2023-01-01T02:10:00Z,0,4.8
CEMADEN,260720801G,Campo do Avião,2023,3512,3512,0,183,8,2023-01-01T03:10:00Z,2023-12-07T18:20:00Z,0,14.2
CEMADEN,260720801G,Campo do Avião,2024,7016,7016,0,287,11,2024-02-21T16:20:00Z,2025-01-01T02:10:00Z,0,7.8
CEMADEN,260720801G,Campo do Avião,2025,11539,11539,0,365,12,2025-01-01T03:10:00Z,2025-12-31T23:10:00Z,0,8.2
CEMADEN,260720802A,Camela,2017,13973,13973,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:10:00Z,0,10.98
CEMADEN,260720802A,Camela,2018,9048,9048,0,314,11,2018-01-01T03:10:00Z,2018-11-10T06:10:00Z,0,12.81
CEMADEN,260720802A,Camela,2019,3148,3148,0,95,5,2019-05-31T14:50:00Z,2019-09-04T07:10:00Z,0,7.52
CEMADEN,260720802A,Camela,2020,4752,4752,0,184,6,2020-07-01T12:50:00Z,2021-01-01T02:10:00Z,0,5.9
CEMADEN,260720802A,Camela,2021,8961,8961,0,359,12,2021-01-01T03:10:00Z,2022-01-01T02:10:00Z,0,11.79
CEMADEN,260720802A,Camela,2022,4311,4311,0,164,6,2022-01-01T03:10:00Z,2022-06-13T13:10:00Z,0,7.74
CEMADEN,260720803A,Porto de Galinhas,2017,12758,12758,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:20:00Z,0,11.18
CEMADEN,260720803A,Porto de Galinhas,2018,9887,9887,0,365,12,2018-01-01T03:20:00Z,2019-01-01T02:20:00Z,0,15.57
CEMADEN,260720803A,Porto de Galinhas,2019,9610,9610,0,354,12,2019-01-01T03:20:00Z,2020-01-01T02:20:00Z,0,15.55
CEMADEN,260720803A,Porto de Galinhas,2020,550,550,0,24,1,2020-01-01T03:20:00Z,2020-01-24T09:50:00Z,0,0.98
CEMADEN,260720804A,Rurópolis,2017,13127,13127,0,361,12,2017-01-01T03:00:00Z,2018-01-01T02:30:00Z,0,49.09
CEMADEN,260720804A,Rurópolis,2018,10224,10224,0,365,12,2018-01-01T03:30:00Z,2019-01-01T02:30:00Z,0,15.78
CEMADEN,260720804A,Rurópolis,2019,9971,9971,0,354,12,2019-01-01T03:30:00Z,2020-01-01T02:30:00Z,0,16.86
CEMADEN,260720804A,Rurópolis,2020,2193,2193,0,88,4,2020-01-01T03:30:00Z,2021-01-01T02:30:00Z,0,3.74
CEMADEN,260720804A,Rurópolis,2021,10715,10715,0,365,12,2021-01-01T03:30:00Z,2022-01-01T02:30:00Z,0,12.2
CEMADEN,260720804A,Rurópolis,2022,4684,4684,0,269,12,2022-01-01T03:30:00Z,2022-12-31T09:00:00Z,0,8.73
CEMADEN,260720804A,Rurópolis,2023,395,395,0,257,12,2023-01-02T09:10:00Z,2023-12-31T11:10:00Z,0,0
CEMADEN,260720804A,Rurópolis,2024,3672,3672,0,330,12,2024-01-01T09:20:00Z,2025-01-01T02:30:00Z,0,7.12
CEMADEN,260720804A,Rurópolis,2025,11284,11284,0,365,12,2025-01-01T03:30:00Z,2025-12-31T23:30:00Z,0,14.73
CEMADEN,260720805A,NÃCLEO MARANHÃO - APAC,2017,913,913,0,53,2,2017-11-09T12:40:00Z,2018-01-01T02:40:00Z,0,8.55
CEMADEN,260720805A,NÃCLEO MARANHÃO - APAC,2018,2557,2557,0,116,4,2018-01-01T03:40:00Z,2018-04-30T23:40:00Z,0,9.95
CEMADEN,260720805A,NÙCLEO MARANHÃO - APAC,2018,4231,4231,0,185,8,2018-05-01T00:40:00Z,2018-11-01T13:40:00Z,0,8.76
CEMADEN,260720805A,NÙCLEO MARANHÃO - APAC,2019,1843,1843,0,90,5,2019-05-02T14:10:00Z,2019-10-31T16:40:00Z,0,4.92
CEMADEN,260720805A,NÙCLEO MARANHÃO - APAC,2020,421,421,0,30,2,2020-05-21T13:00:00Z,2020-06-27T00:40:00Z,0,10.58
CEMADEN,260720805A,NÙCLEO MARANHÃO - APAC,2021,4626,4626,0,171,7,2021-06-27T23:50:00Z,2022-01-01T00:30:00Z,0,8.11
CEMADEN,260720805A,NÙCLEO MARANHÃO - APAC,2022,5613,5613,0,327,12,2022-01-01T03:10:00Z,2023-01-01T01:40:00Z,0,17.07
CEMADEN,260720805A,NÙCLEO MARANHÃO - APAC,2023,10632,10632,0,352,12,2023-01-01T03:20:00Z,2024-01-01T00:10:00Z,0,12.8
CEMADEN,260720805A,NÙCLEO MARANHÃO - APAC,2024,10160,10160,0,359,12,2024-01-01T21:20:00Z,2025-01-01T02:00:00Z,0,14.81
CEMADEN,260720805A,NÙCLEO MARANHÃO - APAC,2025,11099,11099,0,352,12,2025-01-01T03:00:00Z,2025-12-30T19:40:00Z,0,10.78
CEMADEN,260730701A,Centro,2017,4870,4870,0,189,7,2017-06-26T17:40:00Z,2018-01-01T02:50:00Z,0,6.49
CEMADEN,260730701A,Centro,2018,8956,8956,0,365,12,2018-01-01T03:50:00Z,2019-01-01T02:50:00Z,0,17.48
CEMADEN,260730701A,Centro,2019,8179,8179,0,342,12,2019-01-01T03:50:00Z,2019-12-31T18:50:00Z,0,13.01
CEMADEN,260730701A,Centro,2020,4849,4849,0,232,9,2020-01-01T11:10:00Z,2021-01-01T02:50:00Z,0,16.66
CEMADEN,260730701A,Centro,2021,9054,9054,0,358,12,2021-01-01T03:50:00Z,2022-01-01T02:50:00Z,0,12.4
CEMADEN,260730701A,Centro,2022,9466,9466,0,365,12,2022-01-01T03:50:00Z,2023-01-01T02:50:00Z,0,19.86
