fonte_dados,cod_estacao,nome_estacao,municipios,tipo_regra,tipo_estacao,ano,criterio_primario,elegivel_pareamento_primario,n_dias_calendario,n_dias_com_valor,n_dias_cobertura_primaria,n_dias_sens_1,n_dias_sens_2,prop_cobertura_primaria,prop_sens_1,prop_sens_2,n_dias_disponibilidade_convencional,maior_lacuna_dias_sem_cobertura_primaria,p95_maior_gap_dia_min
CEMADEN,261180401A,Bandeirante,RIBEIRÃO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,361,288,307,315,0.789041095890411,0.841095890410959,0.863013698630137,0,8,120
CEMADEN,261180401A,Bandeirante,RIBEIRÃO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,353,294,302,308,0.805479452054795,0.827397260273973,0.843835616438356,0,33,1078
CEMADEN,261180401A,Bandeirante,RIBEIRÃO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,295,262,264,270,0.717808219178082,0.723287671232877,0.73972602739726,0,71,120
CEMADEN,261180401A,Bandeirante,RIBEIRÃO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,321,329,335,0.877049180327869,0.898907103825137,0.915300546448087,0,19,427.5
CEMADEN,261180401A,Bandeirante,RIBEIRÃO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,320,336,343,0.876712328767123,0.920547945205479,0.93972602739726,0,6,118.5
CEMADEN,261180402A,ARIPIBU - APAC,RIBEIRÃO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,47,0,0,0,0,0,0,0,365,905
CEMADEN,261180402A,ARIPIBU - APAC,RIBEIRÃO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,214,238,246,0.586301369863014,0.652054794520548,0.673972602739726,0,42,318
CEMADEN,261180402A,ARIPIBU - APAC,RIBEIRÃO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,354,210,257,290,0.575342465753425,0.704109589041096,0.794520547945206,0,23,713.5
CEMADEN,261180402A,ARIPIBU - APAC,RIBEIRÃO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,329,124,165,182,0.33879781420765,0.450819672131148,0.497267759562842,0,120,530
CEMADEN,261180402A,ARIPIBU - APAC,RIBEIRÃO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,153,0,0,11,0,0,0.0301369863013699,0,365,396.000000000001
CEMADEN,261180402A,ARIPIBU - APAC,RIBEIRÃO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,347,310,317,317,0.849315068493151,0.868493150684932,0.868493150684932,0,19,120
CEMADEN,261180402A,ARIPIBU - APAC,RIBEIRÃO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,364,336,348,349,0.918032786885246,0.950819672131147,0.953551912568306,0,4,70
CEMADEN,261180402A,ARIPIBU - APAC,RIBEIRÃO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,193,146,154,158,0.4,0.421917808219178,0.432876712328767,0,133,16420.9999999999
CEMADEN,261190301A,Centro,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,363,330,333,336,0.904109589041096,0.912328767123288,0.920547945205479,0,5,120
CEMADEN,261190301A,Centro,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,363,326,334,337,0.893150684931507,0.915068493150685,0.923287671232877,0,4,139
CEMADEN,261190301A,Centro,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,355,312,316,322,0.854794520547945,0.865753424657534,0.882191780821918,0,12,640
CEMADEN,261190301A,Centro,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,319,331,335,0.871584699453552,0.904371584699454,0.915300546448087,0,21,267.5
CEMADEN,261190301A,Centro,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,289,303,312,0.791780821917808,0.83013698630137,0.854794520547945,0,8,338
CEMADEN,261190301A,Centro,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,234,181,199,205,0.495890410958904,0.545205479452055,0.561643835616438,0,132,181.999999999999
CEMADEN,261190302A,Cocaú,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,200,147,149,154,0.402739726027397,0.408219178082192,0.421917808219178,0,123,5700
CEMADEN,261190302A,Cocaú,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,306,313,322,0.838356164383562,0.857534246575342,0.882191780821918,0,4,244
CEMADEN,261190302A,Cocaú,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,354,267,275,287,0.731506849315069,0.753424657534247,0.786301369863014,0,16,580
CEMADEN,261190302A,Cocaú,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,115,41,48,59,0.112021857923497,0.131147540983607,0.16120218579235,0,289,1440
CEMADEN,261190302A,Cocaú,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,363,271,284,301,0.742465753424658,0.778082191780822,0.824657534246575,0,10,179
CEMADEN,261190302A,Cocaú,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,294,306,312,0.805479452054795,0.838356164383562,0.854794520547945,0,5,450
CEMADEN,261190302A,Cocaú,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,298,304,310,0.816438356164383,0.832876712328767,0.849315068493151,0,5,216
CEMADEN,261190302A,Cocaú,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,208,175,181,187,0.478142076502732,0.494535519125683,0.510928961748634,0,159,254
CEMADEN,261190303A,RIO FORMOSO - APAC,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,38,0,0,0,0,0,0,0,365,2682
CEMADEN,261190303A,RIO FORMOSO - APAC,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,359,226,242,254,0.619178082191781,0.663013698630137,0.695890410958904,0,56,1113
CEMADEN,261190303A,RIO FORMOSO - APAC,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,355,288,309,316,0.789041095890411,0.846575342465753,0.865753424657534,0,12,386
CEMADEN,261190303A,RIO FORMOSO - APAC,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,201,179,182,184,0.489071038251366,0.497267759562842,0.502732240437159,0,166,120
CEMADEN,261190303A,RIO FORMOSO - APAC,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,162,80,87,89,0.219178082191781,0.238356164383562,0.243835616438356,0,204,1120
CEMADEN,261190303A,RIO FORMOSO - APAC,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,156,114,120,122,0.312328767123288,0.328767123287671,0.334246575342466,0,234,1080
CEMADEN,261190303A,RIO FORMOSO - APAC,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,308,313,319,0.843835616438356,0.857534246575342,0.873972602739726,0,20,120
CEMADEN,261190303A,RIO FORMOSO - APAC,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,364,332,341,346,0.907103825136612,0.931693989071038,0.945355191256831,0,9,80
CEMADEN,261190303A,RIO FORMOSO - APAC,RIO FORMOSO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,337,231,244,253,0.632876712328767,0.668493150684932,0.693150684931507,0,30,2460
CEMADEN,261200001A,Prefeitura,SAIRÉ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,330,335,340,0.904109589041096,0.917808219178082,0.931506849315068,0,5,110
CEMADEN,261200001A,Prefeitura,SAIRÉ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,350,289,303,309,0.791780821917808,0.83013698630137,0.846575342465753,0,10,305.5
CEMADEN,261200001A,Prefeitura,SAIRÉ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,264,182,188,191,0.498630136986301,0.515068493150685,0.523287671232877,0,81,6332
CEMADEN,261200001A,Prefeitura,SAIRÉ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,309,220,228,230,0.601092896174863,0.622950819672131,0.628415300546448,0,32,4020
CEMADEN,261200001A,Prefeitura,SAIRÉ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,297,163,173,175,0.446575342465753,0.473972602739726,0.479452054794521,0,71,5988
CEMADEN,261200001A,Prefeitura,SAIRÉ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,109,70,77,83,0.191780821917808,0.210958904109589,0.227397260273973,0,247,2574
CEMADEN,261200001A,Prefeitura,SAIRÉ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,254,229,229,232,0.62568306010929,0.62568306010929,0.633879781420765,0,108,533.999999999999
CEMADEN,261200001A,Prefeitura,SAIRÉ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,288,214,214,216,0.586301369863014,0.586301369863014,0.591780821917808,0,45,5118.99999999999
CEMADEN,261200001C,SAIRE,SAIRÉ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,30,10,10,10,0.0273972602739726,0.0273972602739726,0.0273972602739726,0,265,190494
CEMADEN,261200001C,SAIRE,SAIRÉ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,8,6,6,6,0.0164383561643836,0.0164383561643836,0.0164383561643836,0,307,131226
CEMADEN,261210901A,Salgadinho [Meu Refúgio] - APAC,SALGADINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,159,141,143,144,0.386301369863014,0.391780821917808,0.394520547945205,0,207,120
CEMADEN,261210901A,Salgadinho [Meu Refúgio] - APAC,SALGADINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,354,321,334,340,0.877049180327869,0.912568306010929,0.92896174863388,0,9,80
CEMADEN,261210901A,Salgadinho [Meu Refúgio] - APAC,SALGADINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,319,254,268,272,0.695890410958904,0.734246575342466,0.745205479452055,0,50,3290
CEMADEN,261210901C,SALGADINHO,SALGADINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,187,128,128,128,0.350684931506849,0.350684931506849,0.350684931506849,0,77,10270
CEMADEN,261210901C,SALGADINHO,SALGADINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,327,256,256,256,0.701369863013699,0.701369863013699,0.701369863013699,0,61,780
CEMADEN,261210901C,SALGADINHO,SALGADINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,328,107,108,108,0.293150684931507,0.295890410958904,0.295890410958904,0,93,1020
CEMADEN,261210901C,SALGADINHO,SALGADINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,365,165,165,166,0.450819672131148,0.450819672131148,0.453551912568306,0,124,780
CEMADEN,261210901C,SALGADINHO,SALGADINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,38,0,0,0,0,0,0,0,365,900
CEMADEN,261210901C,SALGADINHO,SALGADINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,40,34,34,34,0.0931506849315068,0.0931506849315068,0.0931506849315068,0,313,7826.99999999999
CEMADEN,261210901C,SALGADINHO,SALGADINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,254,130,130,130,0.356164383561644,0.356164383561644,0.356164383561644,0,115,5870
CEMADEN,261210901C,SALGADINHO,SALGADINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,344,327,327,327,0.89344262295082,0.89344262295082,0.89344262295082,0,7,60
CEMADEN,261210901C,SALGADINHO,SALGADINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,140,127,127,127,0.347945205479452,0.347945205479452,0.347945205479452,0,215,3378
CEMADEN,261220801A,Salgueiro [IPA] - APAC,SALGUEIRO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,116,78,79,80,0.213698630136986,0.216438356164384,0.219178082191781,0,206,2306.99999999999
CEMADEN,261220801A,Salgueiro [IPA] - APAC,SALGUEIRO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,115,96,96,96,0.262295081967213,0.262295081967213,0.262295081967213,0,190,2805.99999999998
CEMADEN,261220801A,Salgueiro [IPA] - APAC,SALGUEIRO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,85,72,74,75,0.197260273972603,0.202739726027397,0.205479452054795,0,104,19781.4999999999
CEMADEN,261220801C,SALGUEIRO,SALGUEIRO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,67,8,8,8,0.0219178082191781,0.0219178082191781,0.0219178082191781,0,158,50600
CEMADEN,261220801C,SALGUEIRO,SALGUEIRO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,281,202,202,203,0.553424657534247,0.553424657534247,0.556164383561644,0,59,3960
CEMADEN,261220801C,SALGUEIRO,SALGUEIRO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,5,0,0,0,0,0,0,0,365,38410
CEMADEN,261230701A,SALOA - APAC,SALOÁ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,20,0,0,0,0,0,0,0,365,569.999999999993
CEMADEN,261230701A,SALOA - APAC,SALOÁ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,157,213,258,0.43013698630137,0.583561643835617,0.706849315068493,0,28,188
CEMADEN,261230701A,SALOA - APAC,SALOÁ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,332,105,133,170,0.287671232876712,0.364383561643836,0.465753424657534,0,91,3400
CEMADEN,261230701A,SALOA - APAC,SALOÁ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,137,10,18,31,0.0273224043715847,0.0491803278688525,0.0846994535519126,0,156,881.999999999999
CEMADEN,261230701A,SALOA - APAC,SALOÁ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,138,121,124,126,0.331506849315069,0.33972602739726,0.345205479452055,0,223,181.5
CEMADEN,261230701A,SALOA - APAC,SALOÁ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,337,342,344,0.923287671232877,0.936986301369863,0.942465753424658,0,5,120
CEMADEN,261230701A,SALOA - APAC,SALOÁ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,323,327,330,0.884931506849315,0.895890410958904,0.904109589041096,0,7,120
CEMADEN,261230701A,SALOA - APAC,SALOÁ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,349,355,359,0.953551912568306,0.969945355191257,0.980874316939891,0,2,60
CEMADEN,261230701A,SALOA - APAC,SALOÁ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,294,142,144,150,0.389041095890411,0.394520547945205,0.410958904109589,0,131,4210
CEMADEN,261240601A,Centro | COMPESA,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,336,348,348,0.920547945205479,0.953424657534246,0.953424657534246,0,3,70
CEMADEN,261240601A,Centro | COMPESA,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,344,348,351,0.942465753424658,0.953424657534246,0.961643835616438,0,2,70
CEMADEN,261240601A,Centro | COMPESA,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,361,305,315,319,0.835616438356164,0.863013698630137,0.873972602739726,0,15,610
CEMADEN,261240601A,Centro | COMPESA,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,265,289,313,0.724043715846995,0.789617486338798,0.855191256830601,0,6,430
CEMADEN,261240601A,Centro | COMPESA,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,317,322,323,0.868493150684932,0.882191780821918,0.884931506849315,0,8,120
CEMADEN,261240601A,Centro | COMPESA,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,302,312,316,0.827397260273973,0.854794520547945,0.865753424657534,0,5,120
CEMADEN,261240601A,Centro | COMPESA,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,345,351,352,0.945205479452055,0.961643835616438,0.964383561643836,0,2,70
CEMADEN,261240601A,Centro | COMPESA,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,344,351,353,0.939890710382514,0.959016393442623,0.96448087431694,0,2,70
CEMADEN,261240601A,Centro | COMPESA,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,323,272,280,284,0.745205479452055,0.767123287671233,0.778082191780822,0,71,410
CEMADEN,261240601C,SANHARÓ,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,204,161,161,161,0.441095890410959,0.441095890410959,0.441095890410959,0,93,13249
CEMADEN,261240601C,SANHARÓ,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,359,338,338,338,0.926027397260274,0.926027397260274,0.926027397260274,0,7,241
CEMADEN,261240601C,SANHARÓ,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,327,276,276,276,0.756164383561644,0.756164383561644,0.756164383561644,0,41,2340
CEMADEN,261240601C,SANHARÓ,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,153,118,118,118,0.3224043715847,0.3224043715847,0.3224043715847,0,212,804
CEMADEN,261240601C,SANHARÓ,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,56,54,54,54,0.147945205479452,0.147945205479452,0.147945205479452,0,240,60
CEMADEN,261240601C,SANHARÓ,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,48,46,46,46,0.12568306010929,0.12568306010929,0.12568306010929,0,191,60
CEMADEN,261240602A,SANHARO - APAC,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,33,1,1,2,0.00273972602739726,0.00273972602739726,0.00547945205479452,0,352,463.5
CEMADEN,261240602A,SANHARO - APAC,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,310,316,320,0.849315068493151,0.865753424657534,0.876712328767123,0,14,120
CEMADEN,261240602A,SANHARO - APAC,SANHARÓ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,313,242,252,262,0.663013698630137,0.69041095890411,0.717808219178082,0,43,1255
CEMADEN,261245501C,SANTA CRUZ,SANTA CRUZ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,4,2,2,2,0.00547945205479452,0.00547945205479452,0.00547945205479452,0,257,517434
CEMADEN,261245501C,SANTA CRUZ,SANTA CRUZ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,16,14,14,14,0.0383561643835616,0.0383561643835616,0.0383561643835616,0,208,829157.5
CEMADEN,261245501C,SANTA CRUZ,SANTA CRUZ,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,41,38,38,38,0.104109589041096,0.104109589041096,0.104109589041096,0,168,63.4999999999998
CEMADEN,261247101A,JATIUCA - APAC,SANTA CRUZ DA BAIXA VERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,348,267,285,293,0.731506849315069,0.780821917808219,0.802739726027397,0,30,130
CEMADEN,261247101A,JATIUCA - APAC,SANTA CRUZ DA BAIXA VERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,338,274,292,304,0.750684931506849,0.8,0.832876712328767,0,13,1810
CEMADEN,261247101A,JATIUCA - APAC,SANTA CRUZ DA BAIXA VERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,60,0,0,0,0,0,0,0,366,23630.9999999989
CEMADEN,261247101A,JATIUCA - APAC,SANTA CRUZ DA BAIXA VERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,80,57,69,72,0.156164383561644,0.189041095890411,0.197260273972603,0,287,124.5
CEMADEN,261247101A,JATIUCA - APAC,SANTA CRUZ DA BAIXA VERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,79,38,50,56,0.104109589041096,0.136986301369863,0.153424657534247,0,255,11390
CEMADEN,261247101A,JATIUCA - APAC,SANTA CRUZ DA BAIXA VERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,319,269,273,275,0.736986301369863,0.747945205479452,0.753424657534247,0,46,250
CEMADEN,261247101A,JATIUCA - APAC,SANTA CRUZ DA BAIXA VERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,314,323,330,0.85792349726776,0.882513661202186,0.901639344262295,0,9,140
CEMADEN,261247101A,JATIUCA - APAC,SANTA CRUZ DA BAIXA VERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,342,293,297,302,0.802739726027397,0.813698630136986,0.827397260273973,0,26,200
CEMADEN,261250501A,SANTA CRUZ DO CAPIBARIBE - APAC,SANTA CRUZ DO CAPIBARIBE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,26,5,6,6,0.0136986301369863,0.0164383561643836,0.0164383561643836,0,342,160
CEMADEN,261250501A,SANTA CRUZ DO CAPIBARIBE - APAC,SANTA CRUZ DO CAPIBARIBE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,297,308,313,0.813698630136986,0.843835616438356,0.857534246575342,0,14,130
CEMADEN,261250501A,SANTA CRUZ DO CAPIBARIBE - APAC,SANTA CRUZ DO CAPIBARIBE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,343,291,300,302,0.797260273972603,0.821917808219178,0.827397260273973,0,13,714.999999999999
CEMADEN,261250501A,SANTA CRUZ DO CAPIBARIBE - APAC,SANTA CRUZ DO CAPIBARIBE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,281,290,303,0.76775956284153,0.792349726775956,0.827868852459016,0,16,177.5
CEMADEN,261250501A,SANTA CRUZ DO CAPIBARIBE - APAC,SANTA CRUZ DO CAPIBARIBE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,353,63,90,119,0.172602739726027,0.246575342465753,0.326027397260274,0,210,1534
