"no_fonte_dados","dh_medicao","nu_iqar","nu_concentracao","st_situacao","cd_flag","ds_flag","st_situacao_iqar","no_item_monitorado","cd_normalizado","id_estacao","cod_estacao","no_estacao","nu_latitude","nu_longitude","st_estacao","id_municipio","no_municipio","sg_uf","ano","data","hora","dh_arredondado","data_fechada","hora_fechada"
NA,"2021-07-03 14:00:00",NA,4,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-03,"14:00:00",2021-07-03 14:00:00,2021-07-03,"14:00:00"
NA,"2021-07-03 15:00:00",NA,18,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-03,"15:00:00",2021-07-03 15:00:00,2021-07-03,"15:00:00"
NA,"2021-07-03 16:00:00",NA,15,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-03,"16:00:00",2021-07-03 16:00:00,2021-07-03,"16:00:00"
NA,"2021-07-03 17:00:00",NA,33,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-03,"17:00:00",2021-07-03 17:00:00,2021-07-03,"17:00:00"
NA,"2021-07-03 18:00:00",NA,12,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-03,"18:00:00",2021-07-03 18:00:00,2021-07-03,"18:00:00"
NA,"2021-07-03 19:00:00",NA,13,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-03,"19:00:00",2021-07-03 19:00:00,2021-07-03,"19:00:00"
NA,"2021-07-03 20:00:00",NA,29,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-03,"20:00:00",2021-07-03 20:00:00,2021-07-03,"20:00:00"
NA,"2021-07-03 21:00:00",NA,17,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-03,"21:00:00",2021-07-03 21:00:00,2021-07-03,"21:00:00"
NA,"2021-07-03 22:00:00",NA,16,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-03,"22:00:00",2021-07-03 22:00:00,2021-07-03,"22:00:00"
NA,"2021-07-03 23:00:00",NA,26,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-03,"23:00:00",2021-07-03 23:00:00,2021-07-03,"23:00:00"
NA,"2021-07-04 00:00:00",NA,14,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"00:00:00",2021-07-04,2021-07-04,"00:00:00"
NA,"2021-07-04 01:00:00",NA,15,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"01:00:00",2021-07-04 01:00:00,2021-07-04,"01:00:00"
NA,"2021-07-04 02:00:00",NA,13,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"02:00:00",2021-07-04 02:00:00,2021-07-04,"02:00:00"
NA,"2021-07-04 03:00:00",NA,19,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"03:00:00",2021-07-04 03:00:00,2021-07-04,"03:00:00"
NA,"2021-07-04 04:00:00",NA,14,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"04:00:00",2021-07-04 04:00:00,2021-07-04,"04:00:00"
NA,"2021-07-04 05:00:00",NA,12,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"05:00:00",2021-07-04 05:00:00,2021-07-04,"05:00:00"
NA,"2021-07-04 06:00:00",NA,12,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"06:00:00",2021-07-04 06:00:00,2021-07-04,"06:00:00"
NA,"2021-07-04 07:00:00",NA,13,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"07:00:00",2021-07-04 07:00:00,2021-07-04,"07:00:00"
NA,"2021-07-04 08:00:00",NA,4,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"08:00:00",2021-07-04 08:00:00,2021-07-04,"08:00:00"
NA,"2021-07-04 10:00:00",NA,8,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"10:00:00",2021-07-04 10:00:00,2021-07-04,"10:00:00"
NA,"2021-07-04 11:00:00",NA,10,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"11:00:00",2021-07-04 11:00:00,2021-07-04,"11:00:00"
NA,"2021-07-04 12:00:00",NA,15,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"12:00:00",2021-07-04 12:00:00,2021-07-04,"12:00:00"
NA,"2021-07-04 13:00:00",NA,4,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"13:00:00",2021-07-04 13:00:00,2021-07-04,"13:00:00"
NA,"2021-07-04 14:00:00",NA,5,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"14:00:00",2021-07-04 14:00:00,2021-07-04,"14:00:00"
NA,"2021-07-04 15:00:00",NA,19,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"15:00:00",2021-07-04 15:00:00,2021-07-04,"15:00:00"
NA,"2021-07-04 16:00:00",NA,4,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"16:00:00",2021-07-04 16:00:00,2021-07-04,"16:00:00"
NA,"2021-07-04 17:00:00",NA,16,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"17:00:00",2021-07-04 17:00:00,2021-07-04,"17:00:00"
NA,"2021-07-04 18:00:00",NA,6,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"18:00:00",2021-07-04 18:00:00,2021-07-04,"18:00:00"
NA,"2021-07-04 19:00:00",NA,9,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"19:00:00",2021-07-04 19:00:00,2021-07-04,"19:00:00"
NA,"2021-07-04 20:00:00",NA,9,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"20:00:00",2021-07-04 20:00:00,2021-07-04,"20:00:00"
NA,"2021-07-04 21:00:00",NA,8,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"21:00:00",2021-07-04 21:00:00,2021-07-04,"21:00:00"
NA,"2021-07-04 22:00:00",NA,13,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"22:00:00",2021-07-04 22:00:00,2021-07-04,"22:00:00"
NA,"2021-07-04 23:00:00",NA,16,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-04,"23:00:00",2021-07-04 23:00:00,2021-07-04,"23:00:00"
NA,"2021-07-05 00:00:00",NA,17,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"00:00:00",2021-07-05,2021-07-05,"00:00:00"
NA,"2021-07-05 01:00:00",NA,8,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"01:00:00",2021-07-05 01:00:00,2021-07-05,"01:00:00"
NA,"2021-07-05 02:00:00",NA,7,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"02:00:00",2021-07-05 02:00:00,2021-07-05,"02:00:00"
NA,"2021-07-05 03:00:00",NA,6,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"03:00:00",2021-07-05 03:00:00,2021-07-05,"03:00:00"
NA,"2021-07-05 04:00:00",NA,10,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"04:00:00",2021-07-05 04:00:00,2021-07-05,"04:00:00"
NA,"2021-07-05 05:00:00",NA,12,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"05:00:00",2021-07-05 05:00:00,2021-07-05,"05:00:00"
NA,"2021-07-05 06:00:00",NA,8,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"06:00:00",2021-07-05 06:00:00,2021-07-05,"06:00:00"
NA,"2021-07-05 07:00:00",NA,6,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"07:00:00",2021-07-05 07:00:00,2021-07-05,"07:00:00"
NA,"2021-07-05 08:00:00",NA,10,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"08:00:00",2021-07-05 08:00:00,2021-07-05,"08:00:00"
NA,"2021-07-05 09:00:00",NA,10,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"09:00:00",2021-07-05 09:00:00,2021-07-05,"09:00:00"
NA,"2021-07-05 10:00:00",NA,9,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"10:00:00",2021-07-05 10:00:00,2021-07-05,"10:00:00"
NA,"2021-07-05 11:00:00",NA,19,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"11:00:00",2021-07-05 11:00:00,2021-07-05,"11:00:00"
NA,"2021-07-05 12:00:00",NA,34,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"12:00:00",2021-07-05 12:00:00,2021-07-05,"12:00:00"
NA,"2021-07-05 13:00:00",NA,33,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"13:00:00",2021-07-05 13:00:00,2021-07-05,"13:00:00"
NA,"2021-07-05 14:00:00",NA,31,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"14:00:00",2021-07-05 14:00:00,2021-07-05,"14:00:00"
NA,"2021-07-05 15:00:00",NA,26,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"15:00:00",2021-07-05 15:00:00,2021-07-05,"15:00:00"
NA,"2021-07-05 16:00:00",NA,46,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"16:00:00",2021-07-05 16:00:00,2021-07-05,"16:00:00"
NA,"2021-07-05 17:00:00",NA,46,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"17:00:00",2021-07-05 17:00:00,2021-07-05,"17:00:00"
NA,"2021-07-05 18:00:00",NA,48,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"18:00:00",2021-07-05 18:00:00,2021-07-05,"18:00:00"
NA,"2021-07-05 19:00:00",NA,42,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"19:00:00",2021-07-05 19:00:00,2021-07-05,"19:00:00"
NA,"2021-07-05 20:00:00",NA,31,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"20:00:00",2021-07-05 20:00:00,2021-07-05,"20:00:00"
NA,"2021-07-05 21:00:00",NA,56,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"21:00:00",2021-07-05 21:00:00,2021-07-05,"21:00:00"
NA,"2021-07-05 22:00:00",NA,28,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"22:00:00",2021-07-05 22:00:00,2021-07-05,"22:00:00"
NA,"2021-07-05 23:00:00",NA,18,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-05,"23:00:00",2021-07-05 23:00:00,2021-07-05,"23:00:00"
NA,"2021-07-06 00:00:00",NA,18,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"00:00:00",2021-07-06,2021-07-06,"00:00:00"
NA,"2021-07-06 01:00:00",NA,7,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"01:00:00",2021-07-06 01:00:00,2021-07-06,"01:00:00"
NA,"2021-07-06 02:00:00",NA,10,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"02:00:00",2021-07-06 02:00:00,2021-07-06,"02:00:00"
NA,"2021-07-06 03:00:00",NA,18,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"03:00:00",2021-07-06 03:00:00,2021-07-06,"03:00:00"
NA,"2021-07-06 04:00:00",NA,10,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"04:00:00",2021-07-06 04:00:00,2021-07-06,"04:00:00"
NA,"2021-07-06 05:00:00",NA,11,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"05:00:00",2021-07-06 05:00:00,2021-07-06,"05:00:00"
NA,"2021-07-06 06:00:00",NA,4,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"06:00:00",2021-07-06 06:00:00,2021-07-06,"06:00:00"
NA,"2021-07-06 07:00:00",NA,1,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"07:00:00",2021-07-06 07:00:00,2021-07-06,"07:00:00"
NA,"2021-07-06 08:00:00",NA,15,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"08:00:00",2021-07-06 08:00:00,2021-07-06,"08:00:00"
NA,"2021-07-06 09:00:00",NA,9,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"09:00:00",2021-07-06 09:00:00,2021-07-06,"09:00:00"
NA,"2021-07-06 10:00:00",NA,86,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"10:00:00",2021-07-06 10:00:00,2021-07-06,"10:00:00"
NA,"2021-07-06 11:00:00",NA,23,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"11:00:00",2021-07-06 11:00:00,2021-07-06,"11:00:00"
NA,"2021-07-06 12:00:00",NA,32,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"12:00:00",2021-07-06 12:00:00,2021-07-06,"12:00:00"
NA,"2021-07-06 13:00:00",NA,28,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"13:00:00",2021-07-06 13:00:00,2021-07-06,"13:00:00"
NA,"2021-07-06 14:00:00",NA,63,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"14:00:00",2021-07-06 14:00:00,2021-07-06,"14:00:00"
NA,"2021-07-06 15:00:00",NA,33,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"15:00:00",2021-07-06 15:00:00,2021-07-06,"15:00:00"
NA,"2021-07-06 16:00:00",NA,45,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"16:00:00",2021-07-06 16:00:00,2021-07-06,"16:00:00"
NA,"2021-07-06 17:00:00",NA,57,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"17:00:00",2021-07-06 17:00:00,2021-07-06,"17:00:00"
NA,"2021-07-06 18:00:00",NA,62,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"18:00:00",2021-07-06 18:00:00,2021-07-06,"18:00:00"
NA,"2021-07-06 19:00:00",NA,77,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"19:00:00",2021-07-06 19:00:00,2021-07-06,"19:00:00"
NA,"2021-07-06 20:00:00",NA,48,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"20:00:00",2021-07-06 20:00:00,2021-07-06,"20:00:00"
NA,"2021-07-06 21:00:00",NA,56,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"21:00:00",2021-07-06 21:00:00,2021-07-06,"21:00:00"
NA,"2021-07-06 22:00:00",NA,39,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"22:00:00",2021-07-06 22:00:00,2021-07-06,"22:00:00"
NA,"2021-07-06 23:00:00",NA,29,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-06,"23:00:00",2021-07-06 23:00:00,2021-07-06,"23:00:00"
NA,"2021-07-07 00:00:00",NA,6,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"00:00:00",2021-07-07,2021-07-07,"00:00:00"
NA,"2021-07-07 04:00:00",NA,9,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"04:00:00",2021-07-07 04:00:00,2021-07-07,"04:00:00"
NA,"2021-07-07 05:00:00",NA,18,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"05:00:00",2021-07-07 05:00:00,2021-07-07,"05:00:00"
NA,"2021-07-07 06:00:00",NA,10,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"06:00:00",2021-07-07 06:00:00,2021-07-07,"06:00:00"
NA,"2021-07-07 07:00:00",NA,20,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"07:00:00",2021-07-07 07:00:00,2021-07-07,"07:00:00"
NA,"2021-07-07 08:00:00",NA,11,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"08:00:00",2021-07-07 08:00:00,2021-07-07,"08:00:00"
NA,"2021-07-07 09:00:00",NA,15,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"09:00:00",2021-07-07 09:00:00,2021-07-07,"09:00:00"
NA,"2021-07-07 10:00:00",NA,22,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"10:00:00",2021-07-07 10:00:00,2021-07-07,"10:00:00"
NA,"2021-07-07 11:00:00",NA,67,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"11:00:00",2021-07-07 11:00:00,2021-07-07,"11:00:00"
NA,"2021-07-07 12:00:00",NA,31,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"12:00:00",2021-07-07 12:00:00,2021-07-07,"12:00:00"
NA,"2021-07-07 13:00:00",NA,74,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"13:00:00",2021-07-07 13:00:00,2021-07-07,"13:00:00"
NA,"2021-07-07 14:00:00",NA,101,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"14:00:00",2021-07-07 14:00:00,2021-07-07,"14:00:00"
NA,"2021-07-07 15:00:00",NA,62,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"15:00:00",2021-07-07 15:00:00,2021-07-07,"15:00:00"
NA,"2021-07-07 16:00:00",NA,82,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"16:00:00",2021-07-07 16:00:00,2021-07-07,"16:00:00"
NA,"2021-07-07 17:00:00",NA,43,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"17:00:00",2021-07-07 17:00:00,2021-07-07,"17:00:00"
NA,"2021-07-07 18:00:00",NA,59,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"18:00:00",2021-07-07 18:00:00,2021-07-07,"18:00:00"
NA,"2021-07-07 19:00:00",NA,53,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"19:00:00",2021-07-07 19:00:00,2021-07-07,"19:00:00"
NA,"2021-07-07 20:00:00",NA,107,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"20:00:00",2021-07-07 20:00:00,2021-07-07,"20:00:00"
NA,"2021-07-07 21:00:00",NA,27,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"21:00:00",2021-07-07 21:00:00,2021-07-07,"21:00:00"
NA,"2021-07-07 22:00:00",NA,16,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"22:00:00",2021-07-07 22:00:00,2021-07-07,"22:00:00"
NA,"2021-07-07 23:00:00",NA,11,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-07,"23:00:00",2021-07-07 23:00:00,2021-07-07,"23:00:00"
NA,"2021-07-08 00:00:00",NA,9,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"15","CPRH",NA,NA,NA,NA,NA,"PE",2021,2021-07-08,"00:00:00",2021-07-08,2021-07-08,"00:00:00"
