fonte_dados,cod_estacao,ano,n,minimo,p50,p95,p99,p999,maximo
CEMADEN,261110101A,2025,6490,0,0,0,0.8,2.40440000000017,7.6
CEMADEN,261110101C,2017,4391,0,0,0,0.8,3.92199999999993,4.4
CEMADEN,261110101C,2018,7943,0,0,0,0.4,3.4232,9.8
CEMADEN,261110101C,2019,8359,0,0,0,0.6,4.8,16.2
CEMADEN,261110101C,2020,8487,0,0,0,1.22799999999988,7.5195999999989,13.4
CEMADEN,261110101C,2021,2824,0,0,0,0.6,4.27080000000005,14
CEMADEN,261110101C,2022,5978,0,0,0.2,2,8.01380000000008,12.4
CEMADEN,261110101C,2023,8986,0,0,0,0.6,3.80599999999977,16.4
CEMADEN,261110101C,2024,8748,0,0,0.2,2.2,8.35180000000037,14.2
CEMADEN,261110101C,2025,8885,0,0,0,0.4,3.04639999999999,15
CEMADEN,261110102A,2017,9073,0,0,0,0.4,3.38559999999998,11
CEMADEN,261110102A,2018,8996,0,0,0,0.6,6,15.4
CEMADEN,261110102A,2019,8489,0,0,0,0.8,4.70240000000013,12
CEMADEN,261110102A,2020,4275,0,0,0.2,1.8,6.47119999999959,11.6
CEMADEN,261110102A,2021,7230,0,0,0,1.2,6.75419999999995,18
CEMADEN,261110102A,2022,7728,0,0,0.2,2.2,8.25460000000003,15.8
CEMADEN,261110102A,2023,8864,0,0,0,0.6,4.25480000000025,10.8
CEMADEN,261110102A,2024,7589,0,0,0.2,2,9.88240000000005,19
CEMADEN,261110102A,2025,8993,0,0,0,0.8,4.6,14.8
CEMADEN,261110102C,2018,5940,0,0,0.2,1.2,6.44879999999976,14.8
CEMADEN,261110102C,2019,3962,0,0,0,0,0.2,0.4
CEMADEN,261110102C,2020,3618,0,0,0.2,0.965999999999985,1.27659999999996,1.6
CEMADEN,261110102C,2021,226,0,0,0,0,0.155000000000001,0.2
CEMADEN,261110103A,2017,9089,0,0,0,0.2,3,8.2
CEMADEN,261110103A,2018,8974,0,0,0,0.6,7.01080000000002,16
CEMADEN,261110103A,2019,8470,0,0,0,0.6,5.01240000000034,12.4
CEMADEN,261110103A,2020,7985,0,0,0,1.4,7.40319999999993,14.8
CEMADEN,261110103A,2021,9131,0,0,0.2,1.2,8,16.6
CEMADEN,261110103A,2022,9095,0,0,0.2,2,7.96240000000034,18.2
CEMADEN,261110103A,2023,5059,0,0,0,0.6,6.3768,12.8
CEMADEN,261110103A,2024,3433,0,0,0,1.6,7.31360000000004,9
CEMADEN,261110103A,2025,8987,0,0,0,0.6,4.00279999999984,17.8
CEMADEN,261110103C,2017,3348,0,0,0.2,0.8,4.79179999999988,12.2
CEMADEN,261110103C,2018,8468,0,0,0.2,1.4,8.2,18
CEMADEN,261110103C,2019,8463,0,0,0,0.8,8.01520000000019,14.4
CEMADEN,261110103C,2020,7504,0,0,0.2,1.8,8.29940000000006,10.8
CEMADEN,261110103C,2021,1714,0,0,0,0.173999999999978,0.972200000000021,2.2
CEMADEN,261110103C,2022,2433,0,0,0.4,2.33599999999997,10.8,15.6
CEMADEN,261110103C,2023,4209,0,0,0,0.8,5.15840000000007,8.6
CEMADEN,261110103C,2024,2735,0,0,0.0599999999999454,0.8,6.75960000000005,12.4
CEMADEN,261110103C,2025,4439,0,0,0,0.4,2.22479999999996,3.6
CEMADEN,261110104A,2017,8975,0,0,0,0.4,3.02079999999987,6
CEMADEN,261110104A,2018,8976,0,0,0,0.6,5.4,15
CEMADEN,261110104A,2019,8438,0,0,0,0.6,4.31260000000002,6.6
CEMADEN,261110104A,2020,5750,0,0,0,1.2,6.85020000000004,11.6
CEMADEN,261110104A,2021,9097,0,0,0.2,1.2,8.78080000000009,16.8
CEMADEN,261110104A,2022,9083,0,0,0.2,1.6,5.58359999999993,19.2
CEMADEN,261110104A,2023,8958,0,0,0,0.6,4.41719999999987,9.6
CEMADEN,261110104A,2024,7624,0,0,0.2,1.8,8.02620000000024,21
CEMADEN,261110104A,2025,4974,0,0,0,0.6,5.4,13
CEMADEN,261110105A,2018,7456,0,0,0,0.98,7.92130000000008,15.78
CEMADEN,261110105A,2019,8376,0,0,0.2,1.57,6.43625,17.07
CEMADEN,261110105A,2020,8545,0,0,0.42,2.36,10.58456,19.55
CEMADEN,261110105A,2021,702,0,0,1.18,7.79300000000001,21.0652299999999,25.11
CEMADEN,261110105A,2023,11,0,0.2,2.57,3.506,3.7166,3.74
CEMADEN,261110105A,2024,7877,0,0,0,0.79,9.32731999999971,16.64
CEMADEN,261110105A,2025,7276,0,0,0,0.59,3.54725,13.01
CEMADEN,261110106A,2018,4742,0,0,0,0.520300000000025,3.55461000000001,8.12
CEMADEN,261110106A,2019,7813,0,0,0,0.79,4.79520000000004,13.42
CEMADEN,261110106A,2020,648,0,0,0,0.405899999999999,1.77,1.77
CEMADEN,261110106A,2021,28,0,0,0,0.2847,0.37947,0.39
CEMADEN,261110106A,2024,6787,0,0,0.2,1.18,10.4128,23.59
CEMADEN,261110106A,2025,8488,0,0,0,0.98,4.23747000000016,8.73
CEMADEN,261120001A,2017,11102,0,0,0.2,0.6,3.97979999999989,13.2
CEMADEN,261120001A,2018,9221,0,0,0.2,1.2,5.6,12.8
CEMADEN,261120001A,2019,9085,0,0,0.2,1,6.6,15.8
CEMADEN,261120001A,2020,9429,0,0,0.2,2,6.74320000000007,13.6
CEMADEN,261120001A,2021,9336,0,0,0.2,0.8,5.73300000000018,11.2
CEMADEN,261120001A,2022,10027,0,0,0.4,1.4,6.38960000000007,13.4
CEMADEN,261120001A,2023,9842,0,0,0.2,1.2,7.43179999999993,21.4
CEMADEN,261120001A,2024,9990,0,0,0.4,1.8,7.8,20
CEMADEN,261120001A,2025,10201,0,0,0.4,1.2,5.8,22.6
CEMADEN,261120002A,2017,200,0,0,0.2,3.94589999999999,10.8338699999999,12.4
CEMADEN,261120002A,2018,1314,0,0,0.39,3.5487,7.17792999999996,11.99
CEMADEN,261120002A,2019,1,0.2,0.2,0.2,0.2,0.2,0.2
CEMADEN,261120002A,2020,52,0,0,4.179,5.188,5.7388,5.8
CEMADEN,261120002A,2022,2,0,0,0,0,0,0
CEMADEN,261120002A,2023,3,0,0.42,0.762,0.7924,0.79924,0.8
CEMADEN,261130901A,2017,12270,0,0,0.4,1.2,4.2,9.8
CEMADEN,261130901A,2018,9510,0,0,0.4,1.4,5.4982,8.2
CEMADEN,261130901A,2019,9327,0,0,0.4,1.6,5.93480000000018,11.4
CEMADEN,261130901A,2020,4712,0,0,0.6,2.2,5.63119999999981,14.8
CEMADEN,261130901A,2021,7736,0,0,0.4,1.6,5.05300000000007,10.8
CEMADEN,261130901A,2022,9427,0,0,0.6,2.2,6.62960000000021,14
CEMADEN,261130901A,2023,10012,0,0,0.4,2,4.4,6.6
CEMADEN,261130901A,2024,7187,0,0,0.2,1.2,6.56280000000006,14.8
CEMADEN,261130901A,2025,9532,0,0,0.4,1.4,4,7.6
CEMADEN,261130902A,2017,632,0,0,0.2,1.70799999999999,3.52235000000009,5.51
CEMADEN,261130902A,2018,8731,0,0,0.42,1.97,6.49,13.63
CEMADEN,261130902A,2019,9416,0,0,0.59,1.77,5.42699999999983,8.74
CEMADEN,261130902A,2020,8960,0,0,0.59,1.77,6.3,17.28
CEMADEN,261130902A,2021,769,0,0,0.79,1.77,3.01703999999994,4.53
CEMADEN,261140801A,2017,10076,0,0,0.2,1.18,2.93499999999986,6.9
CEMADEN,261140801A,2018,9533,0,0,0.39,1.38,4.22892000000014,8.94
CEMADEN,261140801A,2019,10703,0,0,0.79,1.97,5.76662000000013,14.92
CEMADEN,261140801A,2020,8862,0,0,0.2,0.876299999999901,2.38779999999984,7.7
CEMADEN,261140801A,2021,8412,0,0,0,0,0.2,0.2
CEMADEN,261140801A,2022,4416,0,0,0.2,0.98,7.3734,15.02
CEMADEN,261140801A,2023,7404,0,0,0.98,3.15,7.23133999999995,12.21
CEMADEN,261140801A,2024,7157,0,0,0.2,0.59,2.36,4.92
CEMADEN,261140801A,2025,4386,0,0,0.98,2.95,14.9647999999992,75.32
CEMADEN,261140802A,2017,905,0,0,0.2,2.35200000000001,4.9392,5.12
CEMADEN,261140802A,2018,10380,0,0,0.79,3.15,6.92483999999997,17.89
CEMADEN,261140802A,2019,7146,0,0,0.79,2.56,7.49099999999991,18.93
CEMADEN,261140802A,2020,9888,0,0,0.79,2.95259999999998,8.14146999999988,17.69
CEMADEN,261140802A,2021,1223,0,0.2,1.35099999999997,2.95,5.37124000000001,5.51
CEMADEN,261150701A,2017,14330,0,0,0.39,1.37,3.35,9.57
CEMADEN,261150701A,2018,10050,0,0,0.39,1.57,5.12,9.77
CEMADEN,261150701A,2019,9678,0,0,0.39,1.18,3.74,9.97
CEMADEN,261150701A,2020,10083,0,0,0.42,1.77,7.75277999999993,14.48
CEMADEN,261150701A,2021,10475,0,0,0.42,1.37,4.04519999999997,7.52
CEMADEN,261150701A,2022,11014,0,0,0.79,2.16,5.50739999999983,12.4
CEMADEN,261150701A,2023,10662,0,0,0.59,1.38,5.31,16.66
CEMADEN,261150701A,2024,10403,0,0,0.59,1.57,7.50598,17.08
CEMADEN,261150701A,2025,8809,0,0,0.42,1.37,3.94,14.69
CEMADEN,261150702A,2017,16927,0,0,0.42,1.18,3.15,11.19
CEMADEN,261150702A,2018,10104,0,0,0.42,1.37,3.74897000000001,7.91
CEMADEN,261150702A,2019,6554,0,0,0.42,1.18,4.23599000000002,5.9
CEMADEN,261150702A,2020,10063,0,0,0.59,2.16,8.39628000000001,18.93
CEMADEN,261150702A,2021,10309,0,0,0.42,1.37,5.31,10.58
CEMADEN,261150702A,2022,10760,0,0,0.79,2.63789999999997,8.76241,16.68
CEMADEN,261150702A,2023,8981,0,0,0.59,1.37200000000001,3.74400000000009,8.98
CEMADEN,261150702A,2024,10219,0,0,0.59,1.77,6.29985999999983,14.92
CEMADEN,261150702A,2025,7325,0,0,0.59,1.37,3.28520000000008,8.13
CEMADEN,261150703A,2017,13544,0,0,0.42,1.37,3.15,5.71
CEMADEN,261150703A,2018,6268,0,0,0.59,1.77,5.65660000000004,11.18
CEMADEN,261150704A,2019,6007,0,0,0.59,1.18,2.35879999999994,2.76
CEMADEN,261150704A,2020,9918,0,0,0.59,1.97,8.85960000000065,17.48
CEMADEN,261150704A,2021,4304,0,0,0.42,1.18,2.76,6.91
CEMADEN,261150704A,2022,1192,0,0,0,0.807099999999985,3.82730999999998,7.71
CEMADEN,261153301A,2018,8876,0,0,0.2,1.96,8.01125,22.94
CEMADEN,261153301A,2019,7922,0,0,0.39,2.36,7.93895999999993,16.63
CEMADEN,261153301A,2020,3,0.2,0.2,0.2,0.2,0.2,0.2
CEMADEN,261153301A,2023,2926,0,0,0,0.42,4.03224999999978,11.21
CEMADEN,261153301A,2024,6598,0,0,0.2,2.36,9.64866000000005,21.02
CEMADEN,261153301A,2025,9484,0,0,0.39,1.3717,5.41339999999997,10.78
CEMADEN,261160601A,2017,13645,0,0,0.79,2.56,5.90035999999993,12.4
CEMADEN,261160601A,2018,8370,0,0,0.98,3.15,9.35,19.55
CEMADEN,261160601A,2019,5193,0,0,0.98,2.95,8.58408,194.06
CEMADEN,261160601A,2020,10397,0,0,0.79,2.95,6.95019999999997,13.21
CEMADEN,261160601A,2021,10665,0,0,1.18,3.22200000000012,7.5,15.64
CEMADEN,261160601A,2022,9475,0,0,1.77,4.92,11.92838,26.85
CEMADEN,261160601A,2023,3355,0,0,1.03999999999995,6.5476,26.85,429.67
CEMADEN,261160601A,2024,2029,0,0,1.37,4.33,10.57412,49.72
CEMADEN,261160601A,2025,147,0,0,1.50199999999999,15.128,19.5560000000001,20.14
CEMADEN,261160603A,2017,14525,0,0,0.79,2.56,5.9,10.17
CEMADEN,261160603A,2018,11237,0,0,0.79,2.36,6.05615999999965,10.98
CEMADEN,261160603A,2019,3750,0,0,1.18,4.13,8.57853000000021,14.53
CEMADEN,261160603A,2020,8793,0,0,0.59,2.56,7.21496000000006,17.9
CEMADEN,261160603A,2021,13635,0,0,0.59,1.57,5.18954,9.75
CEMADEN,261160603A,2022,11437,0,0,1.38,4.53,10.8056000000001,14.5
CEMADEN,261160603A,2023,10967,0,0,1.18,3.35,8.52713999999993,14.05
CEMADEN,261160603A,2024,6643,0,0,0.79,2.48019999999999,5.25962000000007,7.5
CEMADEN,261160603A,2025,1938,0,0,1.37,4.84599999999998,10.7237200000003,18.1
CEMADEN,261160603G,2019,926,0,0,0,0.6,2.01500000000001,2.2
CEMADEN,261160603G,2020,9585,0,0,0.8,3,7.68319999999985,13
CEMADEN,261160603G,2021,10652,0,0,1,3.09799999999996,7.66980000000003,14.6
CEMADEN,261160603G,2022,11152,0,0,1.4,4,8.96980000000003,13.8
CEMADEN,261160603G,2023,10946,0,0,1,3,8,11.6
CEMADEN,261160603G,2024,9301,0,0,0.2,1.4,5.54000000000015,10.6
CEMADEN,261160603G,2025,9250,0,0,0.2,1.8,6,10.2
CEMADEN,261160604A,2017,13197,0,0,0.79,2.95,7.46864000000001,11.39
CEMADEN,261160604A,2018,10248,0,0,0.79,2.95,7.86060000000012,12.8
CEMADEN,261160604A,2019,10085,0,0,1.14799999999988,2.95,8.11,12.41
CEMADEN,261160604A,2020,10322,0,0,0.79,3.15,7.15432000000001,11.19
CEMADEN,261160604A,2021,11075,0,0,1.18,3.55,8.18555999999997,14.28
CEMADEN,261160604A,2022,8748,0,0,1.18,4.13,9.45373000000025,13.21
CEMADEN,261160604A,2023,1575,0,0,0.59,3.415,7.76985999999996,8.6
CEMADEN,261160604G,2019,2179,0,0,0.2,0.8,1.76440000000002,2.8
CEMADEN,261160604G,2020,9370,0,0,0.8,2.8,6.2,11.8
CEMADEN,261160604G,2021,3716,0,0,1.6,4.6,9.48499999999985,11.8
CEMADEN,261160604G,2023,210,0,0,0.2,3.764,13.301,15.6
CEMADEN,261160604G,2024,9984,0,0,0.8,2.8,7.6101999999999,12.4
CEMADEN,261160604G,2025,10661,0,0,1.2,3.2,7.86800000000003,10.8
CEMADEN,261160605A,2017,13175,0,0,0.59,1.97,4.13825999999999,6.5
CEMADEN,261160605A,2018,9578,0,0,0.59,2.56,8.42768000000011,13.41
CEMADEN,261160605A,2019,9871,0,0,1.18,3.35,6.9,9.86
CEMADEN,261160605A,2020,9836,0,0,0.79,2.95,6.69,11.22
CEMADEN,261160605A,2021,10756,0,0,1.18,3.55,8.94490000000002,16.43
CEMADEN,261160605A,2022,8504,0,0,1.57,4.92,10.98,13.23
CEMADEN,261160605A,2023,7762,0,0,0.59,5.00340000000002,97.6936899999972,161.55
CEMADEN,261160605A,2024,9193,0,0,0.98,3.1524,10.4448799999992,13.49
CEMADEN,261160605A,2025,11041,0,0,1.37,3.94,9.98919999999998,17.69
CEMADEN,261160605G,2019,2212,0,0,0.2,1,2,2.8
CEMADEN,261160605G,2020,9132,0,0,1,3.4,7.57380000000012,15.8
CEMADEN,261160605G,2021,9004,0,0,1.37000000000007,3.8,9.19939999999988,13.2
CEMADEN,261160605G,2022,10993,0,0,1.4,4.4,9.80159999999996,16.4
CEMADEN,261160605G,2023,9086,0,0,1.2,3.8,8.36600000000035,17.8
CEMADEN,261160606A,2017,13386,0,0,0.79,2.56,6.94214999999991,12.19
CEMADEN,261160606A,2018,10192,0,0,0.79,3.15,8.2932599999999,14.92
CEMADEN,261160606A,2019,9847,0,0,1.18,3.74,7.91,13.21
CEMADEN,261160606A,2020,10157,0,0,0.59,2.75,5.9,9.15
CEMADEN,261160606A,2021,10947,0,0,1.18,3.54,10.57,17.48
CEMADEN,261160606A,2022,11209,0,0,1.386,4.33,9.3004799999999,19.75
CEMADEN,261160606A,2023,8995,0,0,1.18,3.54,9.77257999999974,12.96
CEMADEN,261160606A,2024,5281,0,0,0.98,2.95,6.91440000000001,13.64
CEMADEN,261160606A,2025,66,0,0,0,0.0699999999999989,0.187,0.2
CEMADEN,261160606G,2019,2168,0,0,0.2,1,2,2.4
CEMADEN,261160606G,2020,9566,0,0,0.8,2.8,7.2,14.2
CEMADEN,261160606G,2021,10726,0,0,1,3.35,8.45499999999993,12.2
CEMADEN,261160606G,2022,3475,0,0,1.6,5,10.4207999999999,13.8
CEMADEN,261160606G,2023,4650,0,0,1,3.6,7.96159999999945,13.6
CEMADEN,261160606G,2024,9867,0,0,0.8,2.8,6.6,11.6
CEMADEN,261160606G,2025,10700,0,0,1.2,3.6,7.6,9.6
CEMADEN,261160607A,2017,13791,0,0,0.79,2.56,6.1,11.18
CEMADEN,261160607A,2018,7390,0,0,0.98,3.35,7.82219999999998,14.49
CEMADEN,261160607A,2019,5524,0,0,1.18,3.35,7.60539999999997,9.55
CEMADEN,261160607A,2020,5851,0,0,0.59,2.36,5.31,6.3
CEMADEN,261160607A,2021,10201,0,0,1.18,3.6,9.96799999999999,14.05
CEMADEN,261160607A,2022,4855,0,0,0.79,2.75,5.82387999999979,255.54
CEMADEN,261160607A,2023,2024,0,0,2.55549999999998,13.43,228.26,242.53
CEMADEN,261160607A,2024,3073,0,0,1.18,6.42959999999998,19.7015199999993,26.85
CEMADEN,261160607A,2025,1075,0,0,0.39,2.36,10.7180599999997,27.48
CEMADEN,261160607G,2019,2153,0,0,0.2,1,2.76959999999999,4.6
CEMADEN,261160607G,2020,7080,0,0,1.2,4.2,8.8,14
CEMADEN,261160607G,2021,31,0,0,0.5,1.08,1.188,1.2
CEMADEN,261160608A,2017,15324,0,0,0.79,2.56,6.75092999999997,12.84
CEMADEN,261160608A,2018,10880,0,0,0.59,2.76,8.36839999999967,15.79
CEMADEN,261160608A,2019,7427,0,0,0.98,2.95,6.30574,10.57
CEMADEN,261160608A,2020,9107,0,0,0.98,3.35,7.45760000000009,10.21
CEMADEN,261160608A,2021,8437,0,0,0.79,2.56,6.49564,11.18
CEMADEN,261160608A,2022,10605,0,0,1.57,4.72,11.8692000000001,15.46
CEMADEN,261160608A,2023,485,0,0,0.59,2.59519999999999,4.33,4.33
CEMADEN,261160608A,2024,1,0,0,0,0,0,0
CEMADEN,261160608G,2019,2126,0,0,0.2,1,2.75,4.2
CEMADEN,261160609A,2017,11652,0,0,0.59,1.97,6.89698,12.2
CEMADEN,261160609A,2018,6625,0,0,0.39,1.97,5.43584000000017,11.8
CEMADEN,261160609A,2019,9408,0,0,0.98,2.76,8.02696000000054,18.72
CEMADEN,261160609A,2020,10613,0,0,0.79,2.36,7.3,14.07
CEMADEN,261160609A,2021,10753,0,0,1.18,2.95,6.39919999999984,11.79
CEMADEN,261160609A,2022,6814,0,0,1.18,3.74,9.63617999999999,17.89
CEMADEN,261160609A,2023,8818,0,0,0.39,1.2498,6.13659999999982,14.91
CEMADEN,261160609A,2024,6643,0,0,0.39,0.98,3.55,11.39
CEMADEN,261160609A,2025,12176,0,0,0.79,1.37,2.56,7.1
CEMADEN,261160609G,2019,2140,0,0,0.2,0.8,2.37219999999998,2.8
CEMADEN,261160609G,2020,8897,0,0,0.2,1.2,4.86239999999962,9.2
CEMADEN,261160609G,2021,10213,0,0,0.8,3.6,9.51520000000019,13
CEMADEN,261160609G,2022,8455,0,0,0,0,0,3.8
CEMADEN,261160609G,2023,7850,0,0,0.4,1.2,3.32079999999987,12.2
CEMADEN,261160610A,2017,5387,0,0,0.79,1.97,4.06279999999992,6.9
CEMADEN,261160610A,2018,10535,0,0,0.79,2.95,8.82320000000007,16.23
CEMADEN,261160610A,2019,9665,0,0,1.18,3.74360000000001,8.65775999999973,13.01
CEMADEN,261160610A,2020,6089,0,0,0.79,2.36,5.65808000000016,728.22
CEMADEN,261160610A,2021,11886,0,0,0.79,2.75,8.60254999999992,15.58
CEMADEN,261160610A,2022,11389,0,0,1.38,4.33,10.8270399999997,15.99
CEMADEN,261160610A,2023,10992,0,0,1.18,3.55,8.1218,11.39
CEMADEN,261160610A,2024,9286,0,0,0.79,2.59699999999993,8.5943,15.37
CEMADEN,261160610A,2025,169,0,0,1.89,3.68279999999999,5.38007999999999,5.58
CEMADEN,261160610G,2019,2208,0,0,0.2,1.2,3.6,4
CEMADEN,261160610G,2020,9648,0,0,1,3.4,6.8,14.6
CEMADEN,261160610G,2021,897,0,0,0.2,0.2,0.52480000000005,1.6
CEMADEN,261160611G,2021,8920,0,0,1.4,4.2,9.41620000000003,13.8
CEMADEN,261160611G,2022,10317,0,0,1.4,4.56800000000003,10.6,12.8
CEMADEN,261160611G,2023,1508,0,0,0.4,2.2,4.4,6
CEMADEN,261160611G,2024,6425,0,0,1,3.6,7.1152,15
CEMADEN,261160612A,2017,9983,0,0,0.98,2.95,6.70414000000001,10.79
CEMADEN,261160612A,2018,379,0,0,2.17999999999999,4.49379999999999,6.62568000000002,7.17
CEMADEN,261160612A,2024,7943,0,0,0.79,2.95,9.97218,13.24
CEMADEN,261160612A,2025,10520,0,0,1.37,3.7481,9.65619999999995,13.63
CEMADEN,261160613A,2017,5218,0,0,0.59,2.16,4.09660000000007,6.9
CEMADEN,261160613A,2018,10156,0,0,0.79,2.95,8.28899999999987,13.22
CEMADEN,261160613A,2019,9856,0,0,1.18,3.74,8.56045000000009,17.71
CEMADEN,261160613A,2020,9994,0,0,0.79,2.76,7.38083999999995,12.4
CEMADEN,261160613A,2021,10656,0,0,1.18,3.35,8.18589999999986,13.09
CEMADEN,261160613A,2022,8765,0,0,1.57,4.92,12.0854000000001,16.43
CEMADEN,261160613A,2023,4859,0,0,0.42,1.38,4.79395999999993,7.91
CEMADEN,261160613A,2024,1630,0,0,1.18,3.3571,11.1453000000004,14.92
CEMADEN,261160613A,2025,197,0,0,0,0.397999999999998,1.69952,1.97
CEMADEN,261160613G,2023,1440,0,0,0.6,2.2,10.5659999999995,14.8
CEMADEN,261160613G,2024,10289,0,0,1,3.4,9.28479999999981,15.8
CEMADEN,261160613G,2025,5001,0,0,1,4,11.4,13.8
CEMADEN,261160614A,2017,12709,0,0,0.79,2.36,5.96459999999997,11.79
CEMADEN,261160614A,2018,9971,0,0,0.79,2.75,6.54080000000024,10.6
CEMADEN,261160614A,2019,9656,0,0,0.98,3.55,9.07144999999973,17.28
CEMADEN,261160614A,2020,5925,0,0,0.59,2.36,5.13444,7.99
CEMADEN,261160614A,2021,10539,0,0,1.18,3.74,8.13309999999998,13.84
CEMADEN,261160614A,2022,10595,0,0,1.37,4.33,10.3542800000003,14.48
CEMADEN,261160614A,2023,8534,0,0,1.18,3.87730000000001,8.70360000000044,26.43
CEMADEN,261160614A,2024,6080,0,0,0.2,0.98,2.95,6.54
CEMADEN,261160614A,2025,9940,0,0,1.18,3.94,9.76,17.28
CEMADEN,261160615A,2017,14052,0,0,0.98,2.95,8.70787000000033,15.58
CEMADEN,261160615A,2018,10259,0,0,0.79,2.76,6.63390000000009,10.78
CEMADEN,261160615A,2019,10014,0,0,0.98,2.95,7.71986999999999,18.11
CEMADEN,261160615A,2020,10003,0,0,0.79,3.35,7.31995999999999,12.2
CEMADEN,261160615A,2021,10883,0,0,1.18,3.74,8.34596000000009,14.28
CEMADEN,261160615A,2022,10986,0,0,1.38,4.14,10.17015,14.81
CEMADEN,261160615A,2023,8338,0,0,1.37,4.13,9.21183000000019,14.28
CEMADEN,261160615G,2023,1618,0,0,0.6,2.16599999999999,11.1532,11.6
CEMADEN,261160615G,2024,7842,0,0,1.2,4,9.49539999999979,13.8
CEMADEN,261160616A,2017,13882,0,0,0.79,2.76,7.32380000000012,13.21
CEMADEN,261160616A,2018,1988,0,0,0.79,3.3413,9.71818999999915,87.07
CEMADEN,261160616G,2023,1599,0,0,0.4,2.004,7.16080000000002,13.2
CEMADEN,261160616G,2024,10104,0,0,0.8,2.8,6.57940000000017,17.6
CEMADEN,261160616G,2025,10712,0,0,1.2,3.4,7,12.4
CEMADEN,261160617A,2017,13803,0,0,0.59,2.56,7.14762000000006,14.28
CEMADEN,261160617A,2018,9973,0,0,0.59,2.76,6.51056,9.37
CEMADEN,261160617A,2019,9447,0,0,0.79,3.27179999999984,8.76930000000004,18.51
CEMADEN,261160617A,2020,9730,0,0,0.79,2.95,6.82195000000029,12.62
CEMADEN,261160617A,2021,10604,0,0,1.18,3.15,9.22734000000019,14.05
CEMADEN,261160617A,2022,10653,0,0,1.18,4.14,8.79959999999999,12.2
CEMADEN,261160617A,2023,10521,0,0,0.98,3.35,7.65199999999994,13.21
CEMADEN,261160617A,2024,7626,0,0,0.2,1.97,5.9,19.14
CEMADEN,261160617A,2025,9262,0,0,0.2,2.16,6.89739,9.75
CEMADEN,261160618A,2017,11979,0,0,0.79,2.95,7.31440000000017,11.59
CEMADEN,261160618A,2018,10070,0,0,0.79,3.15,7.68689000000009,17.48
CEMADEN,261160618A,2019,9402,0,0,0.79,3.15,9.25980000000003,82.45
CEMADEN,261160618A,2020,9762,0,0,0.79,2.95,7.01748999999962,15.04
CEMADEN,261160618A,2021,6790,0,0,1.37,4.33329999999999,10.0122,20.17
CEMADEN,261160618A,2022,7788,0,0,0.59,1.97,5.94259999999995,18.93
CEMADEN,261160618A,2023,10537,0,0,1.18,3.35,8.75311999999998,11.79
CEMADEN,261160618A,2024,10113,0,0,0.79,2.95,7.70888000000001,17.48
CEMADEN,261160618A,2025,10782,0,0,1.18,3.55,9.13218999999999,15.35
CEMADEN,261160619A,2017,12131,0,0,0.79,2.76,7.88400000000016,18.1
CEMADEN,261160619A,2018,10061,0,0,0.79,3.15,8.48400000000031,16.2
CEMADEN,261160619A,2019,8202,0,0,1.37,4.19939999999999,9.68558000000037,17.27
CEMADEN,261160619A,2020,1579,0,0,1.57,3.59180000000001,6.93532,7.91
CEMADEN,261160619A,2021,8602,0,0,1.37,4.32849999999997,9.42378999999988,15.99
CEMADEN,261160619A,2022,2056,0,0,1.57,4.70550000000002,12.3120000000003,16
CEMADEN,261160619A,2023,4554,0,0,0.59,1.77,5.20493000000002,8.85
CEMADEN,261160619A,2024,6058,0,0,1.38,4.22170000000006,8.92803000000004,13.72
CEMADEN,261160620A,2017,13619,0,0,0.8,2.8,7.07639999999992,13
CEMADEN,261160620A,2018,10020,0,0,0.8,3,7,13.2
CEMADEN,261160620A,2019,9738,0,0,1,3.8,9.6,18.8
CEMADEN,261160620A,2020,9849,0,0,0.8,3.30400000000009,7.86080000000002,13.6
CEMADEN,261160620A,2021,10676,0,0,1.2,3.6,11.8650000000001,16.2
CEMADEN,261160620A,2022,10647,0,0,1.4,4.6,9.94159999999974,14.6
CEMADEN,261160620A,2023,10456,0,0,1.2,3.2,6.10900000000001,11.2
CEMADEN,261160620A,2024,5459,0,0,0.6,2.4,7.34200000000037,15.8
CEMADEN,261160620A,2025,4222,0,0,0.789999999999964,2,5.26739999999973,16
CEMADEN,261160621A,2017,13160,0,0,0.8,2.8,7.4,11.6
CEMADEN,261160621A,2018,10143,0,0,0.8,3.2,7.37160000000004,13.8
CEMADEN,261160621A,2019,10037,0,0,1,3.4,8.79279999999999,20.6
CEMADEN,261160621A,2020,10123,0,0,0.8,3,7.4,14.6
CEMADEN,261160621A,2021,10775,0,0,1.2,3.6,8.29040000000023,15.2
CEMADEN,261160621A,2022,11064,0,0,1.4,4.2,10.1874,12.4
CEMADEN,261160621A,2023,10664,0,0,1.2,3.6,7.66739999999991,11.4
CEMADEN,261160621A,2024,8394,0,0,1,3.2,7.44279999999999,14.2
CEMADEN,261160622A,2017,12370,0,0,0.8,2.8,7.72619999999988,16
CEMADEN,261160622A,2018,10044,0,0,0.8,3,8.79140000000007,16.8
CEMADEN,261160622A,2019,9815,0,0,1,3.4,10.6743999999999,21.2
CEMADEN,261160622A,2020,9804,0,0,0.6,2.8,8.8,15.2
CEMADEN,261160622A,2021,2,0,0,0,0,0,0
CEMADEN,261160623A,2017,1360,0,0,0.2,1.0005,4.97640000000003,6.12
CEMADEN,261160623A,2018,10096,0,0,0.79,3.15,7.3,15.34
