fonte_dados,cod_estacao,ano,nome_estacao,tipo_estacao,periodicidade_fonte,intervalo_modal_min,n_intervalos_modais,n_dias_com_valor,moda_n_validas,p50_n_validas,p90_n_validas,p95_n_validas,max_n_validas,n_esperado_intervalo,erro_fechamento_min,intervalo_fecha_dia,n_esperado_dia,razao_p95_esperado,cadencia_inconsistente,confianca_cadencia
CEMADEN,261160623A,2023,RECIFE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7822,365,24,25,37,48,82,24,0,TRUE,24,2,TRUE,BAIXA
CEMADEN,261160623A,2024,RECIFE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8083,366,24,25,34.5,40,91,24,0,TRUE,24,1.66666666666667,TRUE,BAIXA
CEMADEN,261160623A,2025,RECIFE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6489,316,24,25,39,52,102,24,0,TRUE,24,2.16666666666667,TRUE,BAIXA
CEMADEN,261170501A,2018,RIACHO DAS ALMAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,4427,204,24,24,25.7,26.85,34,24,0,TRUE,24,1.11875,FALSE,ALTA
CEMADEN,261170501A,2019,RIACHO DAS ALMAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,2474,118,24,24,25,26,36,24,0,TRUE,24,1.08333333333333,FALSE,ALTA
CEMADEN,261170501A,2020,RIACHO DAS ALMAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7300,362,24,24,28,32,63,24,0,TRUE,24,1.33333333333333,TRUE,BAIXA
CEMADEN,261170501A,2021,RIACHO DAS ALMAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,3484,178,24,24,25,26,34,24,0,TRUE,24,1.08333333333333,FALSE,ALTA
CEMADEN,261170501A,2022,RIACHO DAS ALMAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6186,365,24,23,30.6,35,53,24,0,TRUE,24,1.45833333333333,TRUE,BAIXA
CEMADEN,261170501A,2023,RIACHO DAS ALMAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6815,365,24,24,29,34,70,24,0,TRUE,24,1.41666666666667,TRUE,BAIXA
CEMADEN,261170501A,2024,RIACHO DAS ALMAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7023,366,24,24,27,32,62,24,0,TRUE,24,1.33333333333333,TRUE,BAIXA
CEMADEN,261170501A,2025,RIACHO DAS ALMAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6508,365,24,23,28,38.8,142,24,0,TRUE,24,1.61666666666667,TRUE,BAIXA
CEMADEN,261180401A,2017,Bandeirante,PLUVIOMETRICA_AUTOMATICA,,60,7293,362,24,27.5,59.9,77.85,143,24,0,TRUE,24,3.24375,TRUE,BAIXA
CEMADEN,261180401A,2018,Bandeirante,PLUVIOMETRICA_AUTOMATICA,,60,7774,365,24,25,38,45.8,70,24,0,TRUE,24,1.90833333333333,TRUE,BAIXA
CEMADEN,261180401A,2019,Bandeirante,PLUVIOMETRICA_AUTOMATICA,,60,6910,356,24,24,37,44.25,106,24,0,TRUE,24,1.84375,TRUE,BAIXA
CEMADEN,261180401A,2020,Bandeirante,PLUVIOMETRICA_AUTOMATICA,,60,6968,366,24,24,36.5,43.5,91,24,0,TRUE,24,1.8125,TRUE,BAIXA
CEMADEN,261180401A,2021,Bandeirante,PLUVIOMETRICA_AUTOMATICA,,60,7404,361,24,25,43,52,105,24,0,TRUE,24,2.16666666666667,TRUE,BAIXA
CEMADEN,261180401A,2022,Bandeirante,PLUVIOMETRICA_AUTOMATICA,,60,6881,353,24,25,40,48.8,96,24,0,TRUE,24,2.03333333333333,TRUE,BAIXA
CEMADEN,261180401A,2023,Bandeirante,PLUVIOMETRICA_AUTOMATICA,,60,6140,295,24,25,43,47.3,97,24,0,TRUE,24,1.97083333333333,TRUE,BAIXA
CEMADEN,261180401A,2024,Bandeirante,PLUVIOMETRICA_AUTOMATICA,,60,7589,366,24,25,37,45,78,24,0,TRUE,24,1.875,TRUE,BAIXA
CEMADEN,261180401A,2025,Bandeirante,PLUVIOMETRICA_AUTOMATICA,,60,7543,365,24,25,44,51.8,94,24,0,TRUE,24,2.15833333333333,TRUE,BAIXA
CEMADEN,261180402A,2017,ARIPIBU - APAC,PLUVIOMETRICA_AUTOMATICA,,60,539,47,21,20,23.4,24,28,24,0,TRUE,24,1,FALSE,ALTA
CEMADEN,261180402A,2018,ARIPIBU - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7142,365,24,24,39,44,71,24,0,TRUE,24,1.83333333333333,TRUE,BAIXA
CEMADEN,261180402A,2019,ARIPIBU - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6778,354,24,25,39.7,46,108,24,0,TRUE,24,1.91666666666667,TRUE,BAIXA
CEMADEN,261180402A,2020,ARIPIBU - APAC,PLUVIOMETRICA_AUTOMATICA,,60,4742,329,24,24,37,43,89,24,0,TRUE,24,1.79166666666667,TRUE,BAIXA
CEMADEN,261180402A,2021,ARIPIBU - APAC,PLUVIOMETRICA_AUTOMATICA,,60,1254,153,24,24,36,48.4,92,24,0,TRUE,24,2.01666666666667,TRUE,BAIXA
CEMADEN,261180402A,2023,ARIPIBU - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7151,347,24,26,42.4,50.4,103,24,0,TRUE,24,2.1,TRUE,BAIXA
CEMADEN,261180402A,2024,ARIPIBU - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7750,364,24,25,39,47.85,89,24,0,TRUE,24,1.99375,TRUE,BAIXA
CEMADEN,261180402A,2025,ARIPIBU - APAC,PLUVIOMETRICA_AUTOMATICA,,60,3236,193,24,26,46,52.8,106,24,0,TRUE,24,2.2,TRUE,BAIXA
CEMADEN,261190301A,2017,Centro,PLUVIOMETRICA_AUTOMATICA,,10,7918,363,24,29,89.2000000000001,108,144,144,0,TRUE,144,0.75,FALSE,ALTA
CEMADEN,261190301A,2018,Centro,PLUVIOMETRICA_AUTOMATICA,,60,7628,363,24,26,37,42,82,24,0,TRUE,24,1.75,TRUE,BAIXA
CEMADEN,261190301A,2019,Centro,PLUVIOMETRICA_AUTOMATICA,,60,7117,355,24,26,39.6,46.3,97,24,0,TRUE,24,1.92916666666667,TRUE,BAIXA
CEMADEN,261190301A,2020,Centro,PLUVIOMETRICA_AUTOMATICA,,60,7583,366,24,25,38,43,76,24,0,TRUE,24,1.79166666666667,TRUE,BAIXA
CEMADEN,261190301A,2021,Centro,PLUVIOMETRICA_AUTOMATICA,,60,7213,365,24,26,43,51.8,114,24,0,TRUE,24,2.15833333333333,TRUE,BAIXA
CEMADEN,261190301A,2022,Centro,PLUVIOMETRICA_AUTOMATICA,,60,4339,234,24,29,50,68,93,24,0,TRUE,24,2.83333333333333,TRUE,BAIXA
CEMADEN,261190302A,2017,Cocaú,PLUVIOMETRICA_AUTOMATICA,,60,3824,200,24,24,37.1,48.2499999999999,95,24,0,TRUE,24,2.01041666666666,TRUE,BAIXA
CEMADEN,261190302A,2018,Cocaú,PLUVIOMETRICA_AUTOMATICA,,60,7640,365,24,25,38,44,82,24,0,TRUE,24,1.83333333333333,TRUE,BAIXA
CEMADEN,261190302A,2019,Cocaú,PLUVIOMETRICA_AUTOMATICA,,60,7299,354,24,24,34,43,105,24,0,TRUE,24,1.79166666666667,TRUE,BAIXA
CEMADEN,261190302A,2020,Cocaú,PLUVIOMETRICA_AUTOMATICA,,60,1863,115,24,24,28,30.9,55,24,0,TRUE,24,1.2875,TRUE,BAIXA
CEMADEN,261190302A,2021,Cocaú,PLUVIOMETRICA_AUTOMATICA,,60,7327,363,24,25,35,41,77,24,0,TRUE,24,1.70833333333333,TRUE,BAIXA
CEMADEN,261190302A,2022,Cocaú,PLUVIOMETRICA_AUTOMATICA,,60,7146,365,24,27,42.6,55.8,98,24,0,TRUE,24,2.325,TRUE,BAIXA
CEMADEN,261190302A,2023,Cocaú,PLUVIOMETRICA_AUTOMATICA,,60,7464,365,24,25,40,48,92,24,0,TRUE,24,2,TRUE,BAIXA
CEMADEN,261190302A,2024,Cocaú,PLUVIOMETRICA_AUTOMATICA,,60,4140,208,24,26,46,52,67,24,0,TRUE,24,2.16666666666667,TRUE,BAIXA
CEMADEN,261190303A,2017,RIO FORMOSO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,63,38,20,11,20,22.05,35,24,0,TRUE,24,0.91875,FALSE,ALTA
CEMADEN,261190303A,2018,RIO FORMOSO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6249,359,24,25,37,41,78,24,0,TRUE,24,1.70833333333333,TRUE,BAIXA
CEMADEN,261190303A,2019,RIO FORMOSO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7042,355,24,26,42.6,46.3,97,24,0,TRUE,24,1.92916666666667,TRUE,BAIXA
CEMADEN,261190303A,2020,RIO FORMOSO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,4207,201,24,26,41,49,88,24,0,TRUE,24,2.04166666666667,TRUE,BAIXA
CEMADEN,261190303A,2021,RIO FORMOSO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,2193,162,24,24,36,54,113,24,0,TRUE,24,2.25,TRUE,BAIXA
CEMADEN,261190303A,2022,RIO FORMOSO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,2914,156,24,24,37.5,46.25,62,24,0,TRUE,24,1.92708333333333,TRUE,BAIXA
CEMADEN,261190303A,2023,RIO FORMOSO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7385,365,24,26,40.6,47.8,100,24,0,TRUE,24,1.99166666666667,TRUE,BAIXA
CEMADEN,261190303A,2024,RIO FORMOSO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7560,364,24,26,39,49.5499999999999,73,24,0,TRUE,24,2.06458333333333,TRUE,BAIXA
CEMADEN,261190303A,2025,RIO FORMOSO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,5904,337,24,27,45,53,104,24,0,TRUE,24,2.20833333333333,TRUE,BAIXA
CEMADEN,261200001A,2017,Prefeitura,PLUVIOMETRICA_AUTOMATICA,,10,7426,365,24,27,86.6,111.4,144,144,0,TRUE,144,0.773611111111111,FALSE,ALTA
CEMADEN,261200001A,2018,Prefeitura,PLUVIOMETRICA_AUTOMATICA,,60,7274,350,24,24,37,43.55,60,24,0,TRUE,24,1.81458333333333,TRUE,BAIXA
CEMADEN,261200001A,2019,Prefeitura,PLUVIOMETRICA_AUTOMATICA,,60,4268,264,24,24.5,43,49.7,102,24,0,TRUE,24,2.07083333333333,TRUE,BAIXA
CEMADEN,261200001A,2020,Prefeitura,PLUVIOMETRICA_AUTOMATICA,,60,5320,309,24,25,39,45.6,85,24,0,TRUE,24,1.9,TRUE,BAIXA
CEMADEN,261200001A,2021,Prefeitura,PLUVIOMETRICA_AUTOMATICA,,60,4438,297,24,24,39.4,46,93,24,0,TRUE,24,1.91666666666667,TRUE,BAIXA
CEMADEN,261200001A,2022,Prefeitura,PLUVIOMETRICA_AUTOMATICA,,60,2056,109,24,24,35,37.6,58,24,0,TRUE,24,1.56666666666667,TRUE,BAIXA
CEMADEN,261200001A,2024,Prefeitura,PLUVIOMETRICA_AUTOMATICA,,10,34955,254,144,144,144,144,144,144,0,TRUE,144,1,FALSE,ALTA
CEMADEN,261200001A,2025,Prefeitura,PLUVIOMETRICA_AUTOMATICA,,10,34114,288,144,144,144,144,144,144,0,TRUE,144,1,FALSE,ALTA
CEMADEN,261200001C,2017,SAIRE,PLUVIOMETRICA_AUTOMATICA,,10,2187,30,144,84.5,144,144,144,144,0,TRUE,144,1,FALSE,ALTA
CEMADEN,261200001C,2018,SAIRE,PLUVIOMETRICA_AUTOMATICA,,60,158,8,24,24,26,26,26,24,0,TRUE,24,1.08333333333333,FALSE,BAIXA
CEMADEN,261210901A,2023,Salgadinho [Meu Refúgio] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,3497,159,24,24,33.2,38,55,24,0,TRUE,24,1.58333333333333,TRUE,BAIXA
CEMADEN,261210901A,2024,Salgadinho [Meu Refúgio] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8040,354,24,24,27,30,140,24,0,TRUE,24,1.25,FALSE,ALTA
CEMADEN,261210901A,2025,Salgadinho [Meu Refúgio] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6069,319,24,24,39.2,46,104,24,0,TRUE,24,1.91666666666667,TRUE,BAIXA
CEMADEN,261210901C,2017,SALGADINHO,PLUVIOMETRICA_AUTOMATICA,,10,12322,187,144,52,144,144,144,144,0,TRUE,144,1,FALSE,ALTA
CEMADEN,261210901C,2018,SALGADINHO,PLUVIOMETRICA_AUTOMATICA,,60,6728,327,24,24,30,33.7,56,24,0,TRUE,24,1.40416666666667,TRUE,BAIXA
CEMADEN,261210901C,2019,SALGADINHO,PLUVIOMETRICA_AUTOMATICA,,60,5361,328,24,19,27,32,96,24,0,TRUE,24,1.33333333333333,TRUE,BAIXA
CEMADEN,261210901C,2020,SALGADINHO,PLUVIOMETRICA_AUTOMATICA,,60,6369,365,24,22,30,34,65,24,0,TRUE,24,1.41666666666667,TRUE,BAIXA
CEMADEN,261210901C,2021,SALGADINHO,PLUVIOMETRICA_AUTOMATICA,,60,489,38,15,15,16,16,17,24,0,TRUE,24,0.666666666666667,TRUE,BAIXA
CEMADEN,261210901C,2022,SALGADINHO,PLUVIOMETRICA_AUTOMATICA,,60,805,40,24,24,30.3,34.35,53,24,0,TRUE,24,1.43125,TRUE,BAIXA
CEMADEN,261210901C,2023,SALGADINHO,PLUVIOMETRICA_AUTOMATICA,,60,4594,254,24,24,29.7,32.35,48,24,0,TRUE,24,1.34791666666667,TRUE,BAIXA
CEMADEN,261210901C,2024,SALGADINHO,PLUVIOMETRICA_AUTOMATICA,,60,7554,344,24,24,32,37,71,24,0,TRUE,24,1.54166666666667,TRUE,BAIXA
CEMADEN,261210901C,2025,SALGADINHO,PLUVIOMETRICA_AUTOMATICA,,60,3048,140,24,24,31.1,34.15,84,24,0,TRUE,24,1.42291666666666,TRUE,BAIXA
CEMADEN,261220801A,2023,Salgueiro [IPA] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,2571,116,24,24,24,25,28,24,0,TRUE,24,1.04166666666667,FALSE,ALTA
CEMADEN,261220801A,2024,Salgueiro [IPA] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,2554,115,24,24,25,26,28,24,0,TRUE,24,1.08333333333333,FALSE,ALTA
CEMADEN,261220801A,2025,Salgueiro [IPA] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,1884,85,24,24,25,28.6,60,24,0,TRUE,24,1.19166666666667,FALSE,ALTA
CEMADEN,261220801C,2017,SALGUEIRO,PLUVIOMETRICA_AUTOMATICA,,10,2371,67,1,17,122.6,143.4,144,144,0,TRUE,144,0.995833333333333,FALSE,ALTA
CEMADEN,261220801C,2018,SALGUEIRO,PLUVIOMETRICA_AUTOMATICA,,60,5455,281,24,24,25,28,48,24,0,TRUE,24,1.16666666666667,FALSE,ALTA
CEMADEN,261220801C,2019,SALGUEIRO,PLUVIOMETRICA_AUTOMATICA,,60,25,5,1,9,17,18,19,24,0,TRUE,24,0.75,FALSE,BAIXA
CEMADEN,261230701A,2017,SALOA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,330,20,22,22,25.1,35.1,37,24,0,TRUE,24,1.4625,TRUE,BAIXA
CEMADEN,261230701A,2018,SALOA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7102,365,24,24,31.6,36,56,24,0,TRUE,24,1.5,TRUE,BAIXA
CEMADEN,261230701A,2019,SALOA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,5242,332,24,24,31.9,35,75,24,0,TRUE,24,1.45833333333333,TRUE,BAIXA
CEMADEN,261230701A,2020,SALOA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,1377,137,24,23,34,40.1999999999999,68,24,0,TRUE,24,1.675,TRUE,BAIXA
CEMADEN,261230701A,2021,SALOA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,3072,138,24,24,29.3,31.15,56,24,0,TRUE,24,1.29791666666667,TRUE,BAIXA
CEMADEN,261230701A,2022,SALOA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8163,365,24,24,31,38.8,111,24,0,TRUE,24,1.61666666666667,TRUE,BAIXA
CEMADEN,261230701A,2023,SALOA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8480,365,24,24,25,28,41,24,0,TRUE,24,1.16666666666667,FALSE,ALTA
CEMADEN,261230701A,2024,SALOA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8024,366,24,24,35,40,62,24,0,TRUE,24,1.66666666666667,TRUE,BAIXA
CEMADEN,261230701A,2025,SALOA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,4752,294,24,24,34,43.35,94,24,0,TRUE,24,1.80625,TRUE,BAIXA
CEMADEN,261240601A,2017,Centro,PLUVIOMETRICA_AUTOMATICA,,60,8019,365,24,24,50,60.8,115,24,0,TRUE,24,2.53333333333333,TRUE,BAIXA
CEMADEN,261240601A,2018,Centro,PLUVIOMETRICA_AUTOMATICA,,60,8353,365,24,24,31,34.8,46,24,0,TRUE,24,1.45,TRUE,BAIXA
CEMADEN,261240601A,2019,Centro,PLUVIOMETRICA_AUTOMATICA,,60,7789,361,24,24,31,35,89,24,0,TRUE,24,1.45833333333333,TRUE,BAIXA
CEMADEN,261240601A,2020,Centro,PLUVIOMETRICA_AUTOMATICA,,60,7833,366,24,24,33,37,68,24,0,TRUE,24,1.54166666666667,TRUE,BAIXA
CEMADEN,261240601A,2021,COMPESA,PLUVIOMETRICA_AUTOMATICA,,60,8179,365,24,24,32,39,60,24,0,TRUE,24,1.625,TRUE,BAIXA
CEMADEN,261240601A,2022,COMPESA,PLUVIOMETRICA_AUTOMATICA,,60,7840,365,24,24,34.6,46,74,24,0,TRUE,24,1.91666666666667,TRUE,BAIXA
CEMADEN,261240601A,2023,COMPESA,PLUVIOMETRICA_AUTOMATICA,,60,8208,365,24,24,32,36,56,24,0,TRUE,24,1.5,TRUE,BAIXA
CEMADEN,261240601A,2024,COMPESA,PLUVIOMETRICA_AUTOMATICA,,60,8160,366,24,24,33,38.75,74,24,0,TRUE,24,1.61458333333333,TRUE,BAIXA
CEMADEN,261240601A,2025,COMPESA,PLUVIOMETRICA_AUTOMATICA,,60,6756,323,24,24,34.8,42.6999999999999,72,24,0,TRUE,24,1.77916666666666,TRUE,BAIXA
CEMADEN,261240601C,2017,SANHARÓ,PLUVIOMETRICA_AUTOMATICA,,10,9616,204,24,25,144,144,144,144,0,TRUE,144,1,FALSE,ALTA
CEMADEN,261240601C,2018,SANHARÓ,PLUVIOMETRICA_AUTOMATICA,,60,8116,359,24,24,29.2,34,43,24,0,TRUE,24,1.41666666666667,TRUE,BAIXA
CEMADEN,261240601C,2019,SANHARÓ,PLUVIOMETRICA_AUTOMATICA,,60,6706,327,24,24,31,35.7,97,24,0,TRUE,24,1.4875,TRUE,BAIXA
CEMADEN,261240601C,2020,SANHARÓ,PLUVIOMETRICA_AUTOMATICA,,60,3179,153,24,24,32.8,38.4,67,24,0,TRUE,24,1.6,TRUE,BAIXA
CEMADEN,261240601C,2023,SANHARÓ,PLUVIOMETRICA_AUTOMATICA,,60,1229,56,24,24,30,32.25,44,24,0,TRUE,24,1.34375,TRUE,BAIXA
CEMADEN,261240601C,2024,SANHARÓ,PLUVIOMETRICA_AUTOMATICA,,60,936,48,24,28,42.2,50.85,75,24,0,TRUE,24,2.11875,TRUE,BAIXA
CEMADEN,261240602A,2017,SANHARO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,632,33,22,22,24,26.4,49,24,0,TRUE,24,1.1,FALSE,ALTA
CEMADEN,261240602A,2018,SANHARO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8214,365,24,24,30.6,34.8,45,24,0,TRUE,24,1.45,TRUE,BAIXA
CEMADEN,261240602A,2019,SANHARO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6541,313,24,24,32,37,88,24,0,TRUE,24,1.54166666666667,TRUE,BAIXA
CEMADEN,261245501C,2018,SANTA CRUZ,PLUVIOMETRICA_AUTOMATICA,,60,61,4,24,16,24,24,24,24,0,TRUE,24,1,FALSE,BAIXA
CEMADEN,261245501C,2019,SANTA CRUZ,PLUVIOMETRICA_AUTOMATICA,,60,368,16,24,24,24,25.75,31,24,0,TRUE,24,1.07291666666667,FALSE,MEDIA
CEMADEN,261245501C,2022,SANTA CRUZ,PLUVIOMETRICA_AUTOMATICA,,60,918,41,24,24,30,31,48,24,0,TRUE,24,1.29166666666667,TRUE,BAIXA
CEMADEN,261247101A,2018,JATIUCA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7795,348,24,24,30,35.65,57,24,0,TRUE,24,1.48541666666667,TRUE,BAIXA
CEMADEN,261247101A,2019,JATIUCA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7488,338,24,24,25,26,81,24,0,TRUE,24,1.08333333333333,FALSE,ALTA
CEMADEN,261247101A,2020,JATIUCA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,100,60,2,4,9,9.05,13,24,0,TRUE,24,0.377083333333333,TRUE,BAIXA
CEMADEN,261247101A,2021,JATIUCA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,1762,80,24,24,27,43.05,80,24,0,TRUE,24,1.79375,TRUE,BAIXA
CEMADEN,261247101A,2022,JATIUCA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,1479,79,24,24,25,38,92,24,0,TRUE,24,1.58333333333333,TRUE,BAIXA
CEMADEN,261247101A,2023,JATIUCA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7033,319,24,24,31.2,36.1,62,24,0,TRUE,24,1.50416666666667,TRUE,BAIXA
CEMADEN,261247101A,2024,JATIUCA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8037,366,24,24,34,40,62,24,0,TRUE,24,1.66666666666667,TRUE,BAIXA
CEMADEN,261247101A,2025,JATIUCA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7608,342,24,24,31.9,37.95,79,24,0,TRUE,24,1.58125,TRUE,BAIXA
CEMADEN,261250501A,2017,SANTA CRUZ DO CAPIBARIBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,536,26,24,23,24,25.5,36,24,0,TRUE,24,1.0625,FALSE,MEDIA
CEMADEN,261250501A,2018,SANTA CRUZ DO CAPIBARIBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8198,365,24,24,27.6,30.8,59,24,0,TRUE,24,1.28333333333333,TRUE,BAIXA
CEMADEN,261250501A,2019,SANTA CRUZ DO CAPIBARIBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7585,343,24,24,28,32,52,24,0,TRUE,24,1.33333333333333,TRUE,BAIXA
CEMADEN,261250501A,2020,SANTA CRUZ DO CAPIBARIBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7894,366,24,24,28.5,33,57,24,0,TRUE,24,1.375,TRUE,BAIXA
CEMADEN,261250501A,2021,SANTA CRUZ DO CAPIBARIBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,4155,353,24,23,25,28,58,24,0,TRUE,24,1.16666666666667,FALSE,ALTA
CEMADEN,261250501A,2022,SANTA CRUZ DO CAPIBARIBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8087,365,24,24,32,38.6,57,24,0,TRUE,24,1.60833333333333,TRUE,BAIXA
CEMADEN,261250501A,2023,SANTA CRUZ DO CAPIBARIBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7300,343,24,24,30,35,65,24,0,TRUE,24,1.45833333333333,TRUE,BAIXA
CEMADEN,261250501A,2024,SANTA CRUZ DO CAPIBARIBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,5599,321,24,24,27,30,49,24,0,TRUE,24,1.25,FALSE,ALTA
CEMADEN,261250501A,2025,SANTA CRUZ DO CAPIBARIBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,5750,281,24,24,29,34,67,24,0,TRUE,24,1.41666666666667,TRUE,BAIXA
CEMADEN,261250501U,2017,SANTA CRUZ DO CAPIBARIBE,PLUVIOMETRICA_AUTOMATICA,,10,537,14,24,25,120.3,130.35,144,144,0,TRUE,144,0.905208333333333,FALSE,MEDIA
CEMADEN,261250501U,2018,SANTA CRUZ DO CAPIBARIBE,PLUVIOMETRICA_AUTOMATICA,,60,6045,267,24,24,26,27,48,24,0,TRUE,24,1.125,FALSE,ALTA
CEMADEN,261250501U,2019,SANTA CRUZ DO CAPIBARIBE,PLUVIOMETRICA_AUTOMATICA,,60,3513,154,24,24,27,31.7,59,24,0,TRUE,24,1.32083333333333,TRUE,BAIXA
CEMADEN,261250501U,2021,SANTA CRUZ DO CAPIBARIBE,PLUVIOMETRICA_AUTOMATICA,,,,2,1,1,1,1,1,,,FALSE,1,1,FALSE,BAIXA
CEMADEN,261250501U,2022,SANTA CRUZ DO CAPIBARIBE,PLUVIOMETRICA_AUTOMATICA,,60,690,31,24,24,32,43,57,24,0,TRUE,24,1.79166666666667,TRUE,BAIXA
CEMADEN,261250501U,2023,SANTA CRUZ DO CAPIBARIBE,PLUVIOMETRICA_AUTOMATICA,,60,7316,319,24,24,30,34.1,64,24,0,TRUE,24,1.42083333333333,TRUE,BAIXA
CEMADEN,261250501U,2024,SANTA CRUZ DO CAPIBARIBE,PLUVIOMETRICA_AUTOMATICA,,60,8478,366,24,24,29,33,56,24,0,TRUE,24,1.375,TRUE,BAIXA
CEMADEN,261250501U,2025,SANTA CRUZ DO CAPIBARIBE,PLUVIOMETRICA_AUTOMATICA,,60,7058,306,24,24,29,33,65,24,0,TRUE,24,1.375,TRUE,BAIXA
CEMADEN,261255401A,2023,Santa Filomena [EREN] - APAC,PLUVIOMETRICA_AUTOMATICA,,,,1,1,1,1,1,1,,,FALSE,1,1,FALSE,BAIXA
CEMADEN,261255401A,2024,Santa Filomena [EREN] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,3831,166,24,24,24,24,26,24,0,TRUE,24,1,FALSE,ALTA
CEMADEN,261255401A,2025,Santa Filomena [EREN] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8578,365,24,24,24,25,43,24,0,TRUE,24,1.04166666666667,FALSE,ALTA
CEMADEN,261255401C,2022,SANTA FILOMENA,PLUVIOMETRICA_AUTOMATICA,,60,2929,132,24,24,32,37.45,74,24,0,TRUE,24,1.56041666666667,TRUE,BAIXA
CEMADEN,261255401C,2023,SANTA FILOMENA,PLUVIOMETRICA_AUTOMATICA,,60,3197,138,24,24,25,29.15,34,24,0,TRUE,24,1.21458333333333,FALSE,ALTA
CEMADEN,261255401C,2024,SANTA FILOMENA,PLUVIOMETRICA_AUTOMATICA,,60,2562,110,24,24,24,26,33,24,0,TRUE,24,1.08333333333333,FALSE,ALTA
CEMADEN,261260401C,2022,SANTA MARIA DA BOA VISTA,PLUVIOMETRICA_AUTOMATICA,,60,2749,119,24,24,25,28.4,62,24,0,TRUE,24,1.18333333333333,FALSE,ALTA
CEMADEN,261260401C,2023,SANTA MARIA DA BOA VISTA,PLUVIOMETRICA_AUTOMATICA,,60,2189,93,24,24,24,25.4,56,24,0,TRUE,24,1.05833333333333,FALSE,ALTA
CEMADEN,261260401C,2024,SANTA MARIA DA BOA VISTA,PLUVIOMETRICA_AUTOMATICA,,60,8537,366,24,24,27.5,32.75,55,24,0,TRUE,24,1.36458333333333,TRUE,BAIXA
CEMADEN,261260401C,2025,SANTA MARIA DA BOA VISTA,PLUVIOMETRICA_AUTOMATICA,,60,8640,365,24,24,25,28,46,24,0,TRUE,24,1.16666666666667,FALSE,ALTA
