fonte_dados,cod_estacao,ano,nome_estacao,tipo_estacao,periodicidade_fonte,intervalo_modal_min,n_esperado_dia,confianca_cadencia,cadencia_inconsistente,n_dias_calendario,n_dias_algum_valor,n_dias_75,n_dias_80,n_dias_90,n_dias_100,prop_algum_valor,prop_75,prop_80,prop_90,prop_100,maior_lacuna_sem_90,n_dias_acima_esperado,n_meses_algum_valor,n_meses_80pct_dias_90
CEMADEN,261540901A,2020,TORITAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,319,218,217,217,211,0.871584699453552,0.595628415300546,0.592896174863388,0.592896174863388,0.576502732240437,147,46,12,7
CEMADEN,261540901A,2021,TORITAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,188,184,184,183,172,0.515068493150685,0.504109589041096,0.504109589041096,0.501369863013699,0.471232876712329,178,17,7,5
CEMADEN,261540901A,2022,TORITAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,360,358,357,343,1,0.986301369863014,0.980821917808219,0.978082191780822,0.93972602739726,2,107,12,12
CEMADEN,261540901A,2023,TORITAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,318,290,283,258,222,0.871232876712329,0.794520547945206,0.775342465753425,0.706849315068493,0.608219178082192,68,65,12,6
CEMADEN,261540901A,2024,TORITAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,346,298,289,274,247,0.945355191256831,0.814207650273224,0.789617486338798,0.748633879781421,0.674863387978142,13,55,12,6
CEMADEN,261540901A,2025,TORITAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,310,294,290,286,281,0.849315068493151,0.805479452054795,0.794520547945206,0.783561643835617,0.76986301369863,28,76,12,8
CEMADEN,261550801A,2017,TRACUNHAEM - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,43,40,40,39,26,0.117808219178082,0.10958904109589,0.10958904109589,0.106849315068493,0.0712328767123288,324,3,2,1
CEMADEN,261550801A,2018,TRACUNHAEM - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,362,361,360,333,1,0.991780821917808,0.989041095890411,0.986301369863014,0.912328767123288,2,123,12,12
CEMADEN,261550801A,2019,TRACUNHAEM - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,353,340,340,337,333,0.967123287671233,0.931506849315068,0.931506849315068,0.923287671232877,0.912328767123288,11,119,12,10
CEMADEN,261550801A,2020,TRACUNHAEM - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,278,277,274,273,268,0.759562841530055,0.756830601092896,0.748633879781421,0.745901639344262,0.73224043715847,90,89,10,8
CEMADEN,261550801A,2021,TRACUNHAEM - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,121,97,97,96,96,0.331506849315069,0.265753424657534,0.265753424657534,0.263013698630137,0.263013698630137,135,43,6,2
CEMADEN,261550801A,2022,TRACUNHAEM - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,156,150,149,149,147,0.427397260273973,0.410958904109589,0.408219178082192,0.408219178082192,0.402739726027397,109,34,7,4
CEMADEN,261550801A,2023,TRACUNHAEM - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,364,364,363,351,1,0.997260273972603,0.997260273972603,0.994520547945205,0.961643835616438,1,144,12,12
CEMADEN,261550801A,2024,TRACUNHAEM - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,360,343,342,342,339,0.983606557377049,0.937158469945355,0.934426229508197,0.934426229508197,0.926229508196721,24,107,12,11
CEMADEN,261550801A,2025,TRACUNHAEM - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,266,265,265,264,254,0.728767123287671,0.726027397260274,0.726027397260274,0.723287671232877,0.695890410958904,100,124,9,8
CEMADEN,261560701A,2024,Trindade [PSF] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,118,98,90,89,81,0.3224043715847,0.26775956284153,0.245901639344262,0.243169398907104,0.221311475409836,92,53,9,1
CEMADEN,261560701A,2025,Trindade [PSF] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,199,171,167,163,150,0.545205479452055,0.468493150684932,0.457534246575342,0.446575342465753,0.410958904109589,122,43,9,4
CEMADEN,261560701U,2017,TRINDADE,PLUVIOMETRICA_AUTOMATICA,,10,144,ALTA,FALSE,365,43,4,4,4,2,0.117808219178082,0.010958904109589,0.010958904109589,0.010958904109589,0.00547945205479452,160,0,4,0
CEMADEN,261560701U,2018,TRINDADE,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,122,112,112,111,111,0.334246575342466,0.306849315068493,0.306849315068493,0.304109589041096,0.304109589041096,159,15,6,2
CEMADEN,261560701U,2019,TRINDADE,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,84,81,81,79,79,0.23013698630137,0.221917808219178,0.221917808219178,0.216438356164384,0.216438356164384,139,25,5,1
CEMADEN,261560701U,2021,TRINDADE,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,122,111,110,110,109,0.334246575342466,0.304109589041096,0.301369863013699,0.301369863013699,0.298630136986301,128,0,6,2
CEMADEN,261560701U,2022,TRINDADE,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,184,179,179,179,176,0.504109589041096,0.49041095890411,0.49041095890411,0.49041095890411,0.482191780821918,159,42,8,5
CEMADEN,261560701U,2023,TRINDADE,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,286,284,284,284,281,0.783561643835617,0.778082191780822,0.778082191780822,0.778082191780822,0.76986301369863,81,48,11,9
CEMADEN,261560701U,2024,TRINDADE,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,358,355,355,354,353,0.978142076502732,0.969945355191257,0.969945355191257,0.967213114754098,0.96448087431694,10,97,12,11
CEMADEN,261560701U,2025,TRINDADE,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,106,105,105,105,103,0.29041095890411,0.287671232876712,0.287671232876712,0.287671232876712,0.282191780821918,260,26,4,3
CEMADEN,261570601A,2018,TRIUNFO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,349,346,346,344,331,0.956164383561644,0.947945205479452,0.947945205479452,0.942465753424658,0.906849315068493,18,77,12,11
CEMADEN,261570601A,2019,TRIUNFO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,307,295,293,293,286,0.841095890410959,0.808219178082192,0.802739726027397,0.802739726027397,0.783561643835617,45,87,11,9
CEMADEN,261570601A,2020,TRIUNFO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,58,0,0,0,0,0.158469945355191,0,0,0,0,366,0,4,0
CEMADEN,261570601A,2021,TRIUNFO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,95,89,89,89,88,0.26027397260274,0.243835616438356,0.243835616438356,0.243835616438356,0.241095890410959,271,14,4,3
CEMADEN,261570601A,2022,TRIUNFO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,90,14,13,5,3,0.246575342465753,0.0383561643835616,0.0356164383561644,0.0136986301369863,0.00821917808219178,278,2,4,0
CEMADEN,261570601A,2023,TRIUNFO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,317,304,303,303,297,0.868493150684932,0.832876712328767,0.83013698630137,0.83013698630137,0.813698630136986,45,105,11,8
CEMADEN,261570601A,2024,TRIUNFO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,347,321,317,313,307,0.948087431693989,0.877049180327869,0.866120218579235,0.855191256830601,0.83879781420765,12,95,12,9
CEMADEN,261570601A,2025,TRIUNFO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,358,241,237,233,227,0.980821917808219,0.66027397260274,0.649315068493151,0.638356164383562,0.621917808219178,54,91,12,8
CEMADEN,261580501A,2020,TUPANATINGA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,95,53,46,42,35,0.259562841530055,0.144808743169399,0.12568306010929,0.114754098360656,0.0956284153005464,154,23,5,0
CEMADEN,261580501A,2022,TUPANATINGA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,FALSE,365,3,2,2,1,1,0.00821917808219178,0.00547945205479452,0.00547945205479452,0.00273972602739726,0.00273972602739726,258,0,1,0
CEMADEN,261580501A,2023,TUPANATINGA - APAC,PLUVIOMETRICA_AUTOMATICA,,10,144,BAIXA,TRUE,365,74,0,0,0,0,0.202739726027397,0,0,0,0,365,0,6,0
CEMADEN,261580501A,2024,TUPANATINGA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,243,229,227,227,224,0.663934426229508,0.62568306010929,0.620218579234973,0.620218579234973,0.612021857923497,136,66,10,7
CEMADEN,261580501A,2025,TUPANATINGA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,360,360,354,346,1,0.986301369863014,0.986301369863014,0.96986301369863,0.947945205479452,4,101,12,12
CEMADEN,261580501C,2017,TUPANATINGA,PLUVIOMETRICA_AUTOMATICA,,10,144,ALTA,FALSE,365,172,75,72,70,67,0.471232876712329,0.205479452054795,0.197260273972603,0.191780821917808,0.183561643835616,152,0,10,2
CEMADEN,261580501C,2018,TUPANATINGA,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,81,6,5,4,4,0.221917808219178,0.0164383561643836,0.0136986301369863,0.010958904109589,0.010958904109589,217,0,10,0
CEMADEN,261580501C,2019,TUPANATINGA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,7,0,0,0,0,0.0191780821917808,0,0,0,0,365,0,1,0
CEMADEN,261590401A,2023,Tuparetama [Compesa] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,304,296,295,291,282,0.832876712328767,0.810958904109589,0.808219178082192,0.797260273972603,0.772602739726028,62,45,10,10
CEMADEN,261590401A,2024,Tuparetama [Compesa] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,338,308,301,293,266,0.923497267759563,0.841530054644809,0.822404371584699,0.800546448087432,0.726775956284153,12,53,12,7
CEMADEN,261590401A,2025,Tuparetama [Compesa] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,258,234,229,224,209,0.706849315068493,0.641095890410959,0.627397260273973,0.613698630136986,0.572602739726027,56,39,12,6
CEMADEN,261590401C,2017,TUPARETAMA,PLUVIOMETRICA_AUTOMATICA,,10,144,ALTA,FALSE,365,88,9,9,9,9,0.241095890410959,0.0246575342465753,0.0246575342465753,0.0246575342465753,0.0246575342465753,184,0,8,0
CEMADEN,261590401C,2018,TUPARETAMA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,319,298,298,297,297,0.873972602739726,0.816438356164383,0.816438356164383,0.813698630136986,0.813698630136986,38,59,12,8
CEMADEN,261590401C,2019,TUPARETAMA,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,352,244,239,236,235,0.964383561643836,0.668493150684932,0.654794520547945,0.646575342465753,0.643835616438356,60,12,12,7
CEMADEN,261590401C,2020,TUPARETAMA,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,347,94,69,33,9,0.948087431693989,0.256830601092896,0.188524590163934,0.0901639344262295,0.0245901639344262,227,0,12,0
CEMADEN,261590401C,2021,TUPARETAMA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,329,5,1,0,0,0.901369863013699,0.0136986301369863,0.00273972602739726,0,0,365,0,12,0
CEMADEN,261590401C,2022,TUPARETAMA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,257,10,5,1,0,0.704109589041096,0.0273972602739726,0.0136986301369863,0.00273972602739726,0,339,0,11,0
CEMADEN,261590401C,2023,TUPARETAMA,PLUVIOMETRICA_AUTOMATICA,,,1,BAIXA,FALSE,365,1,1,1,1,1,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,249,0,1,0
CEMADEN,261590401C,2024,TUPARETAMA,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,212,185,184,175,134,0.579234972677596,0.505464480874317,0.502732240437159,0.478142076502732,0.366120218579235,136,18,9,4
CEMADEN,261590401C,2025,TUPARETAMA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,306,289,288,283,239,0.838356164383562,0.791780821917808,0.789041095890411,0.775342465753425,0.654794520547945,22,37,12,8
CEMADEN,261600101C,2017,VENTUROSA,PLUVIOMETRICA_AUTOMATICA,,10,144,ALTA,FALSE,365,226,43,41,40,38,0.619178082191781,0.117808219178082,0.112328767123288,0.10958904109589,0.104109589041096,159,0,12,0
CEMADEN,261600101C,2018,VENTUROSA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,363,329,325,322,320,0.994520547945205,0.901369863013699,0.89041095890411,0.882191780821918,0.876712328767123,35,52,12,10
CEMADEN,261600101C,2019,VENTUROSA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,254,216,211,207,206,0.695890410958904,0.591780821917808,0.578082191780822,0.567123287671233,0.564383561643836,50,37,11,5
CEMADEN,261600101C,2022,VENTUROSA,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,201,186,185,182,182,0.550684931506849,0.50958904109589,0.506849315068493,0.498630136986301,0.498630136986301,116,5,9,0
CEMADEN,261600101C,2023,VENTUROSA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,282,262,260,259,253,0.772602739726028,0.717808219178082,0.712328767123288,0.70958904109589,0.693150684931507,13,54,12,1
CEMADEN,261600101C,2024,VENTUROSA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,48,46,45,45,44,0.131147540983607,0.12568306010929,0.122950819672131,0.122950819672131,0.120218579234973,312,5,3,0
CEMADEN,261610001A,2023,VERDEJANTE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,125,80,79,78,76,0.342465753424658,0.219178082191781,0.216438356164384,0.213698630136986,0.208219178082192,181,1,7,2
CEMADEN,261610001A,2024,VERDEJANTE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,311,171,171,170,162,0.849726775956284,0.467213114754098,0.467213114754098,0.46448087431694,0.442622950819672,186,12,12,5
CEMADEN,261610001A,2025,VERDEJANTE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,363,355,354,353,347,0.994520547945205,0.972602739726027,0.96986301369863,0.967123287671233,0.950684931506849,5,63,12,12
CEMADEN,261618301A,2023,Vertente do Lério [EREN] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,165,165,163,163,154,0.452054794520548,0.452054794520548,0.446575342465753,0.446575342465753,0.421917808219178,201,51,6,5
CEMADEN,261618301A,2024,Vertente do Lério [EREN] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,339,303,302,295,286,0.926229508196721,0.827868852459016,0.825136612021858,0.806010928961749,0.781420765027322,25,88,12,8
CEMADEN,261618301A,2025,Vertente do Lério [EREN] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,234,203,201,200,189,0.641095890410959,0.556164383561644,0.550684931506849,0.547945205479452,0.517808219178082,120,47,10,5
CEMADEN,261618301C,2017,VERTENTE DO LERIO,PLUVIOMETRICA_AUTOMATICA,,10,144,ALTA,FALSE,365,157,44,43,37,34,0.43013698630137,0.120547945205479,0.117808219178082,0.101369863013699,0.0931506849315068,150,0,9,0
CEMADEN,261618301C,2018,VERTENTE DO LERIO,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,344,207,189,178,173,0.942465753424658,0.567123287671233,0.517808219178082,0.487671232876712,0.473972602739726,46,47,12,4
CEMADEN,261618301C,2019,VERTENTE DO LERIO,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,19,0,0,0,0,0.052054794520548,0,0,0,0,365,0,2,0
CEMADEN,261618301C,2022,VERTENTE DO LERIO,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,28,26,26,26,26,0.0767123287671233,0.0712328767123288,0.0712328767123288,0.0712328767123288,0.0712328767123288,311,7,2,0
CEMADEN,261618301C,2023,VERTENTE DO LERIO,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,90,88,87,87,87,0.246575342465753,0.241095890410959,0.238356164383562,0.238356164383562,0.238356164383562,230,26,5,2
CEMADEN,261618301C,2024,VERTENTE DO LERIO,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,238,236,235,233,223,0.650273224043716,0.644808743169399,0.642076502732241,0.636612021857924,0.609289617486339,66,93,8,8
CEMADEN,261618301C,2025,VERTENTE DO LERIO,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,109,103,103,103,100,0.298630136986301,0.282191780821918,0.282191780821918,0.282191780821918,0.273972602739726,188,31,5,2
CEMADEN,261630801A,2017,vicência01,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,363,359,358,355,350,0.994520547945205,0.983561643835616,0.980821917808219,0.972602739726027,0.958904109589041,3,169,12,12
CEMADEN,261630801A,2018,vicência01,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,362,362,360,354,1,0.991780821917808,0.991780821917808,0.986301369863014,0.96986301369863,2,119,12,12
CEMADEN,261630801A,2019,vicência01,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,352,339,336,335,323,0.964383561643836,0.928767123287671,0.920547945205479,0.917808219178082,0.884931506849315,11,119,12,10
CEMADEN,261630801A,2020,vicência01,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,366,356,352,347,330,1,0.972677595628415,0.961748633879781,0.948087431693989,0.901639344262295,2,117,12,12
CEMADEN,261630801A,2021,Estádio Municipal,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,363,363,363,349,1,0.994520547945205,0.994520547945205,0.994520547945205,0.956164383561644,1,127,12,12
CEMADEN,261630801A,2022,Estádio Municipal,PLUVIOMETRICA_AUTOMATICA,,10,144,BAIXA,TRUE,365,313,0,0,0,0,0.857534246575342,0,0,0,0,365,0,12,0
CEMADEN,261630801A,2023,Estádio Municipal,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,286,17,13,9,9,0.783561643835617,0.0465753424657534,0.0356164383561644,0.0246575342465753,0.0246575342465753,143,6,10,0
CEMADEN,261630801A,2024,Estádio Municipal,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,365,316,313,307,295,0.997267759562842,0.863387978142077,0.855191256830601,0.83879781420765,0.806010928961749,42,96,12,9
CEMADEN,261630801A,2025,Estádio Municipal,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,300,299,298,296,296,0.821917808219178,0.819178082191781,0.816438356164383,0.810958904109589,0.810958904109589,67,113,11,9
CEMADEN,261630802A,2019,VICENCIA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,176,134,128,121,112,0.482191780821918,0.367123287671233,0.350684931506849,0.331506849315069,0.306849315068493,149,42,8,1
CEMADEN,261630802A,2020,VICENCIA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,349,319,298,278,231,0.953551912568306,0.871584699453552,0.814207650273224,0.759562841530055,0.631147540983607,18,98,12,8
CEMADEN,261630802A,2021,VICENCIA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,193,178,178,175,163,0.528767123287671,0.487671232876712,0.487671232876712,0.479452054794521,0.446575342465753,167,64,8,4
CEMADEN,261630802A,2022,VICENCIA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,357,353,350,343,1,0.978082191780822,0.967123287671233,0.958904109589041,0.93972602739726,4,139,12,12
CEMADEN,261630802A,2023,VICENCIA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,365,363,361,343,1,1,0.994520547945205,0.989041095890411,0.93972602739726,1,138,12,12
CEMADEN,261630802A,2024,VICENCIA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,354,342,340,337,326,0.967213114754098,0.934426229508197,0.92896174863388,0.920765027322404,0.890710382513661,9,115,12,10
CEMADEN,261630802A,2025,VICENCIA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,267,262,262,262,255,0.731506849315069,0.717808219178082,0.717808219178082,0.717808219178082,0.698630136986301,99,125,9,8
CEMADEN,261640702A,2017,Bairro C,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,362,358,357,355,351,0.991780821917808,0.980821917808219,0.978082191780822,0.972602739726027,0.961643835616438,3,157,12,12
CEMADEN,261640702A,2018,Bairro C,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,362,362,361,356,1,0.991780821917808,0.991780821917808,0.989041095890411,0.975342465753425,2,97,12,12
CEMADEN,261640702A,2019,Bairro C,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,349,304,299,297,289,0.956164383561644,0.832876712328767,0.819178082191781,0.813698630136986,0.791780821917808,33,98,12,9
CEMADEN,261640702A,2020,Bairro C,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,51,0,0,0,0,0.139344262295082,0,0,0,0,366,0,3,0
CEMADEN,261640702A,2021,Bairro C,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,290,268,267,266,254,0.794520547945206,0.734246575342466,0.731506849315069,0.728767123287671,0.695890410958904,64,96,10,9
CEMADEN,261640702A,2022,Bairro C,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,321,287,286,280,270,0.879452054794521,0.786301369863014,0.783561643835617,0.767123287671233,0.73972602739726,67,116,12,8
CEMADEN,261640702A,2023,Bairro C,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,359,357,356,354,350,0.983561643835616,0.978082191780822,0.975342465753425,0.96986301369863,0.958904109589041,9,154,12,11
CEMADEN,261640702A,2024,Bairro C,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,366,364,364,364,361,1,0.994535519125683,0.994535519125683,0.994535519125683,0.986338797814208,2,111,12,12
CEMADEN,261640702A,2025,Bairro C,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,310,304,304,301,300,0.849315068493151,0.832876712328767,0.832876712328767,0.824657534246575,0.821917808219178,56,143,12,10
CEMADEN,261640703A,2017,Cajá,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,362,357,357,354,348,0.991780821917808,0.978082191780822,0.978082191780822,0.96986301369863,0.953424657534246,4,104,12,12
CEMADEN,261640703A,2018,Cajá,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,365,363,363,360,355,1,0.994520547945205,0.994520547945205,0.986301369863014,0.972602739726027,2,0,12,12
CEMADEN,261640703A,2019,Cajá,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,354,336,333,330,313,0.96986301369863,0.920547945205479,0.912328767123288,0.904109589041096,0.857534246575342,11,52,12,10
CEMADEN,261640703A,2020,Cajá,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,366,349,341,337,323,1,0.953551912568306,0.931693989071038,0.920765027322404,0.882513661202186,3,15,12,11
CEMADEN,261640703A,2021,Cajá,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,365,364,363,345,1,1,0.997260273972603,0.994520547945205,0.945205479452055,1,113,12,12
CEMADEN,261640703A,2022,Cajá,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,193,187,185,183,176,0.528767123287671,0.512328767123288,0.506849315068493,0.501369863013699,0.482191780821918,173,95,7,6
CEMADEN,261640703A,2023,Cajá,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,44,41,41,41,41,0.120547945205479,0.112328767123288,0.112328767123288,0.112328767123288,0.112328767123288,282,8,2,0
CEMADEN,261640703A,2024,Cajá,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,133,132,132,130,127,0.363387978142077,0.360655737704918,0.360655737704918,0.355191256830601,0.346994535519126,234,16,5,4
CEMADEN,261640703A,2025,Cajá,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,365,365,365,356,1,1,1,1,0.975342465753425,0,63,12,12
CEMADEN,261640704A,2017,Livramento,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,363,359,358,356,353,0.994520547945205,0.983561643835616,0.980821917808219,0.975342465753425,0.967123287671233,3,167,12,12
CEMADEN,261640704A,2018,Livramento,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,362,362,361,354,1,0.991780821917808,0.991780821917808,0.989041095890411,0.96986301369863,1,111,12,12
CEMADEN,261640704A,2019,Livramento,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,354,336,333,329,318,0.96986301369863,0.920547945205479,0.912328767123288,0.901369863013699,0.871232876712329,11,109,12,10
CEMADEN,261640704A,2020,Livramento,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,366,354,350,347,331,1,0.967213114754098,0.956284153005464,0.948087431693989,0.904371584699454,3,91,12,12
CEMADEN,261640704A,2021,Livramento,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,356,354,354,354,340,0.975342465753425,0.96986301369863,0.96986301369863,0.96986301369863,0.931506849315068,10,123,12,11
CEMADEN,261640704A,2022,Livramento,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,295,285,283,281,265,0.808219178082192,0.780821917808219,0.775342465753425,0.76986301369863,0.726027397260274,66,115,10,9
CEMADEN,261640704A,2023,Livramento,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,39,35,35,35,34,0.106849315068493,0.0958904109589041,0.0958904109589041,0.0958904109589041,0.0931506849315068,267,3,3,0
CEMADEN,261640704A,2024,Livramento,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,133,132,132,132,131,0.363387978142077,0.360655737704918,0.360655737704918,0.360655737704918,0.35792349726776,234,18,5,4
