fonte_dados,cod_estacao,nome_estacao,ano,mes,n_esperado_dia,confianca_cadencia,cadencia_inconsistente,n_dias_calendario,n_dias_algum_valor,n_dias_75,n_dias_80,n_dias_90,n_dias_100,prop_algum_valor,prop_75,prop_80,prop_90,prop_100,n_dias_acima_esperado,mes_80pct_dias_90
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2022,12,24,ALTA,FALSE,31,31,31,30,29,27,1,1,0.967741935483871,0.935483870967742,0.870967741935484,0,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2023,1,24,ALTA,FALSE,31,31,31,31,31,31,1,1,1,1,1,0,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2023,2,24,ALTA,FALSE,28,28,28,28,27,26,1,1,1,0.964285714285714,0.928571428571429,0,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2023,3,24,ALTA,FALSE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,0,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2023,4,24,ALTA,FALSE,30,30,30,30,30,29,1,1,1,1,0.966666666666667,0,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2023,5,24,ALTA,FALSE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,0,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2023,6,24,ALTA,FALSE,30,30,30,30,30,29,1,1,1,1,0.966666666666667,0,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2023,7,24,ALTA,FALSE,31,31,27,27,27,27,1,0.870967741935484,0.870967741935484,0.870967741935484,0.870967741935484,0,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2023,8,24,ALTA,FALSE,31,31,31,31,31,31,1,1,1,1,1,1,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2023,9,24,ALTA,FALSE,30,30,30,30,30,30,1,1,1,1,1,0,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2023,10,24,ALTA,FALSE,31,31,31,30,30,30,1,1,0.967741935483871,0.967741935483871,0.967741935483871,0,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2023,11,24,ALTA,FALSE,30,30,30,30,30,29,1,1,1,1,0.966666666666667,3,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2023,12,24,ALTA,FALSE,31,31,31,31,31,31,1,1,1,1,1,6,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2024,1,24,BAIXA,TRUE,31,29,28,28,28,28,0.935483870967742,0.903225806451613,0.903225806451613,0.903225806451613,0.903225806451613,8,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2024,2,24,BAIXA,TRUE,29,29,27,26,26,26,1,0.931034482758621,0.896551724137931,0.896551724137931,0.896551724137931,14,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2024,3,24,BAIXA,TRUE,31,25,19,18,18,18,0.806451612903226,0.612903225806452,0.580645161290323,0.580645161290323,0.580645161290323,8,FALSE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2024,4,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,14,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2024,5,24,BAIXA,TRUE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,10,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2024,6,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,10,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2024,7,24,BAIXA,TRUE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,5,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2024,8,24,BAIXA,TRUE,31,24,23,23,22,22,0.774193548387097,0.741935483870968,0.741935483870968,0.709677419354839,0.709677419354839,0,FALSE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2024,9,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,0,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2024,10,24,BAIXA,TRUE,31,31,30,30,30,30,1,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,1,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2024,11,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,1,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2024,12,24,BAIXA,TRUE,31,31,31,31,31,27,1,1,1,1,0.870967741935484,2,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2025,1,24,BAIXA,TRUE,31,26,26,26,26,24,0.838709677419355,0.838709677419355,0.838709677419355,0.838709677419355,0.774193548387097,9,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2025,2,24,BAIXA,TRUE,28,26,24,23,22,21,0.928571428571429,0.857142857142857,0.821428571428571,0.785714285714286,0.75,1,FALSE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2025,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,7,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2025,4,24,BAIXA,TRUE,30,27,25,25,25,24,0.9,0.833333333333333,0.833333333333333,0.833333333333333,0.8,4,TRUE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2025,5,24,BAIXA,TRUE,31,15,14,14,14,12,0.483870967741936,0.451612903225806,0.451612903225806,0.451612903225806,0.387096774193548,0,FALSE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2025,6,24,BAIXA,TRUE,30,16,8,8,7,7,0.533333333333333,0.266666666666667,0.266666666666667,0.233333333333333,0.233333333333333,4,FALSE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2025,7,24,BAIXA,TRUE,31,11,8,8,8,8,0.354838709677419,0.258064516129032,0.258064516129032,0.258064516129032,0.258064516129032,0,FALSE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2025,8,24,BAIXA,TRUE,31,25,23,23,22,21,0.806451612903226,0.741935483870968,0.741935483870968,0.709677419354839,0.67741935483871,4,FALSE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2025,9,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2025,10,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2025,11,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260010401A,AFOGADOS DA INGAZEIRA - APAC,2025,12,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2018,1,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2018,2,24,BAIXA,TRUE,28,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2018,3,24,BAIXA,TRUE,31,6,1,0,0,0,0.193548387096774,0.032258064516129,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2018,4,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2018,5,24,BAIXA,TRUE,31,11,0,0,0,0,0.354838709677419,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2018,6,24,BAIXA,TRUE,30,18,0,0,0,0,0.6,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2018,7,24,BAIXA,TRUE,31,20,0,0,0,0,0.645161290322581,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2018,8,24,BAIXA,TRUE,31,26,0,0,0,0,0.838709677419355,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2018,9,24,BAIXA,TRUE,30,5,0,0,0,0,0.166666666666667,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2018,10,24,BAIXA,TRUE,31,13,0,0,0,0,0.419354838709677,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2018,11,24,BAIXA,TRUE,30,7,0,0,0,0,0.233333333333333,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2018,12,24,BAIXA,TRUE,31,12,1,1,1,1,0.387096774193548,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,1,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2019,1,144,BAIXA,TRUE,31,2,0,0,0,0,0.0645161290322581,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2019,2,144,BAIXA,TRUE,28,20,0,0,0,0,0.714285714285714,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2019,3,144,BAIXA,TRUE,31,17,0,0,0,0,0.548387096774194,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2019,4,144,BAIXA,TRUE,30,7,0,0,0,0,0.233333333333333,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2019,5,144,BAIXA,TRUE,31,12,0,0,0,0,0.387096774193548,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2019,6,144,BAIXA,TRUE,30,4,0,0,0,0,0.133333333333333,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2019,7,144,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2019,8,144,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2019,9,144,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2019,10,144,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2019,11,144,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301A,ARIZONA - APAC,2019,12,144,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2017,1,24,MEDIA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2017,2,24,MEDIA,FALSE,28,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2017,3,24,MEDIA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2017,4,24,MEDIA,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2017,5,24,MEDIA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2017,6,24,MEDIA,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2017,7,24,MEDIA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2017,8,24,MEDIA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2017,9,24,MEDIA,FALSE,30,6,6,5,5,4,0.2,0.2,0.166666666666667,0.166666666666667,0.133333333333333,3,FALSE
CEMADEN,260020301U,AFRANIO,2017,10,24,MEDIA,FALSE,31,5,4,4,4,3,0.161290322580645,0.129032258064516,0.129032258064516,0.129032258064516,0.0967741935483871,0,FALSE
CEMADEN,260020301U,AFRANIO,2017,11,24,MEDIA,FALSE,30,18,0,0,0,0,0.6,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2017,12,24,MEDIA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2018,1,24,ALTA,FALSE,31,26,0,0,0,0,0.838709677419355,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2018,2,24,ALTA,FALSE,28,15,0,0,0,0,0.535714285714286,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2018,3,24,ALTA,FALSE,31,1,0,0,0,0,0.032258064516129,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2018,4,24,ALTA,FALSE,30,1,0,0,0,0,0.0333333333333333,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2018,5,24,ALTA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2018,6,24,ALTA,FALSE,30,19,17,17,17,17,0.633333333333333,0.566666666666667,0.566666666666667,0.566666666666667,0.566666666666667,0,FALSE
CEMADEN,260020301U,AFRANIO,2018,7,24,ALTA,FALSE,31,31,30,30,30,30,1,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0,TRUE
CEMADEN,260020301U,AFRANIO,2018,8,24,ALTA,FALSE,31,15,15,15,14,14,0.483870967741936,0.483870967741936,0.483870967741936,0.451612903225806,0.451612903225806,0,FALSE
CEMADEN,260020301U,AFRANIO,2018,9,24,ALTA,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2018,10,24,ALTA,FALSE,31,26,0,0,0,0,0.838709677419355,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2018,11,24,ALTA,FALSE,30,25,0,0,0,0,0.833333333333333,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2018,12,24,ALTA,FALSE,31,12,0,0,0,0,0.387096774193548,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2019,1,24,MEDIA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2019,2,24,MEDIA,FALSE,28,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2019,3,24,MEDIA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2019,4,24,MEDIA,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2019,5,24,MEDIA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2019,6,24,MEDIA,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2019,7,24,MEDIA,FALSE,31,7,6,6,6,6,0.225806451612903,0.193548387096774,0.193548387096774,0.193548387096774,0.193548387096774,0,FALSE
CEMADEN,260020301U,AFRANIO,2019,8,24,MEDIA,FALSE,31,22,21,21,21,21,0.709677419354839,0.67741935483871,0.67741935483871,0.67741935483871,0.67741935483871,1,FALSE
CEMADEN,260020301U,AFRANIO,2019,9,24,MEDIA,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2019,10,24,MEDIA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2019,11,24,MEDIA,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2019,12,24,MEDIA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2022,1,24,ALTA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2022,2,24,ALTA,FALSE,28,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2022,3,24,ALTA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2022,4,24,ALTA,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2022,5,24,ALTA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2022,6,24,ALTA,FALSE,30,16,15,15,15,15,0.533333333333333,0.5,0.5,0.5,0.5,2,FALSE
CEMADEN,260020301U,AFRANIO,2022,7,24,ALTA,FALSE,31,28,28,28,27,27,0.903225806451613,0.903225806451613,0.903225806451613,0.870967741935484,0.870967741935484,7,TRUE
CEMADEN,260020301U,AFRANIO,2022,8,24,ALTA,FALSE,31,24,23,23,23,23,0.774193548387097,0.741935483870968,0.741935483870968,0.741935483870968,0.741935483870968,3,FALSE
CEMADEN,260020301U,AFRANIO,2022,9,24,ALTA,FALSE,30,9,9,9,8,8,0.3,0.3,0.3,0.266666666666667,0.266666666666667,1,FALSE
CEMADEN,260020301U,AFRANIO,2022,10,24,ALTA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2022,11,24,ALTA,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020301U,AFRANIO,2022,12,24,ALTA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020302A,Afrânio [Centro] - APAC,2024,1,24,ALTA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020302A,Afrânio [Centro] - APAC,2024,2,24,ALTA,FALSE,29,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020302A,Afrânio [Centro] - APAC,2024,3,24,ALTA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020302A,Afrânio [Centro] - APAC,2024,4,24,ALTA,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020302A,Afrânio [Centro] - APAC,2024,5,24,ALTA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020302A,Afrânio [Centro] - APAC,2024,6,24,ALTA,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260020302A,Afrânio [Centro] - APAC,2024,7,24,ALTA,FALSE,31,6,0,0,0,0,0.193548387096774,0,0,0,0,0,FALSE
