"ano","cod_estacao","no_estacao","dh_arredondado","n_linhas_v1","n_linhas_elegiveis","n_valores_distintos_elegiveis","nu_concentracao_horaria","nu_concentracao_horaria_mediana","minimo_elegivel_hora","maximo_elegivel_hora","amplitude_elegivel_hora","tipo_hora","diferenca_media_mediana"
2022,"12","IPOJUCA",2022-01-30 12:00:00,2,2,2,12.625,12.625,2.75,22.5,19.75,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-01-31 01:00:00,2,2,2,12.045,12.045,11.49,12.6,1.11,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-01-31 02:00:00,2,2,2,7.93,7.93,6.72,9.14,2.42,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-01-31 03:00:00,2,2,2,14.02,14.02,8.84,19.2,10.36,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-01-31 04:00:00,2,2,2,14.865,14.865,8.18,21.55,13.37,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-01-31 05:00:00,2,2,2,13.885,13.885,13.05,14.72,1.67,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-01-31 06:00:00,2,2,2,14.49,14.49,7.94,21.04,13.1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-01-31 07:00:00,2,2,2,18.71,18.71,12.84,24.58,11.74,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-01-31 08:00:00,2,2,2,24.685,24.685,13.28,36.09,22.81,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-01-31 09:00:00,2,2,2,19.14,19.14,16.77,21.51,4.74,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-01-31 10:00:00,2,2,2,17.715,17.715,14.91,20.52,5.61,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-01-31 11:00:00,2,2,2,16.275,16.275,11.46,21.09,9.63,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-01-31 12:00:00,2,2,2,9.225,9.225,5.4,13.05,7.65,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-01 01:00:00,2,2,2,4.545,4.545,3.83,5.26,1.43,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-01 02:00:00,2,2,2,10.445,10.445,6.12,14.77,8.65,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-01 03:00:00,2,2,2,11.99,11.99,8.05,15.93,7.88,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-01 04:00:00,2,2,2,16.87,16.87,9.72,24.02,14.3,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-01 05:00:00,2,2,2,10.79,10.79,7.66,13.92,6.26,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-01 06:00:00,2,2,2,13.91,13.91,7.71,20.11,12.4,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-01 07:00:00,2,2,2,19.26,19.26,13.84,24.68,10.84,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-01 08:00:00,2,2,2,21.145,21.145,15.38,26.91,11.53,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-01 09:00:00,2,2,2,14.445,14.445,12.14,16.75,4.61,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-01 10:00:00,2,2,2,19.74,19.74,17.01,22.47,5.46,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-01 11:00:00,2,2,2,18.41,18.41,17.81,19.01,1.2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-01 12:00:00,2,2,2,13.135,13.135,6.43,19.84,13.41,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-02 01:00:00,2,2,2,22.705,22.705,19.59,25.82,6.23,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-02 02:00:00,2,2,2,17.88,17.88,16.56,19.2,2.64,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-02 03:00:00,2,2,2,14.315,14.315,9.95,18.68,8.73,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-02 04:00:00,2,2,2,10.085,10.085,9.2,10.97,1.77,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-02 05:00:00,2,2,2,9.3,9.3,7.41,11.19,3.78,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-02 06:00:00,2,2,2,14.72,14.72,7.13,22.31,15.18,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-02 07:00:00,2,2,2,16.86,16.86,9.39,24.33,14.94,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-02 08:00:00,2,2,2,14.365,14.365,11.03,17.7,6.67,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-02 09:00:00,2,2,2,16.94,16.94,15.84,18.04,2.2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-02 10:00:00,2,2,2,17.625,17.625,11.47,23.78,12.31,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-02 11:00:00,2,2,2,14.145,14.145,12.58,15.71,3.13,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-02 12:00:00,2,2,2,11.185,11.185,3.34,19.03,15.69,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-03 01:00:00,2,2,2,5.385,5.385,3.89,6.88,2.99,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-03 02:00:00,2,2,2,12.81,12.81,12.67,12.95,0.279999999999999,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-03 03:00:00,2,2,2,18.445,18.445,8.71,28.18,19.47,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-03 04:00:00,2,2,2,6.605,6.605,3.18,10.03,6.85,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-03 05:00:00,2,2,2,11.745,11.745,8.74,14.75,6.01,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-03 06:00:00,2,2,2,14.34,14.34,6.86,21.82,14.96,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-03 07:00:00,2,2,2,15.38,15.38,4.96,25.8,20.84,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-03 08:00:00,2,2,2,12.34,12.34,4.97,19.71,14.74,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-03 09:00:00,2,2,2,16.83,16.83,9.08,24.58,15.5,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-03 10:00:00,2,2,2,11.67,11.67,11.64,11.7,0.0599999999999987,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-03 11:00:00,2,2,2,13.965,13.965,12.92,15.01,2.09,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-03 12:00:00,2,2,2,5.755,5.755,4.22,7.29,3.07,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-04 01:00:00,2,2,2,16.725,16.725,12.79,20.66,7.87,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-04 02:00:00,2,2,2,12.99,12.99,12.93,13.05,0.120000000000001,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-04 03:00:00,2,2,2,10.265,10.265,5.93,14.6,8.67,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-04 04:00:00,2,2,2,12.835,12.835,4.78,20.89,16.11,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-04 05:00:00,2,2,2,11.49,11.49,1,21.98,20.98,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-04 06:00:00,2,2,2,18.23,18.23,11.12,25.34,14.22,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-04 07:00:00,2,2,2,20.275,20.275,10.16,30.39,20.23,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-04 08:00:00,2,2,2,24.05,24.05,19.18,28.92,9.74,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-04 09:00:00,2,2,2,22.915,22.915,15.53,30.3,14.77,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-04 10:00:00,2,2,2,22,22,19.17,24.83,5.66,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-04 11:00:00,2,2,2,23.15,23.15,19.55,26.75,7.2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-04 12:00:00,2,2,2,17.045,17.045,7.34,26.75,19.41,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-05 01:00:00,2,2,2,13.425,13.425,10.28,16.57,6.29,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-05 02:00:00,2,2,2,9,9,7.64,10.36,2.72,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-05 03:00:00,2,2,2,12.46,12.46,11.19,13.73,2.54,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-05 04:00:00,2,2,2,14.43,14.43,8.94,19.92,10.98,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-05 05:00:00,2,2,2,14.98,14.98,13.66,16.3,2.64,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-05 06:00:00,2,2,2,18.32,18.32,12,24.64,12.64,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-05 07:00:00,2,2,2,18.725,18.725,7.27,30.18,22.91,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-05 08:00:00,2,2,2,21.25,21.25,11.04,31.46,20.42,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-05 09:00:00,2,2,2,13.525,13.525,5.77,21.28,15.51,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-05 10:00:00,2,2,2,18.02,18.02,15.19,20.85,5.66,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-05 11:00:00,2,2,2,15.2,15.2,14.47,15.93,1.46,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-05 12:00:00,2,2,2,12.99,12.99,12.08,13.9,1.82,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-06 01:00:00,2,2,2,11.575,11.575,10.95,12.2,1.25,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-06 02:00:00,2,2,2,15.12,15.12,11.9,18.34,6.44,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-06 03:00:00,2,2,2,11.77,11.77,6.52,17.02,10.5,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-06 04:00:00,2,2,2,7.955,7.955,7.89,8.02,0.13,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-06 05:00:00,2,2,2,8.295,8.295,1.82,14.77,12.95,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-06 06:00:00,2,2,2,14.77,14.77,9.73,19.81,10.08,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-06 07:00:00,2,2,2,20.555,20.555,15.89,25.22,9.33,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-06 08:00:00,2,2,2,18.62,18.62,16.49,20.75,4.26,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-06 09:00:00,2,2,2,15.775,15.775,13.09,18.46,5.37,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-06 10:00:00,2,2,2,11.37,11.37,10.53,12.21,1.68,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-06 11:00:00,2,2,2,18.105,18.105,17,19.21,2.21,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-06 12:00:00,2,2,2,12.09,12.09,7.59,16.59,9,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-07 01:00:00,2,2,2,21.555,21.555,15.79,27.32,11.53,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-07 02:00:00,2,2,2,25.24,25.24,11.14,39.34,28.2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-07 03:00:00,2,2,2,18.08,18.08,13.7,22.46,8.76,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-07 04:00:00,2,2,2,16.44,16.44,13.43,19.45,6.02,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-07 05:00:00,2,2,2,17.555,17.555,14.83,20.28,5.45,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-07 06:00:00,2,2,2,17.235,17.235,16.48,17.99,1.51,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-07 07:00:00,2,2,2,21.595,21.595,13.09,30.1,17.01,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-07 08:00:00,2,2,2,21.455,21.455,20.5,22.41,1.91,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-07 09:00:00,2,2,2,21.15,21.15,10.79,31.51,20.72,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-07 10:00:00,2,2,2,18.595,18.595,14.78,22.41,7.63,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-07 11:00:00,2,2,2,15.68,15.68,10.05,21.31,11.26,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-07 12:00:00,2,2,2,20.175,20.175,10.44,29.91,19.47,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-08 01:00:00,2,2,2,13.985,13.985,12.11,15.86,3.75,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-08 02:00:00,2,2,2,17.755,17.755,16.8,18.71,1.91,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-08 03:00:00,2,2,2,16.91,16.91,12.39,21.43,9.04,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-08 04:00:00,2,2,2,12.145,12.145,11.85,12.44,0.59,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-08 05:00:00,2,2,2,11.005,11.005,10.26,11.75,1.49,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-08 06:00:00,2,2,2,18.975,18.975,9.9,28.05,18.15,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-08 07:00:00,2,2,2,34.33,34.33,18.91,49.75,30.84,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-08 08:00:00,2,2,2,33.355,33.355,17.02,49.69,32.67,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-08 09:00:00,2,2,2,22.445,22.445,11.45,33.44,21.99,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-08 10:00:00,2,2,2,23.35,23.35,18.3,28.4,10.1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-08 11:00:00,2,2,2,15.68,15.68,5.1,26.26,21.16,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-08 12:00:00,2,2,2,19.165,19.165,16.58,21.75,5.17,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-09 01:00:00,2,2,2,13.125,13.125,5.07,21.18,16.11,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-09 02:00:00,2,2,2,20.85,20.85,7.07,34.63,27.56,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-09 03:00:00,2,2,2,8.39,8.39,5.93,10.85,4.92,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-09 04:00:00,2,2,2,4.71,4.71,2.86,6.56,3.7,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-09 05:00:00,2,2,2,4.855,4.855,4.65,5.06,0.409999999999999,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-09 06:00:00,2,2,2,8.345,8.345,6,10.69,4.69,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-09 07:00:00,2,2,2,14.35,14.35,12.35,16.35,4,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-09 08:00:00,2,2,2,9.84,9.84,4.56,15.12,10.56,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-09 09:00:00,2,2,2,11.21,11.21,6.71,15.71,9,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-09 10:00:00,2,2,2,12.625,12.625,11.73,13.52,1.79,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-09 11:00:00,2,2,2,12.515,12.515,9.65,15.38,5.73,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-09 12:00:00,2,2,2,18.23,18.23,14.61,21.85,7.24,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-10 01:00:00,2,2,2,15.04,15.04,8.59,21.49,12.9,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-10 02:00:00,2,2,2,14.505,14.505,4.7,24.31,19.61,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-10 03:00:00,2,2,2,15.335,15.335,6.07,24.6,18.53,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-10 04:00:00,2,2,2,19.08,19.08,14.77,23.39,8.62,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-10 05:00:00,2,2,2,12.46,12.46,3.32,21.6,18.28,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-10 06:00:00,2,2,2,17.265,17.265,10.9,23.63,12.73,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-10 07:00:00,2,2,2,16.03,16.03,5.9,26.16,20.26,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-10 08:00:00,2,2,2,21.66,21.66,21.55,21.77,0.219999999999999,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-10 09:00:00,2,2,2,19.995,19.995,18.59,21.4,2.81,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-10 10:00:00,2,2,2,25.815,25.815,24.45,27.18,2.73,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-10 11:00:00,2,2,2,19.25,19.25,18.68,19.82,1.14,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-10 12:00:00,2,2,2,23.115,23.115,4.6,41.63,37.03,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-11 01:00:00,2,2,2,20.315,20.315,18.96,21.67,2.71,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-11 02:00:00,2,2,2,21.85,21.85,18.15,25.55,7.4,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-11 03:00:00,2,2,2,20.79,20.79,19.83,21.75,1.92,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-11 04:00:00,2,2,2,17.645,17.645,15.85,19.44,3.59,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-11 05:00:00,2,2,2,22.84,22.84,20.46,25.22,4.76,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-11 06:00:00,2,2,2,24.82,24.82,18.68,30.96,12.28,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-11 07:00:00,2,2,2,24.16,24.16,18.58,29.74,11.16,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-11 08:00:00,2,2,2,23.325,23.325,17.88,28.77,10.89,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-11 09:00:00,2,2,2,16.145,16.145,14,18.29,4.29,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-11 10:00:00,2,2,2,25.005,25.005,24.78,25.23,0.449999999999999,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-11 11:00:00,2,2,2,25.765,25.765,24.39,27.14,2.75,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-11 12:00:00,2,2,2,11.48,11.48,9.25,13.71,4.46,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-12 01:00:00,2,2,2,28.685,28.685,12.14,45.23,33.09,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-12 02:00:00,2,2,2,17.595,17.595,9.9,25.29,15.39,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-12 03:00:00,2,2,2,18.535,18.535,9.84,27.23,17.39,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-12 04:00:00,2,2,2,11.915,11.915,11.88,11.95,0.0699999999999985,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-12 05:00:00,2,2,2,15.9,15.9,13.71,18.09,4.38,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-12 06:00:00,2,2,2,20.89,20.89,11.31,30.47,19.16,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-12 07:00:00,2,2,2,17.59,17.59,4.41,30.77,26.36,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-12 08:00:00,2,2,2,21.31,21.31,10.06,32.56,22.5,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-12 09:00:00,2,2,2,17.285,17.285,7.87,26.7,18.83,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-12 10:00:00,2,2,2,20.995,20.995,13.85,28.14,14.29,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-12 11:00:00,2,2,2,13.995,13.995,2.66,25.33,22.67,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-12 12:00:00,2,2,2,23.09,23.09,22.88,23.3,0.420000000000002,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-13 01:00:00,2,2,2,30.42,30.42,23.84,37,13.16,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-02-13 02:00:00,2,2,2,23.535,23.535,22.65,24.42,1.77,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
