fonte_dados,cod_estacao,ano_alvo,estacao_mp10,nome_estacao,municipios,uf,tipo_estacao,periodicidade_fonte,situacao_estacao,altitude_m,latitude_min,latitude_max,longitude_min,longitude_max,n_registros,inicio_local,fim_local,anos,n_precipitacao_ausente,n_precipitacao_negativa,n_registros_duplicados,n_registros_conflitantes,latitude_ref,longitude_ref,amplitude_lat,amplitude_lon,flag_coordenada_variavel,primeiro_ano,ultimo_ano,n_anos_com_dados,n_anos_12_meses,n_anos_300_dias,n_anos_330_dias,media_dias_com_registro,menor_prop_registros_com_valor,media_prop_registros_com_valor,cod_estacao_mp10,municipio_mp10,latitude_mp10,longitude_mp10,distancia_km,faixa_distancia,estacao_historica,nota,n_registros_ano,n_registros_com_valor_ano,n_registros_sem_valor_ano,n_datas_com_registro_ano,n_meses_com_registro_ano,precipitacao_min_ano,precipitacao_max_ano,ano_tem_dados,ano_12_meses,ano_300_dias,ano_330_dias
CEMADEN,260345401A,2018,IFPE,Timbi,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.026,-8.026,-34.993,-34.993,92683,2017-01-01T03:00:00Z,2025-03-31T16:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.026,-34.993,0,0,FALSE,2017,2025,9,7,7,7,310.888888888889,1,1,14,Ipojuca,-8.38456,-35.0423,40.2376031562521,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,12325,12325,0,365,12,0,8.73,TRUE,TRUE,TRUE,TRUE
CEMADEN,261640703A,2018,IFPE,Cajá,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.111,-8.111,-35.284,-35.284,66621,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1490,0,-8.111,-35.284,0,0,FALSE,2017,2025,9,6,6,6,283,1,1,14,Ipojuca,-8.38456,-35.0423,40.4070798872951,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,8720,8720,0,365,12,0,0,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345403A,2018,IFPE,Bairro dos Estados,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.026,-8.026,-34.975,-34.975,44407,2017-01-01T03:00:00Z,2023-08-05T02:10:00Z,2017;2018;2019;2020;2021;2022;2023,0,0,2,0,-8.026,-34.975,0,0,FALSE,2017,2023,7,3,3,3,224.142857142857,1,1,14,Ipojuca,-8.38456,-35.0423,40.5522665971774,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10364,10364,0,365,12,0,13.42,TRUE,TRUE,TRUE,TRUE
CEMADEN,261640704A,2018,IFPE,Livramento,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.121,-8.121,-35.298,-35.298,73172,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1554,0,-8.121,-35.298,0,0,FALSE,2017,2025,9,6,6,6,292.888888888889,1,1,14,Ipojuca,-8.38456,-35.0423,40.627935225649,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,9563,9563,0,365,12,0,7.7,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345402A,2018,IFPE,Alberto Maia,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.02,-8.02,-35.003,-35.003,50013,2017-01-01T03:00:00Z,2025-07-27T16:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.02,-35.003,0,0,FALSE,2017,2025,9,3,4,3,220.555555555556,1,1,14,Ipojuca,-8.38456,-35.0423,40.7673740689273,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10402,10402,0,365,12,0,10.37,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160620A,2018,IFPE,Porto,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.054,-8.054,-34.873,-34.873,85125,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,878,0,-8.054,-34.873,0,0,FALSE,2017,2025,9,8,8,8,353.555555555556,1,1,14,Ipojuca,-8.38456,-35.0423,41.2092196907502,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10020,10020,0,365,12,0,13.2,TRUE,TRUE,TRUE,TRUE
CEMADEN,261485702A,2018,IFPE,TAMANDARE - APAC,TAMANDARÉ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.750556,-8.750556,-35.101667,-35.101667,81867,2017-11-21T10:20:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1566,0,-8.750556,-35.101667,0,0,FALSE,2017,2025,9,8,8,8,321.888888888889,1,1,14,Ipojuca,-8.38456,-35.0423,41.217135004368,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,9946,9946,0,365,12,0,16.02,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345404A,2018,IFPE,Jardim Primavera,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.021425,-8.012,-34.987566,-34.969,99594,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1704,0,-8.0167125,-34.978283,0.00942500000000024,0.0185659999999999,TRUE,2017,2025,9,9,9,8,359.222222222222,1,1,14,Ipojuca,-8.38456,-35.0423,41.5052022148691,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10317,10317,0,365,12,0,13.01,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160623A,2018,IFPE,RECIFE - APAC,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.04491,-8.04491,-34.87518,-34.87518,79630,2017-10-05T12:50:00Z,2025-12-18T17:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,750,0,-8.04491,-34.87518,0,0,FALSE,2017,2025,9,8,8,7,324.333333333333,1,1,14,Ipojuca,-8.38456,-35.0423,42.0077500153867,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10096,10096,0,365,12,0,15.34,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160610A,2018,IFPE,Alto Mandu,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.024,-8.024,-34.927,-34.927,75399,2017-07-13T18:30:00Z,2025-09-16T18:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.024,-34.927,0,0,FALSE,2017,2025,9,5,5,5,282.777777777778,1,1,14,Ipojuca,-8.38456,-35.0423,42.0527438249985,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10535,10535,0,365,12,0,16.23,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160618A,2018,IFPE,Torreão,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.037,-8.037,-34.884,-34.884,88052,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1658,0,-8.037,-34.884,0,0,FALSE,2017,2025,9,7,7,7,345,1,1,14,Ipojuca,-8.38456,-35.0423,42.3922632748387,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10070,10070,0,365,12,0,17.48,TRUE,TRUE,TRUE,TRUE
CEMADEN,261640702A,2018,IFPE,Bairro C,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.121,-8.121,-35.325,-35.325,74026,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,318,0,-8.121,-35.325,0,0,FALSE,2017,2025,9,7,7,5,308.111111111111,1,1,14,Ipojuca,-8.38456,-35.0423,42.7394840088097,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,9441,9441,0,365,12,0,6.69,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160613A,2018,IFPE,Morro da Conceição,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.019,-8.019,-34.915,-34.915,61361,2017-07-13T16:30:00Z,2025-12-31T09:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,60,0,-8.019,-34.915,0,0,FALSE,2017,2025,9,6,5,5,296.333333333333,1,1,14,Ipojuca,-8.38456,-35.0423,42.9952050716216,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10156,10156,0,365,12,0,13.22,TRUE,TRUE,TRUE,TRUE
CEMADEN,261370101A,2018,IFPE,Chã da Tábua,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.995,-7.995,-35.035,-35.035,94605,2017-01-01T03:00:00Z,2025-12-31T20:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1734,0,-7.995,-35.035,0,0,FALSE,2017,2025,9,8,9,8,355.222222222222,1,1,14,Ipojuca,-8.38456,-35.0423,43.3246059343123,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,8711,8711,0,365,12,0,0.2,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345405A,2018,IFPE,Vila da Fábrica,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.999,-7.999,-34.98,-34.98,80373,2017-01-01T03:00:00Z,2025-10-16T11:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,248,0,-7.999,-34.98,0,0,FALSE,2017,2025,9,7,7,7,332.444444444444,1,1,14,Ipojuca,-8.38456,-35.0423,43.4172277188174,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10085,10085,0,365,12,0,12.2,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160608A,2018,IFPE,Corrego Jenipapo,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.007,-8.007,-34.936,-34.936,62267,2017-01-01T03:00:00Z,2024-06-05T19:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.007,-34.936,0,0,FALSE,2017,2024,8,5,4,4,253.75,1,1,14,Ipojuca,-8.38456,-35.0423,43.5824526260659,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10880,10880,0,365,12,0,15.79,TRUE,TRUE,TRUE,TRUE
CEMADEN,260590502A,2018,IFPE,GAMELEIRA - APAC,GAMELEIRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.583139,-8.583139,-35.385472,-35.385472,37326,2017-11-18T10:00:00Z,2022-01-19T13:00:00Z,2017;2018;2019;2020;2021;2022,0,0,0,0,-8.583139,-35.385472,0,0,FALSE,2017,2022,6,3,3,3,216.833333333333,1,1,14,Ipojuca,-8.38456,-35.0423,43.7262939682929,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10343,10343,0,365,12,0,14.27,TRUE,TRUE,TRUE,TRUE
CEMADEN,260590501A,2018,IFPE,Centro,GAMELEIRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.587,-8.587,-35.386,-35.386,92847,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1534,0,-8.587,-35.386,0,0,FALSE,2017,2025,9,9,8,8,349.333333333333,1,1,14,Ipojuca,-8.38456,-35.0423,43.9943752746367,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10318,10318,0,365,12,0,12.42,TRUE,TRUE,TRUE,TRUE
CEMADEN,260090601A,2018,IFPE,Amaraji - APAC | AMARAJI - APAC,AMARAJI,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.377778,-8.377778,-35.4475,-35.4475,80521,2017-11-16T19:10:00Z,2025-12-25T10:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,282,0,-8.377778,-35.4475,0,0,FALSE,2017,2025,9,6,6,6,268.3,1,1,14,Ipojuca,-8.38456,-35.0423,44.5814356585348,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10618,10618,0,365,12,0,17.28,TRUE,TRUE,TRUE,TRUE
CEMADEN,261130902A,2018,IFPE,POMBOS - APAC,POMBOS,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.180556,-8.180556,-35.393889,-35.393889,28508,2017-11-24T09:30:00Z,2021-08-04T18:10:00Z,2017;2018;2019;2020;2021,0,0,0,0,-8.180556,-35.393889,0,0,FALSE,2017,2021,5,3,3,3,224.4,1,1,14,Ipojuca,-8.38456,-35.0423,44.8472075527318,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,8731,8731,0,364,12,0,13.63,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160614A,2018,IFPE,Campina do Barreto,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.013,-8.013,-34.881,-34.881,84762,2017-01-01T03:00:00Z,2025-12-31T11:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1626,0,-8.013,-34.881,0,0,FALSE,2017,2025,9,8,8,7,343.555555555556,1,1,14,Ipojuca,-8.38456,-35.0423,44.9681079832899,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,9971,9971,0,365,12,0,10.6,TRUE,TRUE,TRUE,TRUE
CEMADEN,261370103A,2018,IFPE,Tiúma,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.979,-7.979,-35.073,-35.073,93881,2017-01-01T03:00:00Z,2025-11-08T05:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,780,0,-7.979,-35.073,0,0,FALSE,2017,2025,9,8,8,8,355.555555555556,1,1,14,Ipojuca,-8.38456,-35.0423,45.2226865627727,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10074,10074,0,365,12,0,9.96,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160606A,2018,IFPE,Dois Unidos,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.996278,-7.996278,-34.909167,-34.909167,80081,2017-01-01T03:00:00Z,2025-01-23T12:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-7.996278,-34.909167,0,0,FALSE,2017,2025,9,8,7,7,309.444444444444,1,1,14,Ipojuca,-8.38456,-35.0423,45.5937125529697,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10192,10192,0,365,12,0,14.92,TRUE,TRUE,TRUE,TRUE
INMET,82898,2018,IFPE,OLINDA,"","",CONVENCIONAL,Horaria,Desativada,55,-8.02,-8.02,-34.85,-34.85,9860,2017-01-01T12:00:00Z,2025-12-31T18:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,9860,0,0,0,-8.02,-34.85,0,0,FALSE,2017,2025,9,9,9,9,365.222222222222,0,0,14,Ipojuca,-8.38456,-35.0423,45.7295046487777,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,1095,0,1095,365,12,,,TRUE,TRUE,TRUE,TRUE
CEMADEN,260960002A,2018,IFPE,Aguazinha,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.999,-7.999,-34.887,-34.887,63436,2017-01-01T03:00:00Z,2025-01-02T16:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-7.999,-34.887,0,0,FALSE,2017,2025,9,3,4,3,248.333333333333,1,1,14,Ipojuca,-8.38456,-35.0423,46.1539757634717,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10096,10096,0,365,12,0,15.56,TRUE,TRUE,TRUE,TRUE
CEMADEN,260960003A,2018,IFPE,Bonsucesso,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.008,-8.008,-34.851,-34.851,67165,2017-01-01T03:00:00Z,2024-09-30T15:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,86,0,-8.008,-34.851,0,0,FALSE,2017,2024,8,6,5,5,293,1,1,14,Ipojuca,-8.38456,-35.0423,46.8670036145923,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,9938,9938,0,365,12,0,12.4,TRUE,TRUE,TRUE,TRUE
CEMADEN,260440301A,2018,IFPE,CHA DE ALEGRIA - APAC,CHÃ DE ALEGRIA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.99754,-7.99754,-35.21584,-35.21584,71021,2017-11-16T14:20:00Z,2025-09-22T16:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,0,0,-7.99754,-35.21584,0,0,FALSE,2017,2025,9,6,6,5,288.888888888889,1,1,14,Ipojuca,-8.38456,-35.0423,47.0828341541371,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,9655,9655,0,365,12,0,19.13,TRUE,TRUE,TRUE,TRUE
CEMADEN,261130901A,2018,IFPE,Vila São José,POMBOS,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.13689,-8.13689,-35.39963,-35.39963,80476,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1526,0,-8.13689,-35.39963,0,0,FALSE,2017,2025,9,7,7,7,328.444444444444,1,1,14,Ipojuca,-8.38456,-35.0423,48.0060345472335,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,9510,9510,0,365,12,0,8.2,TRUE,TRUE,TRUE,TRUE
CEMADEN,260960004A,2018,IFPE,Jardim Fragoso,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.999103,-7.984,-34.859839,-34.853,87704,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1752,0,-7.9915515,-34.8564195,0.0151029999999999,0.00683899999999937,TRUE,2017,2025,9,8,7,6,334.555555555556,1,1,14,Ipojuca,-8.38456,-35.0423,48.2522910742544,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,9874,9874,0,365,12,0,10.18,TRUE,TRUE,TRUE,TRUE
CEMADEN,260450201A,2018,IFPE,Centro,CHÃ GRANDE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.24445,-8.24445,-35.45956,-35.45956,94965,2017-01-01T03:00:00Z,2025-12-31T23:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1630,0,-8.24445,-35.45956,0,0,FALSE,2017,2025,9,8,8,8,349.111111111111,1,1,14,Ipojuca,-8.38456,-35.0423,48.4810381082646,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10216,10216,0,365,12,0,13.2,TRUE,TRUE,TRUE,TRUE
CEMADEN,260140903A,2018,IFPE,BARREIROS - APAC,BARREIROS,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.806444,-8.806444,-35.186139,-35.186139,21749,2017-11-18T04:40:00Z,2022-01-19T20:20:00Z,2017;2018;2019;2021;2022,0,0,0,0,-8.806444,-35.186139,0,0,FALSE,2017,2022,5,1,2,1,167,1,1,14,Ipojuca,-8.38456,-35.0423,49.5053574648512,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10340,10340,0,365,12,0,16.46,TRUE,TRUE,TRUE,TRUE
CEMADEN,260140902A,2018,IFPE,Hospital Municipal | Rod. Armínio Cuil Hi Rme,BARREIROS,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.807,-8.807,-35.186,-35.186,89191,2017-01-01T03:00:00Z,2025-12-15T11:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1638,0,-8.807,-35.186,0,0,FALSE,2017,2025,9,7,6,5,296.2,1,1,14,Ipojuca,-8.38456,-35.0423,49.5590686155188,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10275,10275,0,365,12,0,15.81,TRUE,TRUE,TRUE,TRUE
CEMADEN,260960005A,2018,IFPE,Tabajara,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.973,-7.973,-34.868,-34.868,80678,2017-01-01T03:00:00Z,2025-04-15T17:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,114,0,-7.973,-34.868,0,0,FALSE,2017,2025,9,6,7,6,307.333333333333,1,1,14,Ipojuca,-8.38456,-35.0423,49.6218095786725,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,10001,10001,0,365,12,0,12.4,TRUE,TRUE,TRUE,TRUE
CEMADEN,260790110A,2018,IFPE,Cajueiro Seco,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.168,-8.168,-34.928,-34.928,26155,2017-01-01T03:00:00Z,2020-04-08T05:50:00Z,2017;2018;2019;2020,0,0,2,0,-8.168,-34.928,0,0,FALSE,2017,2020,4,3,1,1,252,1,1,14,Ipojuca,-8.38456,-35.0423,27.1671230158959,>20-30 km,IFPE,Referencia anual elegivel IFPE 2018,4210,4210,0,245,12,0,12.2,TRUE,TRUE,FALSE,FALSE
CEMADEN,260720802A,2018,IFPE,Camela,IPOJUCA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.511,-8.511,-35.122,-35.122,44193,2017-01-01T03:00:00Z,2022-06-13T13:10:00Z,2017;2018;2019;2020;2021;2022,0,0,2,0,-8.511,-35.122,0,0,FALSE,2017,2022,6,2,3,2,246.833333333333,1,1,14,Ipojuca,-8.38456,-35.0423,16.5684663669388,>10-20 km,IFPE,Referencia anual elegivel IFPE 2018,9048,9048,0,314,11,0,12.81,TRUE,FALSE,TRUE,FALSE
CEMADEN,260960001A,2018,IFPE,Águas Compridas,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.983,-7.983,-34.912,-34.912,72902,2017-01-01T03:00:00Z,2024-11-15T14:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-7.983,-34.912,0,0,FALSE,2017,2024,8,3,5,4,255.375,1,1,14,Ipojuca,-8.38456,-35.0423,46.898022457263,>30-50 km,IFPE,Referencia anual elegivel IFPE 2018,12270,12270,0,332,11,0,10.17,TRUE,FALSE,TRUE,TRUE
CEMADEN,260720801G,2018,IFPE,Campo do Avião,IPOJUCA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.399458,-8.399431,-35.058456,-35.058455,53642,2019-10-01T16:00:00Z,2025-12-31T23:10:00Z,2019;2020;2021;2022;2023;2024;2025,0,0,1580,0,-8.3994445,-35.0584555,2.69999999993331e-05,9.99999997475243e-07,FALSE,2019,2025,7,4,4,4,286.857142857143,1,1,14,Ipojuca,-8.38456,-35.0423,2.42850980511155,<=5 km,IFPE,Referencia anual elegivel IFPE 2018,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260290202A,2018,IFPE,Charneca,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.297,-8.297,-35.057,-35.057,64475,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1782,0,-8.297,-35.057,0,0,FALSE,2017,2025,9,3,3,3,239.666666666667,1,1,14,Ipojuca,-8.38456,-35.0423,9.86964956137547,>5-10 km,IFPE,Referencia anual elegivel IFPE 2018,946,946,0,78,4,0,13.63,TRUE,FALSE,FALSE,FALSE
CEMADEN,260720805A,2018,IFPE,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.368205,-8.368205,-35.13522,-35.13522,52095,2017-11-09T12:40:00Z,2025-12-30T19:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1564,0,-8.368205,-35.13522,0,0,FALSE,2017,2025,9,4,4,3,203.5,1,1,14,Ipojuca,-8.38456,-35.0423,10.3825396484058,>10-20 km,IFPE,Referencia anual elegivel IFPE 2018,2557,2557,0,116,4,0,9.95,TRUE,FALSE,FALSE,FALSE
CEMADEN,260720805A,2018,IFPE,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.368205,-8.368205,-35.13522,-35.13522,52095,2017-11-09T12:40:00Z,2025-12-30T19:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1564,0,-8.368205,-35.13522,0,0,FALSE,2017,2025,9,4,4,3,203.5,1,1,14,Ipojuca,-8.38456,-35.0423,10.3825396484058,>10-20 km,IFPE,Referencia anual elegivel IFPE 2018,4231,4231,0,185,8,0,8.76,TRUE,FALSE,FALSE,FALSE
CEMADEN,260290203A,2018,IFPE,Torrinha,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.287,-8.287,-35.033,-35.033,75777,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1660,0,-8.287,-35.033,0,0,FALSE,2017,2025,9,5,4,4,280.333333333333,1,1,14,Ipojuca,-8.38456,-35.0423,10.896338207296,>10-20 km,IFPE,Referencia anual elegivel IFPE 2018,4801,4801,0,167,7,0,15.14,TRUE,FALSE,FALSE,FALSE
CEMADEN,260290201G,2018,IFPE,Pirapama,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.282054,-8.282031,-35.064685,-35.064672,31017,2019-10-01T00:10:00Z,2025-10-24T10:30:00Z,2019;2020;2021;2023;2024;2025,0,0,390,0,-8.2820425,-35.0646785,2.30000000005504e-05,1.29999999955999e-05,FALSE,2019,2025,6,2,2,2,214.833333333333,1,1,14,Ipojuca,-8.38456,-35.0423,11.6622997035091,>10-20 km,IFPE,Referencia anual elegivel IFPE 2018,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260290206A,2018,IFPE,CABO DE SANTO AGOSTINHO - APAC,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.280706,-8.280706,-35.159274,-35.159274,411,2019-05-02T14:10:00Z,2020-08-10T14:50:00Z,2019;2020,0,0,0,0,-8.280706,-35.159274,0,0,FALSE,2019,2020,2,0,0,0,16.5,1,1,14,Ipojuca,-8.38456,-35.0423,17.2911749777467,>10-20 km,IFPE,Referencia anual elegivel IFPE 2018,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260290205A,2018,IFPE,Pontes dos Carvalhos,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.233,-8.233,-34.979,-34.979,61197,2017-01-01T03:00:00Z,2025-03-26T20:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.233,-34.979,0,0,FALSE,2017,2025,9,5,5,4,252.333333333333,1,1,14,Ipojuca,-8.38456,-35.0423,18.2351955265537,>10-20 km,IFPE,Referencia anual elegivel IFPE 2018,4426,4426,0,147,5,0,12.4,TRUE,FALSE,FALSE,FALSE
CEMADEN,260520202A,2018,IFPE,ESCADA - APAC,ESCADA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.355833,-8.355833,-35.234167,-35.234167,25898,2018-12-05T14:20:00Z,2022-03-24T13:30:00Z,2018;2019;2020;2021;2022,0,0,0,0,-8.355833,-35.234167,0,0,FALSE,2018,2022,5,2,2,2,185.8,1,1,14,Ipojuca,-8.38456,-35.0423,21.3477504361307,>20-30 km,IFPE,Referencia anual elegivel IFPE 2018,694,694,0,27,1,0,5.9,TRUE,FALSE,FALSE,FALSE
