estacao_historica,ano_alvo,data_local,cod_estacao,nome_estacao,municipios,distancia_km,precip_diaria_final_mm,n_registros_final,n_registros_00h_relocados,max_acumulado_intervalo_mm,n_obs_validas,maior_gap_dia_min,cobertura_60,cobertura_70,cobertura_90,dia_mp10_valido,media_mp10,tem_precipitacao_final,flag_borda_2025
IPOJUCA,2025,2025-01-24,261420401A,Centro,SIRINHAÉM,19.951784019321,1,28,1,0.2,28,60,TRUE,TRUE,TRUE,TRUE,21.85525,TRUE,FALSE
IPOJUCA,2025,2025-01-25,261420401A,Centro,SIRINHAÉM,19.951784019321,3.14,27,1,1.57,27,60,TRUE,TRUE,TRUE,TRUE,20.1659583333333,TRUE,FALSE
IPOJUCA,2025,2025-01-26,261420401A,Centro,SIRINHAÉM,19.951784019321,21.08,39,1,3.35,39,60,TRUE,TRUE,TRUE,TRUE,16.529625,TRUE,FALSE
IPOJUCA,2025,2025-01-27,261420401A,Centro,SIRINHAÉM,19.951784019321,38.69,59,1,3.94,59,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IPOJUCA,2025,2025-01-28,261420401A,Centro,SIRINHAÉM,19.951784019321,21.27,45,0,5.9,46,2060,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE
IPOJUCA,2025,2025-01-29,261420401A,Centro,SIRINHAÉM,19.951784019321,,,,,0,,FALSE,FALSE,FALSE,TRUE,13.4650833333333,FALSE,FALSE
IPOJUCA,2025,2025-01-30,261420401A,Centro,SIRINHAÉM,19.951784019321,57.06,11,0,56.86,11,2340,FALSE,FALSE,FALSE,TRUE,16.43675,TRUE,FALSE
IPOJUCA,2025,2025-01-31,261420401A,Centro,SIRINHAÉM,19.951784019321,,,,,0,,FALSE,FALSE,FALSE,TRUE,21.2105416666667,FALSE,FALSE
IPOJUCA,2025,2025-02-01,261420401A,Centro,SIRINHAÉM,19.951784019321,7.29,13,0,3.74,13,2340,FALSE,FALSE,FALSE,TRUE,18.3009166666667,TRUE,FALSE
IPOJUCA,2025,2025-02-02,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,1120,FALSE,FALSE,FALSE,TRUE,16.70875,TRUE,FALSE
IPOJUCA,2025,2025-02-03,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,9,0,0.2,9,1020,FALSE,FALSE,FALSE,TRUE,38.4882083333333,TRUE,FALSE
IPOJUCA,2025,2025-02-04,261420401A,Centro,SIRINHAÉM,19.951784019321,2.56,3,0,1.97,3,4270,FALSE,FALSE,FALSE,TRUE,20.864375,TRUE,FALSE
IPOJUCA,2025,2025-02-05,261420401A,Centro,SIRINHAÉM,19.951784019321,,,,,0,,FALSE,FALSE,FALSE,TRUE,9.441875,FALSE,FALSE
IPOJUCA,2025,2025-02-06,261420401A,Centro,SIRINHAÉM,19.951784019321,,,,,0,,FALSE,FALSE,FALSE,TRUE,12.1166666666667,FALSE,FALSE
IPOJUCA,2025,2025-02-07,261420401A,Centro,SIRINHAÉM,19.951784019321,1.38,11,0,1.18,11,5240,FALSE,FALSE,FALSE,TRUE,15.4988333333333,TRUE,FALSE
IPOJUCA,2025,2025-02-08,261420401A,Centro,SIRINHAÉM,19.951784019321,,,,,0,,FALSE,FALSE,FALSE,TRUE,16.229125,FALSE,FALSE
IPOJUCA,2025,2025-02-09,261420401A,Centro,SIRINHAÉM,19.951784019321,,,,,0,,FALSE,FALSE,FALSE,TRUE,13.0627916666667,FALSE,FALSE
IPOJUCA,2025,2025-02-10,261420401A,Centro,SIRINHAÉM,19.951784019321,,,,,0,,FALSE,FALSE,FALSE,TRUE,15.1576666666667,FALSE,FALSE
IPOJUCA,2025,2025-02-11,261420401A,Centro,SIRINHAÉM,19.951784019321,0.39,11,0,0.39,11,5240,FALSE,FALSE,FALSE,TRUE,15.4362,TRUE,FALSE
IPOJUCA,2025,2025-02-12,261420401A,Centro,SIRINHAÉM,19.951784019321,0,9,0,0,9,2400,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE
IPOJUCA,2025,2025-02-13,261420401A,Centro,SIRINHAÉM,19.951784019321,,,,,0,,FALSE,FALSE,FALSE,TRUE,24.3675416666667,FALSE,FALSE
IPOJUCA,2025,2025-02-14,261420401A,Centro,SIRINHAÉM,19.951784019321,0,9,0,0,9,2400,FALSE,FALSE,FALSE,TRUE,26.804,TRUE,FALSE
IPOJUCA,2025,2025-02-15,261420401A,Centro,SIRINHAÉM,19.951784019321,0,1,0,0,1,2910,FALSE,FALSE,FALSE,TRUE,23.2037083333333,TRUE,FALSE
IPOJUCA,2025,2025-02-16,261420401A,Centro,SIRINHAÉM,19.951784019321,,,,,0,,FALSE,FALSE,FALSE,TRUE,16.327,FALSE,FALSE
IPOJUCA,2025,2025-02-17,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,10,0,0.2,10,2910,FALSE,FALSE,FALSE,TRUE,24.4013333333333,TRUE,FALSE
IPOJUCA,2025,2025-02-18,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,1020,FALSE,FALSE,FALSE,TRUE,22.0816666666667,TRUE,FALSE
IPOJUCA,2025,2025-02-19,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,10,0,0.2,10,1090,FALSE,FALSE,FALSE,TRUE,27.6095416666667,TRUE,FALSE
IPOJUCA,2025,2025-02-20,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,7,0,0.2,7,1090,FALSE,FALSE,FALSE,TRUE,33.331875,TRUE,FALSE
IPOJUCA,2025,2025-02-21,261420401A,Centro,SIRINHAÉM,19.951784019321,0,7,0,0,7,1080,FALSE,FALSE,FALSE,TRUE,30.067,TRUE,FALSE
IPOJUCA,2025,2025-02-22,261420401A,Centro,SIRINHAÉM,19.951784019321,0,7,0,0,7,1080,FALSE,FALSE,FALSE,TRUE,26.509375,TRUE,FALSE
IPOJUCA,2025,2025-02-23,261420401A,Centro,SIRINHAÉM,19.951784019321,0,6,0,0,6,1140,FALSE,FALSE,FALSE,TRUE,20.2704166666667,TRUE,FALSE
IPOJUCA,2025,2025-02-24,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,5,0,0.2,5,1140,FALSE,FALSE,FALSE,TRUE,20.4559583333333,TRUE,FALSE
IPOJUCA,2025,2025-02-25,261420401A,Centro,SIRINHAÉM,19.951784019321,0,7,0,0,7,1140,FALSE,FALSE,FALSE,TRUE,24.2252916666667,TRUE,FALSE
IPOJUCA,2025,2025-02-26,261420401A,Centro,SIRINHAÉM,19.951784019321,0,7,0,0,7,1080,FALSE,FALSE,FALSE,TRUE,22.2226666666667,TRUE,FALSE
IPOJUCA,2025,2025-02-27,261420401A,Centro,SIRINHAÉM,19.951784019321,0,7,0,0,7,2460,FALSE,FALSE,FALSE,TRUE,20.5049583333333,TRUE,FALSE
IPOJUCA,2025,2025-02-28,261420401A,Centro,SIRINHAÉM,19.951784019321,,,,,0,,FALSE,FALSE,FALSE,TRUE,25.2538333333333,FALSE,FALSE
IPOJUCA,2025,2025-03-01,261420401A,Centro,SIRINHAÉM,19.951784019321,2.76,8,0,2.56,8,2460,FALSE,FALSE,FALSE,TRUE,16.9195,TRUE,FALSE
IPOJUCA,2025,2025-03-02,261420401A,Centro,SIRINHAÉM,19.951784019321,0,7,0,0,7,1080,FALSE,FALSE,FALSE,TRUE,16.2782916666667,TRUE,FALSE
IPOJUCA,2025,2025-03-03,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,1080,FALSE,FALSE,FALSE,TRUE,18.794,TRUE,FALSE
IPOJUCA,2025,2025-03-04,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,9,0,0.2,9,1080,FALSE,FALSE,FALSE,TRUE,31.9199583333333,TRUE,FALSE
IPOJUCA,2025,2025-03-05,261420401A,Centro,SIRINHAÉM,19.951784019321,0.79,10,0,0.39,10,1080,FALSE,FALSE,FALSE,TRUE,25.23375,TRUE,FALSE
IPOJUCA,2025,2025-03-06,261420401A,Centro,SIRINHAÉM,19.951784019321,3.93,13,0,1.57,13,1080,FALSE,FALSE,FALSE,TRUE,15.6464166666667,TRUE,FALSE
IPOJUCA,2025,2025-03-07,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,10,0,0.2,10,970,FALSE,FALSE,FALSE,TRUE,17.7985,TRUE,FALSE
IPOJUCA,2025,2025-03-08,261420401A,Centro,SIRINHAÉM,19.951784019321,0,10,0,0,10,960,FALSE,FALSE,FALSE,TRUE,15.689625,TRUE,FALSE
IPOJUCA,2025,2025-03-09,261420401A,Centro,SIRINHAÉM,19.951784019321,0.4,8,0,0.2,8,1020,FALSE,FALSE,FALSE,TRUE,14.3364583333333,TRUE,FALSE
IPOJUCA,2025,2025-03-10,261420401A,Centro,SIRINHAÉM,19.951784019321,0,11,0,0,11,1020,FALSE,FALSE,FALSE,TRUE,23.112125,TRUE,FALSE
IPOJUCA,2025,2025-03-11,261420401A,Centro,SIRINHAÉM,19.951784019321,1.38,12,0,0.98,12,2370,FALSE,FALSE,FALSE,TRUE,20.484,TRUE,FALSE
IPOJUCA,2025,2025-03-12,261420401A,Centro,SIRINHAÉM,19.951784019321,,,,,0,,FALSE,FALSE,FALSE,TRUE,17.393380952381,FALSE,FALSE
IPOJUCA,2025,2025-03-13,261420401A,Centro,SIRINHAÉM,19.951784019321,0.4,7,0,0.2,7,2580,FALSE,FALSE,FALSE,TRUE,14.5552083333333,TRUE,FALSE
IPOJUCA,2025,2025-03-14,261420401A,Centro,SIRINHAÉM,19.951784019321,,,,,0,,FALSE,FALSE,FALSE,TRUE,19.8325,FALSE,FALSE
IPOJUCA,2025,2025-03-15,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,7,0,0.2,7,2580,FALSE,FALSE,FALSE,TRUE,16.6312083333333,TRUE,FALSE
IPOJUCA,2025,2025-03-16,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,10,0,0.2,10,1060,FALSE,FALSE,FALSE,TRUE,21.4876666666667,TRUE,FALSE
IPOJUCA,2025,2025-03-17,261420401A,Centro,SIRINHAÉM,19.951784019321,1.58,4,0,0.59,4,1240,FALSE,FALSE,FALSE,TRUE,23.5308823529412,TRUE,FALSE
IPOJUCA,2025,2025-03-18,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,9,0,0.2,9,1240,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE
IPOJUCA,2025,2025-03-19,261420401A,Centro,SIRINHAÉM,19.951784019321,0,7,0,0,7,1030,FALSE,FALSE,FALSE,TRUE,130.646041666667,TRUE,FALSE
IPOJUCA,2025,2025-03-20,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,1030,FALSE,FALSE,FALSE,TRUE,30.1793333333333,TRUE,FALSE
IPOJUCA,2025,2025-03-21,261420401A,Centro,SIRINHAÉM,19.951784019321,0,10,0,0,10,960,FALSE,FALSE,FALSE,TRUE,32.2309166666667,TRUE,FALSE
IPOJUCA,2025,2025-03-22,261420401A,Centro,SIRINHAÉM,19.951784019321,0,10,0,0,10,960,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE
IPOJUCA,2025,2025-03-23,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,960,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE
IPOJUCA,2025,2025-03-24,261420401A,Centro,SIRINHAÉM,19.951784019321,0,9,0,0,9,960,FALSE,FALSE,FALSE,TRUE,27.5639523809524,TRUE,FALSE
IPOJUCA,2025,2025-03-25,261420401A,Centro,SIRINHAÉM,19.951784019321,0,9,0,0,9,960,FALSE,FALSE,FALSE,TRUE,26.5980416666667,TRUE,FALSE
IPOJUCA,2025,2025-03-26,261420401A,Centro,SIRINHAÉM,19.951784019321,0,9,0,0,9,1080,FALSE,FALSE,FALSE,TRUE,33.423625,TRUE,FALSE
IPOJUCA,2025,2025-03-27,261420401A,Centro,SIRINHAÉM,19.951784019321,0,5,0,0,5,1120,FALSE,FALSE,FALSE,TRUE,19.1353333333333,TRUE,FALSE
IPOJUCA,2025,2025-03-28,261420401A,Centro,SIRINHAÉM,19.951784019321,0.4,9,0,0.2,9,1120,FALSE,FALSE,FALSE,TRUE,19.5647916666667,TRUE,FALSE
IPOJUCA,2025,2025-03-29,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,1020,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE
IPOJUCA,2025,2025-03-30,261420401A,Centro,SIRINHAÉM,19.951784019321,0,9,0,0,9,1020,FALSE,FALSE,FALSE,TRUE,17.7604761904762,TRUE,FALSE
IPOJUCA,2025,2025-03-31,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,1040,FALSE,FALSE,FALSE,TRUE,22.8910416666667,TRUE,FALSE
IPOJUCA,2025,2025-04-01,261420401A,Centro,SIRINHAÉM,19.951784019321,2.79,8,0,0.98,8,1060,FALSE,FALSE,FALSE,TRUE,19.34375,TRUE,FALSE
IPOJUCA,2025,2025-04-02,261420401A,Centro,SIRINHAÉM,19.951784019321,0.4,3,0,0.2,3,1290,FALSE,FALSE,FALSE,TRUE,19.8393333333333,TRUE,FALSE
IPOJUCA,2025,2025-04-03,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,7,0,0.2,7,1290,FALSE,FALSE,FALSE,TRUE,22.5220416666667,TRUE,FALSE
IPOJUCA,2025,2025-04-04,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,7,0,0.2,7,1100,FALSE,FALSE,FALSE,TRUE,31.8269166666667,TRUE,FALSE
IPOJUCA,2025,2025-04-05,261420401A,Centro,SIRINHAÉM,19.951784019321,0,7,0,0,7,1080,FALSE,FALSE,FALSE,TRUE,32.5284583333333,TRUE,FALSE
IPOJUCA,2025,2025-04-06,261420401A,Centro,SIRINHAÉM,19.951784019321,1.2,13,0,0.2,13,1080,FALSE,FALSE,FALSE,TRUE,22.0180833333333,TRUE,FALSE
IPOJUCA,2025,2025-04-07,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,8,0,0.2,8,1040,FALSE,FALSE,FALSE,TRUE,25.71225,TRUE,FALSE
IPOJUCA,2025,2025-04-08,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,1060,FALSE,FALSE,FALSE,TRUE,24.7226666666667,TRUE,FALSE
IPOJUCA,2025,2025-04-09,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,7,0,0.2,7,1080,FALSE,FALSE,FALSE,TRUE,22.7955416666667,TRUE,FALSE
IPOJUCA,2025,2025-04-10,261420401A,Centro,SIRINHAÉM,19.951784019321,0.4,8,0,0.2,8,1260,FALSE,FALSE,FALSE,TRUE,27.629375,TRUE,FALSE
IPOJUCA,2025,2025-04-11,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,4,0,0.2,4,1260,FALSE,FALSE,FALSE,TRUE,29.8091666666667,TRUE,FALSE
IPOJUCA,2025,2025-04-12,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,2410,FALSE,FALSE,FALSE,TRUE,33.9463333333333,TRUE,FALSE
IPOJUCA,2025,2025-04-13,261420401A,Centro,SIRINHAÉM,19.951784019321,,,,,0,,FALSE,FALSE,FALSE,TRUE,30.8159583333333,FALSE,FALSE
IPOJUCA,2025,2025-04-14,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,2410,FALSE,FALSE,FALSE,TRUE,29.3557916666667,TRUE,FALSE
IPOJUCA,2025,2025-04-15,261420401A,Centro,SIRINHAÉM,19.951784019321,0,6,0,0,6,1080,FALSE,FALSE,FALSE,TRUE,27.8035833333333,TRUE,FALSE
IPOJUCA,2025,2025-04-16,261420401A,Centro,SIRINHAÉM,19.951784019321,0,10,0,0,10,1030,FALSE,FALSE,FALSE,TRUE,29.5205,TRUE,FALSE
IPOJUCA,2025,2025-04-17,261420401A,Centro,SIRINHAÉM,19.951784019321,0,9,0,0,9,960,FALSE,FALSE,FALSE,TRUE,32.686,TRUE,FALSE
IPOJUCA,2025,2025-04-18,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,1020,FALSE,FALSE,FALSE,TRUE,32.8527916666667,TRUE,FALSE
IPOJUCA,2025,2025-04-19,261420401A,Centro,SIRINHAÉM,19.951784019321,0,9,0,0,9,1020,FALSE,FALSE,FALSE,TRUE,31.70225,TRUE,FALSE
IPOJUCA,2025,2025-04-20,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,1200,FALSE,FALSE,FALSE,TRUE,31.9504583333333,TRUE,FALSE
IPOJUCA,2025,2025-04-21,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,5,0,0.2,5,1200,FALSE,FALSE,FALSE,TRUE,18.844375,TRUE,FALSE
IPOJUCA,2025,2025-04-22,261420401A,Centro,SIRINHAÉM,19.951784019321,0,7,0,0,7,1020,FALSE,FALSE,FALSE,TRUE,30.865,TRUE,FALSE
IPOJUCA,2025,2025-04-23,261420401A,Centro,SIRINHAÉM,19.951784019321,3.99,12,0,2.73,12,1020,FALSE,FALSE,FALSE,TRUE,32.9829583333333,TRUE,FALSE
IPOJUCA,2025,2025-04-24,261420401A,Centro,SIRINHAÉM,19.951784019321,7,10,0,5.58,10,1050,FALSE,FALSE,FALSE,TRUE,19.578875,TRUE,FALSE
IPOJUCA,2025,2025-04-25,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,9,0,0.2,9,1050,FALSE,FALSE,FALSE,TRUE,21.5575833333333,TRUE,FALSE
IPOJUCA,2025,2025-04-26,261420401A,Centro,SIRINHAÉM,19.951784019321,0,9,0,0,9,960,FALSE,FALSE,FALSE,TRUE,29.1841666666667,TRUE,FALSE
IPOJUCA,2025,2025-04-27,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,1020,FALSE,FALSE,FALSE,TRUE,23.89225,TRUE,FALSE
IPOJUCA,2025,2025-04-28,261420401A,Centro,SIRINHAÉM,19.951784019321,0,10,0,0,10,1020,FALSE,FALSE,FALSE,TRUE,34.9544583333333,TRUE,FALSE
IPOJUCA,2025,2025-04-29,261420401A,Centro,SIRINHAÉM,19.951784019321,0,9,0,0,9,1020,FALSE,FALSE,FALSE,TRUE,40.2089166666667,TRUE,FALSE
IPOJUCA,2025,2025-04-30,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,1020,FALSE,FALSE,FALSE,TRUE,37.5065,TRUE,FALSE
IPOJUCA,2025,2025-05-01,261420401A,Centro,SIRINHAÉM,19.951784019321,0,9,0,0,9,960,FALSE,FALSE,FALSE,TRUE,36.148,TRUE,FALSE
IPOJUCA,2025,2025-05-02,261420401A,Centro,SIRINHAÉM,19.951784019321,0,8,0,0,8,1020,FALSE,FALSE,FALSE,TRUE,30.7179166666667,TRUE,FALSE
IPOJUCA,2025,2025-05-03,261420401A,Centro,SIRINHAÉM,19.951784019321,0,11,0,0,11,1020,FALSE,FALSE,FALSE,TRUE,20.049875,TRUE,FALSE
IPOJUCA,2025,2025-05-04,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,9,0,0.2,9,1020,FALSE,FALSE,FALSE,TRUE,16.218125,TRUE,FALSE
IPOJUCA,2025,2025-05-05,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,10,0,0.2,10,1050,FALSE,FALSE,FALSE,TRUE,23.694625,TRUE,FALSE
IPOJUCA,2025,2025-05-06,261420401A,Centro,SIRINHAÉM,19.951784019321,1.38,8,0,0.98,8,1080,FALSE,FALSE,FALSE,TRUE,20.5965416666667,TRUE,FALSE
IPOJUCA,2025,2025-05-07,261420401A,Centro,SIRINHAÉM,19.951784019321,0.2,10,0,0.2,10,1080,FALSE,FALSE,FALSE,TRUE,31.2069583333333,TRUE,FALSE
IPOJUCA,2025,2025-05-08,261420401A,Centro,SIRINHAÉM,19.951784019321,2.17,13,0,1.77,13,960,FALSE,FALSE,FALSE,TRUE,32.1203684210526,TRUE,FALSE
IPOJUCA,2025,2025-05-09,261420401A,Centro,SIRINHAÉM,19.951784019321,0,9,0,0,9,910,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE
IPOJUCA,2025,2025-05-10,261420401A,Centro,SIRINHAÉM,19.951784019321,0,9,0,0,9,960,FALSE,FALSE,FALSE,TRUE,28.492,TRUE,FALSE
