estacao_historica,ano_alvo,data_local,cod_estacao,nome_estacao,municipios,distancia_km,pct_dias_precip_com_valor,pct_overlap_primario,pct_overlap_sens_1,pct_overlap_sens_2,precip_diaria_mm,precip_diaria_mm_sens_midnight,n_registros_validos,n_registros_chuva,max_acumulado_intervalo_mm,n_obs_validas,maior_gap_dia_min,cobertura_60,cobertura_70,cobertura_90,dia_mp10_valido,media_mp10,tem_precipitacao,diferenca_midnight_mm
IPOJUCA,2025,2025-12-19,260720801A,Centro,IPOJUCA,7.32836097674827,98.7179487179487,90.7051282051282,93.2692307692308,95.8333333333333,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,28.831625,TRUE,0
IPOJUCA,2025,2025-12-20,260720801A,Centro,IPOJUCA,7.32836097674827,98.7179487179487,90.7051282051282,93.2692307692308,95.8333333333333,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,26.6640833333333,TRUE,0
IPOJUCA,2025,2025-12-21,260720801A,Centro,IPOJUCA,7.32836097674827,98.7179487179487,90.7051282051282,93.2692307692308,95.8333333333333,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,24.4618333333333,TRUE,0
IPOJUCA,2025,2025-12-22,260720801A,Centro,IPOJUCA,7.32836097674827,98.7179487179487,90.7051282051282,93.2692307692308,95.8333333333333,7.5,7.5,32,9,3.74,32,60,TRUE,TRUE,TRUE,TRUE,25.05,TRUE,8.88178419700125e-16
IPOJUCA,2025,2025-12-23,260720801A,Centro,IPOJUCA,7.32836097674827,98.7179487179487,90.7051282051282,93.2692307692308,95.8333333333333,0.4,0.4,26,2,0.2,26,60,TRUE,TRUE,TRUE,TRUE,28.8317083333333,TRUE,0
IPOJUCA,2025,2025-12-24,260720801A,Centro,IPOJUCA,7.32836097674827,98.7179487179487,90.7051282051282,93.2692307692308,95.8333333333333,2.77,2.77,29,6,1.18,29,60,TRUE,TRUE,TRUE,TRUE,24.1495833333333,TRUE,0
IPOJUCA,2025,2025-12-25,260720801A,Centro,IPOJUCA,7.32836097674827,98.7179487179487,90.7051282051282,93.2692307692308,95.8333333333333,0.4,0.4,26,2,0.2,26,60,TRUE,TRUE,TRUE,TRUE,18.5126666666667,TRUE,0
IPOJUCA,2025,2025-12-26,260720801A,Centro,IPOJUCA,7.32836097674827,98.7179487179487,90.7051282051282,93.2692307692308,95.8333333333333,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,26.1889166666667,TRUE,0
IPOJUCA,2025,2025-12-27,260720801A,Centro,IPOJUCA,7.32836097674827,98.7179487179487,90.7051282051282,93.2692307692308,95.8333333333333,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,26.8478333333333,TRUE,0
IPOJUCA,2025,2025-12-28,260720801A,Centro,IPOJUCA,7.32836097674827,98.7179487179487,90.7051282051282,93.2692307692308,95.8333333333333,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,20.7257619047619,TRUE,0
IPOJUCA,2025,2025-12-29,260720801A,Centro,IPOJUCA,7.32836097674827,98.7179487179487,90.7051282051282,93.2692307692308,95.8333333333333,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,26.1351666666667,TRUE,0
IPOJUCA,2025,2025-12-30,260720801A,Centro,IPOJUCA,7.32836097674827,98.7179487179487,90.7051282051282,93.2692307692308,95.8333333333333,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,31.8886666666667,TRUE,0
IPOJUCA,2025,2025-12-31,260720801A,Centro,IPOJUCA,7.32836097674827,98.7179487179487,90.7051282051282,93.2692307692308,95.8333333333333,0,0,21,0,0,21,,FALSE,FALSE,FALSE,TRUE,32.927875,TRUE,0
IPOJUCA,2025,2025-01-01,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,26.1392380952381,FALSE,
IPOJUCA,2025,2025-01-02,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,27.4805416666667,FALSE,
IPOJUCA,2025,2025-01-03,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,33.6579583333333,FALSE,
IPOJUCA,2025,2025-01-04,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,28.1355416666667,FALSE,
IPOJUCA,2025,2025-01-05,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,26.8536666666667,FALSE,
IPOJUCA,2025,2025-01-06,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,33.0192916666667,FALSE,
IPOJUCA,2025,2025-01-07,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,34.9942916666667,FALSE,
IPOJUCA,2025,2025-01-08,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,27.8902916666667,FALSE,
IPOJUCA,2025,2025-01-09,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,27.732625,FALSE,
IPOJUCA,2025,2025-01-10,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,32.1108260869565,FALSE,
IPOJUCA,2025,2025-01-11,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE,
IPOJUCA,2025,2025-01-12,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE,
IPOJUCA,2025,2025-01-13,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE,
IPOJUCA,2025,2025-01-14,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE,
IPOJUCA,2025,2025-01-15,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE,
IPOJUCA,2025,2025-01-16,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,24.4831428571429,FALSE,
IPOJUCA,2025,2025-01-17,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,24.3617916666667,FALSE,
IPOJUCA,2025,2025-01-18,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,24.6955833333333,FALSE,
IPOJUCA,2025,2025-01-19,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,18.306375,FALSE,
IPOJUCA,2025,2025-01-20,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,17.3818333333333,FALSE,
IPOJUCA,2025,2025-01-21,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,24.199125,FALSE,
IPOJUCA,2025,2025-01-22,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,25.0757083333333,FALSE,
IPOJUCA,2025,2025-01-23,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,16.7403333333333,FALSE,
IPOJUCA,2025,2025-01-24,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,21.85525,FALSE,
IPOJUCA,2025,2025-01-25,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,20.1659583333333,FALSE,
IPOJUCA,2025,2025-01-26,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,16.529625,FALSE,
IPOJUCA,2025,2025-01-27,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE,
IPOJUCA,2025,2025-01-28,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE,
IPOJUCA,2025,2025-01-29,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,13.4650833333333,FALSE,
IPOJUCA,2025,2025-01-30,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,16.43675,FALSE,
IPOJUCA,2025,2025-01-31,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,21.2105416666667,FALSE,
IPOJUCA,2025,2025-02-01,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,18.3009166666667,FALSE,
IPOJUCA,2025,2025-02-02,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,16.70875,FALSE,
IPOJUCA,2025,2025-02-03,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,38.4882083333333,FALSE,
IPOJUCA,2025,2025-02-04,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,20.864375,FALSE,
IPOJUCA,2025,2025-02-05,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,9.441875,FALSE,
IPOJUCA,2025,2025-02-06,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,12.1166666666667,FALSE,
IPOJUCA,2025,2025-02-07,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,15.4988333333333,FALSE,
IPOJUCA,2025,2025-02-08,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,16.229125,FALSE,
IPOJUCA,2025,2025-02-09,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,13.0627916666667,FALSE,
IPOJUCA,2025,2025-02-10,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,15.1576666666667,FALSE,
IPOJUCA,2025,2025-02-11,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,15.4362,FALSE,
IPOJUCA,2025,2025-02-12,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE,
IPOJUCA,2025,2025-02-13,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,24.3675416666667,FALSE,
IPOJUCA,2025,2025-02-14,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,26.804,FALSE,
IPOJUCA,2025,2025-02-15,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,23.2037083333333,FALSE,
IPOJUCA,2025,2025-02-16,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,16.327,FALSE,
IPOJUCA,2025,2025-02-17,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,24.4013333333333,FALSE,
IPOJUCA,2025,2025-02-18,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,22.0816666666667,FALSE,
IPOJUCA,2025,2025-02-19,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,27.6095416666667,FALSE,
IPOJUCA,2025,2025-02-20,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,33.331875,FALSE,
IPOJUCA,2025,2025-02-21,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,30.067,FALSE,
IPOJUCA,2025,2025-02-22,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,26.509375,FALSE,
IPOJUCA,2025,2025-02-23,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,20.2704166666667,FALSE,
IPOJUCA,2025,2025-02-24,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,20.4559583333333,FALSE,
IPOJUCA,2025,2025-02-25,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,24.2252916666667,FALSE,
IPOJUCA,2025,2025-02-26,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,22.2226666666667,FALSE,
IPOJUCA,2025,2025-02-27,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,20.5049583333333,FALSE,
IPOJUCA,2025,2025-02-28,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,25.2538333333333,FALSE,
IPOJUCA,2025,2025-03-01,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,16.9195,FALSE,
IPOJUCA,2025,2025-03-02,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,16.2782916666667,FALSE,
IPOJUCA,2025,2025-03-03,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,18.794,FALSE,
IPOJUCA,2025,2025-03-04,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,31.9199583333333,FALSE,
IPOJUCA,2025,2025-03-05,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,25.23375,FALSE,
IPOJUCA,2025,2025-03-06,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,15.6464166666667,FALSE,
IPOJUCA,2025,2025-03-07,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,17.7985,FALSE,
IPOJUCA,2025,2025-03-08,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,15.689625,FALSE,
IPOJUCA,2025,2025-03-09,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,14.3364583333333,FALSE,
IPOJUCA,2025,2025-03-10,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,23.112125,FALSE,
IPOJUCA,2025,2025-03-11,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,20.484,FALSE,
IPOJUCA,2025,2025-03-12,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,17.393380952381,FALSE,
IPOJUCA,2025,2025-03-13,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,14.5552083333333,FALSE,
IPOJUCA,2025,2025-03-14,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,19.8325,FALSE,
IPOJUCA,2025,2025-03-15,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,16.6312083333333,FALSE,
IPOJUCA,2025,2025-03-16,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,21.4876666666667,FALSE,
IPOJUCA,2025,2025-03-17,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,23.5308823529412,FALSE,
IPOJUCA,2025,2025-03-18,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE,
IPOJUCA,2025,2025-03-19,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,130.646041666667,FALSE,
IPOJUCA,2025,2025-03-20,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,30.1793333333333,FALSE,
IPOJUCA,2025,2025-03-21,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,32.2309166666667,FALSE,
IPOJUCA,2025,2025-03-22,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE,
IPOJUCA,2025,2025-03-23,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE,
IPOJUCA,2025,2025-03-24,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,27.5639523809524,FALSE,
IPOJUCA,2025,2025-03-25,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,26.5980416666667,FALSE,
IPOJUCA,2025,2025-03-26,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,33.423625,FALSE,
IPOJUCA,2025,2025-03-27,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,19.1353333333333,FALSE,
IPOJUCA,2025,2025-03-28,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,19.5647916666667,FALSE,
IPOJUCA,2025,2025-03-29,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE,
IPOJUCA,2025,2025-03-30,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,17.7604761904762,FALSE,
IPOJUCA,2025,2025-03-31,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,22.8910416666667,FALSE,
IPOJUCA,2025,2025-04-01,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,19.34375,FALSE,
IPOJUCA,2025,2025-04-02,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,14.1521806232538,42.9487179487179,36.2179487179487,40.7051282051282,41.6666666666667,,,,,,0,,FALSE,FALSE,FALSE,TRUE,19.8393333333333,FALSE,
