data_local,cod_estacao,nome_estacao,municipios,latitude,longitude,distancia_gaibu_km,pct_dias_precip_com_valor,pct_overlap_primario,pct_overlap_sens_1,pct_overlap_sens_2,precip_diaria_mm,n_registros_validos,n_registros_00h_relocados,n_registros_chuva,max_acumulado_intervalo_mm,n_obs_validas,maior_gap_dia_min,cobertura_60,cobertura_70,cobertura_90,dia_mp10_valido,media_mp10,tem_precipitacao
2019-06-25,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.4,26,0,2,0.2,26,60,TRUE,TRUE,TRUE,TRUE,43.75,TRUE
2019-06-26,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,6.12,35,0,11,1.77,35,60,TRUE,TRUE,TRUE,TRUE,27.1818181818182,TRUE
2019-06-27,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,25.38,47,0,27,4.92,47,60,TRUE,TRUE,TRUE,TRUE,35.5238095238095,TRUE
2019-06-28,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,17.93,46,1,25,3.74,45,60,TRUE,TRUE,TRUE,TRUE,37.4782608695652,TRUE
2019-06-29,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,15.62,37,1,19,2.8,37,70,FALSE,TRUE,TRUE,TRUE,33.9583333333333,TRUE
2019-06-30,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,15.34,41,1,17,3.15,41,60,TRUE,TRUE,TRUE,TRUE,30.875,TRUE
2019-07-01,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,8.09,37,0,14,2.95,38,60,TRUE,TRUE,TRUE,TRUE,49.5416666666667,TRUE
2019-07-02,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,1.77,26,0,3,1.18,26,60,TRUE,TRUE,TRUE,TRUE,53.875,TRUE
2019-07-03,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,3.96,33,0,11,1.18,33,60,TRUE,TRUE,TRUE,TRUE,18.0454545454545,TRUE
2019-07-04,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,39.2083333333333,TRUE
2019-07-05,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.99,25,0,2,0.79,25,60,TRUE,TRUE,TRUE,TRUE,73.6666666666667,TRUE
2019-07-06,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,60.6666666666667,TRUE
2019-07-07,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,49.5416666666667,TRUE
2019-07-08,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,3.15,28,0,5,0.98,28,60,TRUE,TRUE,TRUE,TRUE,33.0952380952381,TRUE
2019-07-09,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,1.2,27,0,6,0.2,27,60,TRUE,TRUE,TRUE,TRUE,44.3333333333333,TRUE
2019-07-10,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,6.72,34,0,12,1.18,34,60,TRUE,TRUE,TRUE,TRUE,39.9166666666667,TRUE
2019-07-11,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,7.09,33,0,14,1.57,33,120,FALSE,FALSE,FALSE,TRUE,35.6666666666667,TRUE
2019-07-12,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,65.0833333333333,TRUE
2019-07-13,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,18.73,41,0,23,4.33,41,60,TRUE,TRUE,TRUE,TRUE,21.6190476190476,TRUE
2019-07-14,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,28.15,52,0,35,4.14,52,70,FALSE,TRUE,TRUE,FALSE,,TRUE
2019-07-15,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.4,18,0,2,0.2,18,4470,FALSE,FALSE,FALSE,TRUE,40.8260869565217,TRUE
2019-07-16,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,,,,,,0,,FALSE,FALSE,FALSE,TRUE,71.4166666666667,FALSE
2019-07-17,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,,,,,,0,,FALSE,FALSE,FALSE,TRUE,54.125,FALSE
2019-07-18,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,,,,,,0,,FALSE,FALSE,FALSE,TRUE,40.1666666666667,FALSE
2019-07-19,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,20.47,19,0,19,3.15,19,4470,FALSE,FALSE,FALSE,TRUE,34.7916666666667,TRUE
2019-07-20,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,88.96,91,0,91,4.92,91,180,FALSE,FALSE,FALSE,TRUE,15,TRUE
2019-07-21,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,11.04,20,0,20,1.77,20,1000,FALSE,FALSE,FALSE,TRUE,26.75,TRUE
2019-07-22,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,34.12,45,0,45,6.7,45,1000,FALSE,FALSE,FALSE,TRUE,20.2380952380952,TRUE
2019-07-23,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,48.25,43,1,43,4.33,42,340,FALSE,FALSE,FALSE,TRUE,14.9166666666667,TRUE
2019-07-24,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,24.44,41,0,41,2.36,42,410,FALSE,FALSE,FALSE,TRUE,12.3,TRUE
2019-07-25,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,8.26,9,1,9,1.97,8,760,FALSE,FALSE,FALSE,TRUE,18.1818181818182,TRUE
2019-07-26,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,19.67,34,0,26,4.14,35,220,FALSE,FALSE,FALSE,TRUE,14.7727272727273,TRUE
2019-07-27,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,16.75,39,0,28,2.36,39,400,FALSE,FALSE,FALSE,TRUE,9.1,TRUE
2019-07-28,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,9.07,15,1,15,3.94,14,750,FALSE,FALSE,FALSE,TRUE,15.6521739130435,TRUE
2019-07-29,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,1.98,22,0,7,0.59,23,260,FALSE,FALSE,FALSE,FALSE,,TRUE
2019-07-30,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,18.32,43,0,25,1.97,43,60,TRUE,TRUE,TRUE,TRUE,11.6315789473684,TRUE
2019-07-31,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,5.75,41,1,21,0.79,40,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-08-01,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,34.65,62,1,44,3.55,62,60,TRUE,TRUE,TRUE,TRUE,10.0526315789474,TRUE
2019-08-02,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,29.29,53,0,36,2.56,54,70,FALSE,TRUE,TRUE,TRUE,33.3333333333333,TRUE
2019-08-03,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,53.8333333333333,TRUE
2019-08-04,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.99,26,0,2,0.79,26,60,TRUE,TRUE,TRUE,TRUE,69.125,TRUE
2019-08-05,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,1.18,26,0,2,0.79,26,60,TRUE,TRUE,TRUE,TRUE,65.2916666666667,TRUE
2019-08-06,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,3.94,31,0,7,1.38,31,60,TRUE,TRUE,TRUE,TRUE,44.8947368421053,TRUE
2019-08-07,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,8.67,32,0,9,2.95,32,60,TRUE,TRUE,TRUE,TRUE,48.1666666666667,TRUE
2019-08-08,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,11.7,39,0,16,3.8,39,70,FALSE,TRUE,TRUE,TRUE,37.3333333333333,TRUE
2019-08-09,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,75.4583333333333,TRUE
2019-08-10,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,75.9166666666667,TRUE
2019-08-11,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,2.57,27,0,3,2.17,27,60,TRUE,TRUE,TRUE,TRUE,75.8333333333333,TRUE
2019-08-12,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,7.1,38,0,15,1.18,38,60,TRUE,TRUE,TRUE,TRUE,42,TRUE
2019-08-13,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.59,25,0,2,0.39,25,60,TRUE,TRUE,TRUE,TRUE,41.8695652173913,TRUE
2019-08-14,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,40.95,74,0,62,3.94,74,60,TRUE,TRUE,TRUE,TRUE,16.9583333333333,TRUE
2019-08-15,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.79,27,0,3,0.39,27,60,TRUE,TRUE,TRUE,TRUE,25.0833333333333,TRUE
2019-08-16,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,3.75,28,0,6,2.56,28,60,TRUE,TRUE,TRUE,TRUE,31.7916666666667,TRUE
2019-08-17,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,1.77,26,0,2,0.98,26,60,TRUE,TRUE,TRUE,TRUE,55.125,TRUE
2019-08-18,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,12.01,32,0,9,3.94,32,60,TRUE,TRUE,TRUE,TRUE,57.7916666666667,TRUE
2019-08-19,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,2.18,30,0,8,0.59,30,60,TRUE,TRUE,TRUE,TRUE,71.9166666666667,TRUE
2019-08-20,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,71.25,TRUE
2019-08-21,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,22,0,0,0,22,220,FALSE,FALSE,FALSE,TRUE,52.7727272727273,TRUE
2019-08-22,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,2.17,29,1,6,0.98,28,60,TRUE,TRUE,TRUE,TRUE,14.5,TRUE
2019-08-23,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,6.31,33,0,11,1.38,34,70,FALSE,TRUE,TRUE,TRUE,34.6363636363636,TRUE
2019-08-24,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,13.69,31,0,11,7.37,31,60,TRUE,TRUE,TRUE,TRUE,35.2608695652174,TRUE
2019-08-25,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.99,25,0,2,0.79,25,60,TRUE,TRUE,TRUE,TRUE,40.3333333333333,TRUE
2019-08-26,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.4,26,0,2,0.2,26,60,TRUE,TRUE,TRUE,TRUE,41.125,TRUE
2019-08-27,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,2.37,29,0,6,1.18,29,60,TRUE,TRUE,TRUE,TRUE,58.4166666666667,TRUE
2019-08-28,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.98,13,0,3,0.39,13,2950,FALSE,FALSE,FALSE,TRUE,45,TRUE
2019-08-29,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,,,,,,0,,FALSE,FALSE,FALSE,TRUE,52.1666666666667,FALSE
2019-08-30,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,4.33,14,0,5,2.36,14,2950,FALSE,FALSE,FALSE,TRUE,55.4583333333333,TRUE
2019-08-31,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,69.4583333333333,TRUE
2019-09-01,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,40.65,46,0,29,9.34,46,70,FALSE,TRUE,TRUE,TRUE,36.375,TRUE
2019-09-02,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,14,35,0,13,3.74,35,60,TRUE,TRUE,TRUE,TRUE,39.9583333333333,TRUE
2019-09-03,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,49.6666666666667,TRUE
2019-09-04,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,1.18,26,0,2,0.79,26,60,TRUE,TRUE,TRUE,TRUE,37.875,TRUE
2019-09-05,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,1.2,30,1,6,0.2,29,60,TRUE,TRUE,TRUE,TRUE,26.9583333333333,TRUE
2019-09-06,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,1.8,28,0,9,0.2,29,90,FALSE,FALSE,TRUE,TRUE,30.6363636363636,TRUE
2019-09-07,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,2.36,28,0,6,0.79,28,60,TRUE,TRUE,TRUE,TRUE,28,TRUE
2019-09-08,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,5.13,36,0,15,0.98,36,60,TRUE,TRUE,TRUE,TRUE,29.125,TRUE
2019-09-09,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,1.37,26,0,2,0.98,26,60,TRUE,TRUE,TRUE,TRUE,48.8333333333333,TRUE
2019-09-10,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,57.6666666666667,TRUE
2019-09-11,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,4.33,28,0,5,2.17,28,60,TRUE,TRUE,TRUE,TRUE,46.75,TRUE
2019-09-12,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,1.59,28,0,5,0.79,28,60,TRUE,TRUE,TRUE,TRUE,49.7826086956522,TRUE
2019-09-13,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,54.0952380952381,TRUE
2019-09-14,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,54.1666666666667,TRUE
2019-09-15,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,1.76,26,0,2,1.37,26,60,TRUE,TRUE,TRUE,TRUE,40.3125,TRUE
2019-09-16,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,38.3684210526316,TRUE
2019-09-17,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,6.88,37,0,14,1.37,37,60,TRUE,TRUE,TRUE,TRUE,20.7826086956522,TRUE
2019-09-18,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.4,25,0,2,0.2,25,60,TRUE,TRUE,TRUE,TRUE,50.1739130434783,TRUE
2019-09-19,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,63.8636363636364,TRUE
2019-09-20,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,4.92,33,0,11,0.98,33,60,TRUE,TRUE,TRUE,TRUE,31.5,TRUE
2019-09-21,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.4,26,0,2,0.2,26,60,TRUE,TRUE,TRUE,TRUE,48.6666666666667,TRUE
2019-09-22,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,4.53,32,1,10,0.98,31,60,TRUE,TRUE,TRUE,TRUE,41.1666666666667,TRUE
2019-09-23,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,7.3,39,0,18,1.38,40,60,TRUE,TRUE,TRUE,TRUE,38.9047619047619,TRUE
2019-09-24,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.2,25,0,1,0.2,25,60,TRUE,TRUE,TRUE,TRUE,45.9166666666667,TRUE
2019-09-25,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,53.25,TRUE
2019-09-26,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-09-27,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-09-28,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-09-29,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-09-30,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-01,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-02,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-03,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-04,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.6,27,0,3,0.2,27,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-05,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-06,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-07,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.2,25,0,1,0.2,25,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-08,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,2.96,18,0,5,1.18,18,870,FALSE,FALSE,FALSE,FALSE,,TRUE
2019-10-09,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,2.56,1,0,1,2.56,1,1320,FALSE,FALSE,FALSE,FALSE,,TRUE
2019-10-10,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,3.75,17,0,10,0.98,17,1320,FALSE,FALSE,FALSE,FALSE,,TRUE
2019-10-11,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,10.63,31,0,8,2.95,31,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-12,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,0.79,27,0,3,0.39,27,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-13,260720804A,Rurópolis,IPOJUCA,-8.411,-35.07,15.4798425489309,95.8015267175572,77.0992366412214,80.9160305343512,83.206106870229,7.68,17,1,11,1.97,16,630,FALSE,FALSE,FALSE,FALSE,,TRUE
