"ano","cod_estacao","no_estacao","dh_arredondado","n_linhas","n_timestamps_originais","timestamps_originais","n_valores_distintos","valores","n_fontes_distintas","fontes","colisao_por_arredondamento","valores_concordantes"
2022,"13","CUPE",2022-05-29 05:00:00,2,1,"2022-05-29 05:00:00",2,"10.23 | 5.86",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-29 06:00:00,2,1,"2022-05-29 06:00:00",2,"10.22 | 7.17",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-29 07:00:00,2,1,"2022-05-29 07:00:00",2,"3.02 | 4.47",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-29 08:00:00,2,1,"2022-05-29 08:00:00",2,"0.21 | 7.16",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-29 09:00:00,2,1,"2022-05-29 09:00:00",2,"3.52 | 9.79",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-29 10:00:00,2,1,"2022-05-29 10:00:00",2,"0.98 | 14.57",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-29 11:00:00,2,1,"2022-05-29 11:00:00",2,"1.78 | 10.54",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-30 01:00:00,2,1,"2022-05-30 01:00:00",2,"12.49 | 2.42",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-30 02:00:00,2,1,"2022-05-30 02:00:00",2,"15.83 | 16.09",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-30 03:00:00,2,1,"2022-05-30 03:00:00",2,"12.03 | 17.16",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-30 05:00:00,2,1,"2022-05-30 05:00:00",2,"0.96 | 20.81",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-30 06:00:00,2,1,"2022-05-30 06:00:00",2,"12.65 | 5.18",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-30 07:00:00,2,1,"2022-05-30 07:00:00",2,"36.1 | 6.56",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-30 08:00:00,2,1,"2022-05-30 08:00:00",2,"6.07 | 7.89",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-30 10:00:00,2,1,"2022-05-30 10:00:00",2,"6.11 | 8.98",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-30 11:00:00,2,1,"2022-05-30 11:00:00",2,"17.23 | 7.54",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-05-30 12:00:00,2,1,"2022-05-30 12:00:00",2,"11.21 | 17.39",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-02 01:00:00,2,1,"2022-06-02 01:00:00",2,"7.15 | 9.5",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-02 02:00:00,2,1,"2022-06-02 02:00:00",2,"10.68 | 4.82",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-02 03:00:00,2,1,"2022-06-02 03:00:00",2,"6.15 | 8.16",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-02 04:00:00,2,1,"2022-06-02 04:00:00",2,"8.18 | 8.82",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-02 05:00:00,2,1,"2022-06-02 05:00:00",2,"0.75 | 11.41",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-02 06:00:00,2,1,"2022-06-02 06:00:00",2,"10.85 | 2.87",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-02 07:00:00,2,1,"2022-06-02 07:00:00",2,"5.6 | 6.33",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-02 08:00:00,2,1,"2022-06-02 08:00:00",2,"4.38 | 8.68",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-02 09:00:00,2,1,"2022-06-02 09:00:00",2,"4.34 | 8.34",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-02 10:00:00,2,1,"2022-06-02 10:00:00",2,"3.95 | 6.69",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-02 11:00:00,2,1,"2022-06-02 11:00:00",2,"5.96 | 6.15",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-02 12:00:00,2,1,"2022-06-02 12:00:00",2,"4.46 | 5.76",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-03 01:00:00,2,1,"2022-06-03 01:00:00",2,"2.67 | 5.32",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-03 02:00:00,2,1,"2022-06-03 02:00:00",2,"3.21 | 4.73",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-03 03:00:00,2,1,"2022-06-03 03:00:00",2,"3.06 | 5.08",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-03 04:00:00,2,1,"2022-06-03 04:00:00",2,"5.27 | 6.41",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-03 05:00:00,2,1,"2022-06-03 05:00:00",2,"2.5 | 4.09",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-03 06:00:00,2,1,"2022-06-03 06:00:00",2,"10.88 | 2.56",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-03 07:00:00,2,1,"2022-06-03 07:00:00",2,"1.85 | 10.19",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-03 08:00:00,2,1,"2022-06-03 08:00:00",2,"11.61 | 3.29",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-03 09:00:00,2,1,"2022-06-03 09:00:00",2,"12.88 | 6.29",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-03 10:00:00,2,1,"2022-06-03 10:00:00",2,"14.96 | 8.03",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-03 11:00:00,2,1,"2022-06-03 11:00:00",2,"18.31 | 4.74",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-03 12:00:00,2,1,"2022-06-03 12:00:00",2,"1.97 | 7.62",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-04 01:00:00,2,1,"2022-06-04 01:00:00",2,"5.33 | 7.63",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-04 02:00:00,2,1,"2022-06-04 02:00:00",2,"3.22 | 6.5",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-04 03:00:00,2,1,"2022-06-04 03:00:00",2,"2.04 | 5.33",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-04 04:00:00,2,1,"2022-06-04 04:00:00",2,"0.85 | 6.83",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-04 05:00:00,2,1,"2022-06-04 05:00:00",2,"3.44 | 5.45",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-04 06:00:00,2,1,"2022-06-04 06:00:00",2,"3.43 | 8.22",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-04 07:00:00,2,1,"2022-06-04 07:00:00",2,"13.56 | 3.43",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-04 08:00:00,2,1,"2022-06-04 08:00:00",2,"3.49 | 7.29",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-04 09:00:00,2,1,"2022-06-04 09:00:00",2,"3.36 | 5.16",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-04 10:00:00,2,1,"2022-06-04 10:00:00",2,"11.01 | 5.85",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-04 11:00:00,2,1,"2022-06-04 11:00:00",2,"13.7 | 4.48",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-04 12:00:00,2,1,"2022-06-04 12:00:00",2,"7.65 | 9.36",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-05 01:00:00,2,1,"2022-06-05 01:00:00",2,"2.81 | 8.72",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-05 02:00:00,2,1,"2022-06-05 02:00:00",2,"4.89 | 6.24",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-05 03:00:00,2,1,"2022-06-05 03:00:00",2,"2.62 | 7.87",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-05 04:00:00,2,1,"2022-06-05 04:00:00",2,"3.74 | 5.86",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-05 05:00:00,2,1,"2022-06-05 05:00:00",2,"5.63 | 8.77",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-05 06:00:00,2,1,"2022-06-05 06:00:00",2,"10.09 | 6.76",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-05 07:00:00,2,1,"2022-06-05 07:00:00",2,"10.39 | 7.53",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-05 08:00:00,2,1,"2022-06-05 08:00:00",2,"8.25 | 9.77",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-05 09:00:00,2,1,"2022-06-05 09:00:00",2,"6.42 | 9.38",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-05 10:00:00,2,1,"2022-06-05 10:00:00",2,"5.13 | 5.89",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-05 11:00:00,2,1,"2022-06-05 11:00:00",2,"4.03 | 5.89",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-05 12:00:00,2,1,"2022-06-05 12:00:00",2,"6.01 | 7.7",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-06 01:00:00,2,1,"2022-06-06 01:00:00",2,"2.66 | 5.06",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-06 06:00:00,2,1,"2022-06-06 06:00:00",2,"1.61 | 8.89",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-06 07:00:00,2,1,"2022-06-06 07:00:00",2,"1.64 | 8.08",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-06 08:00:00,2,1,"2022-06-06 08:00:00",2,"3.5 | 9.07",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-06 09:00:00,2,1,"2022-06-06 09:00:00",2,"6.21 | 7.44",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-06 10:00:00,2,1,"2022-06-06 10:00:00",2,"4.77 | 8.5",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-06 11:00:00,2,1,"2022-06-06 11:00:00",2,"4.38 | 5.38",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-06 12:00:00,2,1,"2022-06-06 12:00:00",2,"4.27 | 6.68",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-07 01:00:00,2,1,"2022-06-07 01:00:00",2,"2.11 | 3.22",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-07 02:00:00,2,1,"2022-06-07 02:00:00",2,"2.7 | 3.96",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-07 03:00:00,2,1,"2022-06-07 03:00:00",2,"2.7 | 4.87",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-07 04:00:00,2,1,"2022-06-07 04:00:00",2,"5.21 | 6.61",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-07 05:00:00,2,1,"2022-06-07 05:00:00",2,"4.6 | 5.12",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-07 06:00:00,2,1,"2022-06-07 06:00:00",2,"2.79 | 5.04",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-07 07:00:00,2,1,"2022-06-07 07:00:00",2,"11.54 | 9.04",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-07 08:00:00,2,1,"2022-06-07 08:00:00",2,"5.69 | 9.27",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-07 09:00:00,2,1,"2022-06-07 09:00:00",2,"0.46 | 8.57",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-07 11:00:00,2,1,"2022-06-07 11:00:00",2,"0.65 | 10.36",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-07 12:00:00,2,1,"2022-06-07 12:00:00",2,"2.02 | 3.15",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-08 01:00:00,2,1,"2022-06-08 01:00:00",2,"4.92 | 5.81",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-08 02:00:00,2,1,"2022-06-08 02:00:00",2,"4.92 | 9.24",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-08 03:00:00,2,1,"2022-06-08 03:00:00",2,"13.11 | 4.32",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-08 04:00:00,2,1,"2022-06-08 04:00:00",2,"11.94 | 5.17",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-08 05:00:00,2,1,"2022-06-08 05:00:00",2,"5.36 | 7.35",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-08 06:00:00,2,1,"2022-06-08 06:00:00",2,"12.36 | 2.92",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-08 12:00:00,2,1,"2022-06-08 12:00:00",2,"17.91 | 8.48",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-09 10:00:00,2,1,"2022-06-09 10:00:00",2,"11.47 | 6.67",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-09 11:00:00,2,1,"2022-06-09 11:00:00",2,"18 | 4.68",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-10 01:00:00,2,1,"2022-06-10 01:00:00",2,"1.48 | 3",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-10 02:00:00,2,1,"2022-06-10 02:00:00",2,"2.19 | 7.37",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-10 03:00:00,2,1,"2022-06-10 03:00:00",2,"10.15 | 9.72",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-10 04:00:00,2,1,"2022-06-10 04:00:00",2,"4.73 | 8.58",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-10 05:00:00,2,1,"2022-06-10 05:00:00",2,"1.2 | 2",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-10 07:00:00,2,1,"2022-06-10 07:00:00",2,"2.48 | 6.8",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-10 08:00:00,2,1,"2022-06-10 08:00:00",2,"5.8 | 9.63",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-10 09:00:00,2,1,"2022-06-10 09:00:00",2,"18.23 | 8.93",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-10 12:00:00,2,1,"2022-06-10 12:00:00",2,"0.33 | 4.59",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-11 02:00:00,2,1,"2022-06-11 02:00:00",2,"11.83 | 5.05",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-11 03:00:00,2,1,"2022-06-11 03:00:00",2,"10.42 | 8.88",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-11 04:00:00,2,1,"2022-06-11 04:00:00",2,"12.46 | 17.65",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-11 05:00:00,2,1,"2022-06-11 05:00:00",2,"18.21 | 2.55",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-11 06:00:00,2,1,"2022-06-11 06:00:00",2,"2.55 | 4.75",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-11 08:00:00,2,1,"2022-06-11 08:00:00",2,"23.13 | 28.63",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-11 09:00:00,2,1,"2022-06-11 09:00:00",2,"20.49 | 25.74",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-11 10:00:00,2,1,"2022-06-11 10:00:00",2,"21.62 | 9.71",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-11 11:00:00,2,1,"2022-06-11 11:00:00",2,"14.59 | 6.83",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-12 01:00:00,2,1,"2022-06-12 01:00:00",2,"17.33 | 6.46",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-12 02:00:00,2,1,"2022-06-12 02:00:00",2,"13.44 | 6.46",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-12 03:00:00,2,1,"2022-06-12 03:00:00",2,"16.77 | 2.69",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-12 04:00:00,2,1,"2022-06-12 04:00:00",2,"20.51 | 8.66",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-12 05:00:00,2,1,"2022-06-12 05:00:00",2,"12.74 | 17.33",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-12 06:00:00,2,1,"2022-06-12 06:00:00",2,"14.67 | 15.86",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-12 07:00:00,2,1,"2022-06-12 07:00:00",2,"20.15 | 21.12",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-12 10:00:00,2,1,"2022-06-12 10:00:00",2,"11.13 | 3.79",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-12 11:00:00,2,1,"2022-06-12 11:00:00",2,"11.13 | 3.71",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-12 12:00:00,2,1,"2022-06-12 12:00:00",2,"1.19 | 19.43",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-13 05:00:00,2,1,"2022-06-13 05:00:00",2,"0.27 | 7.46",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-13 06:00:00,2,1,"2022-06-13 06:00:00",2,"9.07 | 9.69",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-13 07:00:00,2,1,"2022-06-13 07:00:00",2,"10.71 | 9.11",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-13 08:00:00,2,1,"2022-06-13 08:00:00",2,"12.5 | 6.82",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-13 09:00:00,2,1,"2022-06-13 09:00:00",2,"18.49 | 18.99",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-13 10:00:00,2,1,"2022-06-13 10:00:00",2,"14.44 | 19.65",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-13 11:00:00,2,1,"2022-06-13 11:00:00",2,"6.84 | 9.32",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-13 12:00:00,2,1,"2022-06-13 12:00:00",2,"19.55 | 34.09",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-14 01:00:00,2,1,"2022-06-14 01:00:00",2,"1.11 | 10.28",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-14 02:00:00,2,1,"2022-06-14 02:00:00",2,"16.83 | 4.48",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-14 03:00:00,2,1,"2022-06-14 03:00:00",2,"15.11 | 4.02",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-14 04:00:00,2,1,"2022-06-14 04:00:00",2,"13.15 | 6",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-14 05:00:00,2,1,"2022-06-14 05:00:00",2,"10.27 | 13.19",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-14 06:00:00,2,1,"2022-06-14 06:00:00",2,"1.62 | 6.55",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-14 07:00:00,2,1,"2022-06-14 07:00:00",2,"5.2 | 9.51",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-14 08:00:00,2,1,"2022-06-14 08:00:00",2,"10.23 | 23.51",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-14 09:00:00,2,1,"2022-06-14 09:00:00",2,"0.1 | 23.33",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-14 10:00:00,2,1,"2022-06-14 10:00:00",2,"15.93 | 3.44",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-14 11:00:00,2,1,"2022-06-14 11:00:00",2,"4.43 | 4.69",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-14 12:00:00,2,1,"2022-06-14 12:00:00",2,"1.03 | 6.07",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-15 01:00:00,2,1,"2022-06-15 01:00:00",2,"1.32 | 8.78",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-15 02:00:00,2,1,"2022-06-15 02:00:00",2,"10.55 | 5.52",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-15 03:00:00,2,1,"2022-06-15 03:00:00",2,"3.63 | 6.67",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-15 04:00:00,2,1,"2022-06-15 04:00:00",2,"3.5 | 9.44",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-15 05:00:00,2,1,"2022-06-15 05:00:00",2,"12.73 | 3.5",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-15 06:00:00,2,1,"2022-06-15 06:00:00",2,"3.75 | 9.94",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-15 07:00:00,2,1,"2022-06-15 07:00:00",2,"12.05 | 3.75",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-15 08:00:00,2,1,"2022-06-15 08:00:00",2,"14.53 | 8.61",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-15 09:00:00,2,1,"2022-06-15 09:00:00",2,"4.54 | 8.61",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-15 10:00:00,2,1,"2022-06-15 10:00:00",2,"27.53 | 8.12",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-15 11:00:00,2,1,"2022-06-15 11:00:00",2,"3.25 | 47.37",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-15 12:00:00,2,1,"2022-06-15 12:00:00",2,"5.23 | 6.7",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-16 02:00:00,2,1,"2022-06-16 02:00:00",2,"4.56 | 8.57",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-16 03:00:00,2,1,"2022-06-16 03:00:00",2,"4.67 | 8.35",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-16 04:00:00,2,1,"2022-06-16 04:00:00",2,"9.61 | 9.92",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-16 05:00:00,2,1,"2022-06-16 05:00:00",2,"2.14 | 2.15",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-16 06:00:00,2,1,"2022-06-16 06:00:00",2,"4.61 | 6.26",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-16 07:00:00,2,1,"2022-06-16 07:00:00",2,"11.82 | 6.02",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-16 08:00:00,2,1,"2022-06-16 08:00:00",2,"13.28 | 6.93",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-16 09:00:00,2,1,"2022-06-16 09:00:00",2,"14.21 | 4.51",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-17 01:00:00,2,1,"2022-06-17 01:00:00",2,"0.97 | 13.22",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-17 02:00:00,2,1,"2022-06-17 02:00:00",2,"0.62 | 18.49",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-17 03:00:00,2,1,"2022-06-17 03:00:00",2,"14.28 | 3.4",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-17 04:00:00,2,1,"2022-06-17 04:00:00",2,"14.17 | 3.72",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-17 05:00:00,2,1,"2022-06-17 05:00:00",2,"17.8 | 9.52",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-17 06:00:00,2,1,"2022-06-17 06:00:00",2,"5.9 | 5.93",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-17 07:00:00,2,1,"2022-06-17 07:00:00",2,"17.53 | 7.07",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-17 08:00:00,2,1,"2022-06-17 08:00:00",2,"2.77 | 4.01",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-17 09:00:00,2,1,"2022-06-17 09:00:00",2,"11.21 | 9.22",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-17 10:00:00,2,1,"2022-06-17 10:00:00",2,"11.11 | 9.18",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-17 11:00:00,2,1,"2022-06-17 11:00:00",2,"6.97 | 7.29",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-17 12:00:00,2,1,"2022-06-17 12:00:00",2,"0.62 | 5.41",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-18 01:00:00,2,1,"2022-06-18 01:00:00",2,"19.76 | 6.71",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-18 02:00:00,2,1,"2022-06-18 02:00:00",2,"19.76 | 21.01",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-18 04:00:00,2,1,"2022-06-18 04:00:00",2,"0.57 | 4.63",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-18 05:00:00,2,1,"2022-06-18 05:00:00",2,"0.57 | 0.83",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-18 06:00:00,2,1,"2022-06-18 06:00:00",2,"0.88 | 5.16",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-18 07:00:00,2,1,"2022-06-18 07:00:00",2,"3.38 | 5.11",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-18 08:00:00,2,1,"2022-06-18 08:00:00",2,"2.34 | 4.32",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-18 09:00:00,2,1,"2022-06-18 09:00:00",2,"3.55 | 3.82",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-18 10:00:00,2,1,"2022-06-18 10:00:00",2,"10.86 | 4.25",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-18 11:00:00,2,1,"2022-06-18 11:00:00",2,"17.41 | 38.9",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-18 12:00:00,2,1,"2022-06-18 12:00:00",2,"18.34 | 6.68",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-19 01:00:00,2,1,"2022-06-19 01:00:00",2,"15.92 | 31.21",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-19 02:00:00,2,1,"2022-06-19 02:00:00",2,"10.39 | 2.54",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-19 03:00:00,2,1,"2022-06-19 03:00:00",2,"2.64 | 6.53",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-19 04:00:00,2,1,"2022-06-19 04:00:00",2,"5.57 | 8.48",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-19 05:00:00,2,1,"2022-06-19 05:00:00",2,"6.94 | 9.62",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-19 06:00:00,2,1,"2022-06-19 06:00:00",2,"14.13 | 14.52",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-19 07:00:00,2,1,"2022-06-19 07:00:00",2,"5.86 | 6.4",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-19 08:00:00,2,1,"2022-06-19 08:00:00",2,"10.87 | 6.1",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-19 09:00:00,2,1,"2022-06-19 09:00:00",2,"14.77 | 7.46",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-19 10:00:00,2,1,"2022-06-19 10:00:00",2,"10.7 | 9.18",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-19 11:00:00,2,1,"2022-06-19 11:00:00",2,"0.7 | 32.38",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-19 12:00:00,2,1,"2022-06-19 12:00:00",2,"6.63 | 8.9",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-20 01:00:00,2,1,"2022-06-20 01:00:00",2,"35.63 | 9.65",0,NA,FALSE,FALSE
2022,"13","CUPE",2022-06-20 02:00:00,2,1,"2022-06-20 02:00:00",2,"0.96 | 9.54",0,NA,FALSE,FALSE
