estacao_historica,ano_alvo,data_local,papel_serie,cod_estacao,nome_estacao_inmet,distancia_km,status_pareamento,n_timestamps,n_temp_validas,n_ur_validas,n_vel_validas,n_dir_validas,n_press_validas,n_pares_vento_validos,temperatura_media_bruta_c,temperatura_min_bruta_c,temperatura_max_bruta_c,umidade_media_bruta_pct,pressao_media_bruta_hpa,velocidade_vento_media_bruta_ms,velocidade_vento_max_bruta_ms,direcao_circular_media_bruta_graus,resultante_circular_r_bruta,vento_u_medio_bruto_ms,vento_v_medio_bruto_ms,velocidade_vetor_medio_bruta_ms,direcao_vetor_medio_bruta_graus,temp_16h,ur_16h,vel_16h,dir_16h,press_16h,vetor_16h,nuclear_16h,temp_18h,ur_18h,vel_18h,dir_18h,press_18h,vetor_18h,nuclear_18h,temp_20h,ur_20h,vel_20h,dir_20h,press_20h,vetor_20h,nuclear_20h,temperatura_media_c,temperatura_min_c,temperatura_max_c,umidade_media_pct,pressao_media_hpa,velocidade_vento_media_ms,velocidade_vento_max_ms,direcao_circular_media_graus,resultante_circular_r,vento_u_medio_ms,vento_v_medio_ms,velocidade_vetor_medio_ms,direcao_vetor_medio_graus,criterio_diario_principal_horas,fonte_meteorologica,imputacao,dia_mp10_valido,mp10_media_24h
IPOJUCA,2025,2025-09-22,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,17,24,24,24,24,24.0958333333333,20.3,28.6,83.4117647058824,996.725,1.83333333333333,5,35.6503843924338,0.105896492215912,-1.14278624220937,0.136766621770559,1.15094113846606,96.8245977282533,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,24.0958333333333,20.3,28.6,,996.725,1.83333333333333,5,35.6503843924338,0.105896492215912,-1.14278624220937,0.136766621770559,1.15094113846606,96.8245977282533,18,INMET,FALSE,TRUE,26.6358333333333
IPOJUCA,2025,2025-09-22,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,20.5166666666667,17.3,25.7,84.625,922.05,2.68333333333333,4,70.4432916462366,0.984764980368973,-2.50301454567476,-0.839021065957641,2.63989358970776,71.4686303001944,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20.5166666666667,17.3,25.7,84.625,922.05,2.68333333333333,4,70.4432916462366,0.984764980368973,-2.50301454567476,-0.839021065957641,2.63989358970776,71.4686303001944,18,INMET,FALSE,TRUE,26.6358333333333
IPOJUCA,2025,2025-09-23,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,16,24,24,24,24,24.1458333333333,20.2,29.5,77.1875,998.1875,1.96666666666667,4.8,64.367667087968,0.145079091451038,-1.363698384533,0.00230234983595127,1.3637003280753,90.0967331227508,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,24.1458333333333,20.2,29.5,,998.1875,1.96666666666667,4.8,64.367667087968,0.145079091451038,-1.363698384533,0.00230234983595127,1.3637003280753,90.0967331227508,18,INMET,FALSE,TRUE,30.5496666666667
IPOJUCA,2025,2025-09-23,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,20.5291666666667,17.8,25.8,82.5833333333333,923.345833333333,2.71666666666667,4.1,70.871630782398,0.986441384787738,-2.54176429845094,-0.833114861111156,2.67481702564569,71.8523925229042,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20.5291666666667,17.8,25.8,82.5833333333333,923.345833333333,2.71666666666667,4.1,70.871630782398,0.986441384787738,-2.54176429845094,-0.833114861111156,2.67481702564569,71.8523925229042,18,INMET,FALSE,TRUE,30.5496666666667
IPOJUCA,2025,2025-09-24,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,19,24,24,24,24,23.7708333333333,20.7,28.9,86.5789473684211,999.375,2.27083333333333,5.8,159.51348222367,0.392530085623262,-1.22929350498329,1.25214735800704,1.75471807637527,135.527674192147,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,23.7708333333333,20.7,28.9,86.5789473684211,999.375,2.27083333333333,5.8,159.51348222367,0.392530085623262,-1.22929350498329,1.25214735800704,1.75471807637527,135.527674192147,18,INMET,FALSE,TRUE,36.7610416666667
IPOJUCA,2025,2025-09-24,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,20.0791666666667,17.9,24,88.375,924.304166666667,2.66666666666667,3.5,91.1539181300707,0.938780658057931,-2.49544590707886,0.0448456172095942,2.49584883447287,91.0295506842497,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20.0791666666667,17.9,24,88.375,924.304166666667,2.66666666666667,3.5,91.1539181300707,0.938780658057931,-2.49544590707886,0.0448456172095942,2.49584883447287,91.0295506842497,18,INMET,FALSE,TRUE,36.7610416666667
IPOJUCA,2025,2025-09-25,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,19,24,24,24,24,23.7416666666667,20.4,29.3,82.4210526315789,998.075,2.53333333333333,6.2,173.955092161223,0.562661253106768,-0.959844868442399,1.88670225290649,2.11682487764048,153.03564321708,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,23.7416666666667,20.4,29.3,82.4210526315789,998.075,2.53333333333333,6.2,173.955092161223,0.562661253106768,-0.959844868442399,1.88670225290649,2.11682487764048,153.03564321708,18,INMET,FALSE,TRUE,25.6824166666667
IPOJUCA,2025,2025-09-25,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,19.6333333333333,17.5,24,85.9166666666667,922.975,2.47916666666667,3.4,99.8821460180117,0.954047600970398,-2.34365750833026,0.371078276412081,2.37285262997468,98.9971236482603,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19.6333333333333,17.5,24,85.9166666666667,922.975,2.47916666666667,3.4,99.8821460180117,0.954047600970398,-2.34365750833026,0.371078276412081,2.37285262997468,98.9971236482603,18,INMET,FALSE,TRUE,25.6824166666667
IPOJUCA,2025,2025-09-26,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,19,24,24,24,24,23.2375,20.1,29.2,79.1578947368421,997.879166666667,2.90833333333333,6.6,191.733141226805,0.679524852216675,-0.759138777137351,2.28401924222248,2.40687257282062,161.614756742667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,23.2375,20.1,29.2,79.1578947368421,997.879166666667,2.90833333333333,6.6,191.733141226805,0.679524852216675,-0.759138777137351,2.28401924222248,2.40687257282062,161.614756742667,18,INMET,FALSE,TRUE,23.431625
IPOJUCA,2025,2025-09-26,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,19.2416666666667,16.8,23.8,83.5833333333333,922.6375,3.02916666666667,4.5,142.996994129444,0.934968901684898,-1.56551229896347,2.37328627926048,2.84311739496137,146.589597098758,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19.2416666666667,16.8,23.8,83.5833333333333,922.6375,3.02916666666667,4.5,142.996994129444,0.934968901684898,-1.56551229896347,2.37328627926048,2.84311739496137,146.589597098758,18,INMET,FALSE,TRUE,23.431625
IPOJUCA,2025,2025-09-27,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,21,24,24,24,24,23.0875,18.6,29,81.6190476190476,998.445833333333,2.54583333333333,6.1,202.935305963082,0.346441485723875,-0.487941209668046,1.58738996260396,1.66069067483024,162.913312659423,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.0875,18.6,29,81.6190476190476,998.445833333333,2.54583333333333,6.1,202.935305963082,0.346441485723875,-0.487941209668046,1.58738996260396,1.66069067483024,162.913312659423,18,INMET,FALSE,TRUE,21.418125
IPOJUCA,2025,2025-09-27,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,19.1958333333333,16.7,23.7,82,923.079166666667,3.6625,4.9,152.476214938839,0.979595850653565,-1.53635465599024,3.26732389167336,3.61051118847213,154.816243624537,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19.1958333333333,16.7,23.7,82,923.079166666667,3.6625,4.9,152.476214938839,0.979595850653565,-1.53635465599024,3.26732389167336,3.61051118847213,154.816243624537,18,INMET,FALSE,TRUE,21.418125
IPOJUCA,2025,2025-09-28,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,23.6916666666667,19.9,28.7,85.625,998.85,2.49583333333333,5.2,162.231361927529,0.506661006406332,-1.07968871226533,1.60166321197789,1.93159332158623,146.015904788039,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.6916666666667,19.9,28.7,85.625,998.85,2.49583333333333,5.2,162.231361927529,0.506661006406332,-1.07968871226533,1.60166321197789,1.93159332158623,146.015904788039,18,INMET,FALSE,TRUE,17.1115833333333
IPOJUCA,2025,2025-09-28,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,19.525,16.9,24.5,85.375,923.566666666667,2.51666666666667,3.7,132.805527136105,0.85577616001314,-1.5065070123191,1.51854353865404,2.13905069059958,135.227975866162,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19.525,16.9,24.5,85.375,923.566666666667,2.51666666666667,3.7,132.805527136105,0.85577616001314,-1.5065070123191,1.51854353865404,2.13905069059958,135.227975866162,18,INMET,FALSE,TRUE,17.1115833333333
IPOJUCA,2025,2025-09-29,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,10,24,24,24,24,23.5375,20.9,29.3,74,998.991666666667,2.35,5.4,142.364587524033,0.550627122174318,-1.53257593988417,1.23357906424336,1.96736024135168,128.830785306743,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,23.5375,20.9,29.3,,998.991666666667,2.35,5.4,142.364587524033,0.550627122174318,-1.53257593988417,1.23357906424336,1.96736024135168,128.830785306743,18,INMET,FALSE,TRUE,17.90625
IPOJUCA,2025,2025-09-29,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,19.5208333333333,17.6,24.4,90.25,923.729166666667,2.42083333333333,3.8,103.429053368811,0.905015803512901,-2.0912996046874,0.530882893052956,2.15763080315005,104.24383460372,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19.5208333333333,17.6,24.4,90.25,923.729166666667,2.42083333333333,3.8,103.429053368811,0.905015803512901,-2.0912996046874,0.530882893052956,2.15763080315005,104.24383460372,18,INMET,FALSE,TRUE,17.90625
IPOJUCA,2025,2025-09-30,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,13,24,24,24,24,22.4583333333333,20.9,24.9,96.2307692307692,998.658333333333,2.25416666666667,5.2,157.641594142698,0.739272759018975,-1.08060641114556,1.67162771578537,1.99048974777332,147.119771003381,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,22.4583333333333,20.9,24.9,,998.658333333333,2.25416666666667,5.2,157.641594142698,0.739272759018975,-1.08060641114556,1.67162771578537,1.99048974777332,147.119771003381,18,INMET,FALSE,TRUE,11.767875
IPOJUCA,2025,2025-09-30,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,18.125,17,19.3,97.75,923.320833333333,3.02083333333333,6.2,130.515908060765,0.915542285823934,-1.88228495926126,2.03698047720578,2.77349709435194,137.260321964965,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18.125,17,19.3,97.75,923.320833333333,3.02083333333333,6.2,130.515908060765,0.915542285823934,-1.88228495926126,2.03698047720578,2.77349709435194,137.260321964965,18,INMET,FALSE,TRUE,11.767875
IPOJUCA,2025,2025-10-01,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,19,24,24,24,24,23.5833333333333,20.8,27.6,85.7894736842105,998.75,2.67916666666667,6,180.111776495524,0.668040426408922,-0.996762628955804,2.0020490821406,2.23645618463294,153.532607746231,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,23.5833333333333,20.8,27.6,85.7894736842105,998.75,2.67916666666667,6,180.111776495524,0.668040426408922,-0.996762628955804,2.0020490821406,2.23645618463294,153.532607746231,18,INMET,FALSE,TRUE,19.5906666666667
IPOJUCA,2025,2025-10-01,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,18.9541666666667,17,23.4,91.2916666666667,923.441666666667,4.1875,5.8,146.211691496653,0.939963485551144,-1.99998230749377,3.43703583518379,3.97657447593097,149.805234107525,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18.9541666666667,17,23.4,91.2916666666667,923.441666666667,4.1875,5.8,146.211691496653,0.939963485551144,-1.99998230749377,3.43703583518379,3.97657447593097,149.805234107525,18,INMET,FALSE,TRUE,19.5906666666667
IPOJUCA,2025,2025-10-02,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,20,24,24,24,24,23.05,21.1,25.9,89.8,998.525,2.425,6,150.545884928898,0.588058923538927,-1.28544873529032,1.5144953445628,1.98647290436137,139.676610372865,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.05,21.1,25.9,89.8,998.525,2.425,6,150.545884928898,0.588058923538927,-1.28544873529032,1.5144953445628,1.98647290436137,139.676610372865,18,INMET,FALSE,TRUE,24.9995416666667
IPOJUCA,2025,2025-10-02,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,18.7375,17.1,22.1,92.1666666666667,923.104166666667,4.22916666666667,6.8,142.854774297333,0.947469181644203,-2.22538713540354,3.42094884918512,4.08108305859616,146.955292890799,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18.7375,17.1,22.1,92.1666666666667,923.104166666667,4.22916666666667,6.8,142.854774297333,0.947469181644203,-2.22538713540354,3.42094884918512,4.08108305859616,146.955292890799,18,INMET,FALSE,TRUE,24.9995416666667
IPOJUCA,2025,2025-10-03,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,21,24,24,24,24,23.2375,19.6,28.1,82.0952380952381,997.920833333333,2.22083333333333,5.2,144.068415512824,0.309880801060023,-0.98714479067733,1.18845201778928,1.54495082004211,140.286505910327,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.2375,19.6,28.1,82.0952380952381,997.920833333333,2.22083333333333,5.2,144.068415512824,0.309880801060023,-0.98714479067733,1.18845201778928,1.54495082004211,140.286505910327,18,INMET,FALSE,TRUE,25.811125
IPOJUCA,2025,2025-10-03,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,18.9791666666667,17,23.3,85.2916666666667,922.7875,2.30416666666667,3.4,114.146138723284,0.92649633515584,-1.89705654104837,0.970961393971177,2.1311005486642,117.104511922178,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18.9791666666667,17,23.3,85.2916666666667,922.7875,2.30416666666667,3.4,114.146138723284,0.92649633515584,-1.89705654104837,0.970961393971177,2.1311005486642,117.104511922178,18,INMET,FALSE,TRUE,25.811125
IPOJUCA,2025,2025-10-04,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,20,24,24,24,24,23.5083333333333,19.6,28.7,79.7,997.954166666667,2.15416666666667,4.8,144.582809661574,0.299706201258532,-1.16615937374241,0.865886096158174,1.45247596072614,126.594290552513,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.5083333333333,19.6,28.7,79.7,997.954166666667,2.15416666666667,4.8,144.582809661574,0.299706201258532,-1.16615937374241,0.865886096158174,1.45247596072614,126.594290552513,18,INMET,FALSE,TRUE,22.14525
IPOJUCA,2025,2025-10-04,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,19.45,16.6,24.6,84.75,922.9,2.2875,2.8,90.018074342254,0.97240553456669,-2.22633796390979,-0.0146918700650506,2.22638644008447,89.6219037978818,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19.45,16.6,24.6,84.75,922.9,2.2875,2.8,90.018074342254,0.97240553456669,-2.22633796390979,-0.0146918700650506,2.22638644008447,89.6219037978818,18,INMET,FALSE,TRUE,22.14525
IPOJUCA,2025,2025-10-05,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,17,24,24,24,24,22.5291666666667,19.8,27.8,91.2352941176471,997.345833333333,1.96666666666667,5.6,349.528903222061,0.140602538963827,-0.886305031180747,0.519672356520452,1.02742200016732,120.384621811756,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,22.5291666666667,19.8,27.8,,997.345833333333,1.96666666666667,5.6,349.528903222061,0.140602538963827,-0.886305031180747,0.519672356520452,1.02742200016732,120.384621811756,18,INMET,FALSE,TRUE,19.1998333333333
IPOJUCA,2025,2025-10-05,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,18.6083333333333,17,22.2,92.2916666666667,922.179166666667,2.54166666666667,3.4,91.5327596812938,0.942445278259652,-2.37550205475823,0.159314075084826,2.38083829494586,93.8368207918722,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18.6083333333333,17,22.2,92.2916666666667,922.179166666667,2.54166666666667,3.4,91.5327596812938,0.942445278259652,-2.37550205475823,0.159314075084826,2.38083829494586,93.8368207918722,18,INMET,FALSE,TRUE,19.1998333333333
IPOJUCA,2025,2025-10-06,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,12,24,24,24,24,22.95,18.6,29.7,76.0833333333333,995.75,2.02916666666667,4.4,117.747181885534,0.0726331862348067,-0.945872632999493,0.579103473729466,1.10906982248321,121.476741540538,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,22.95,18.6,29.7,,995.75,2.02916666666667,4.4,117.747181885534,0.0726331862348067,-0.945872632999493,0.579103473729466,1.10906982248321,121.476741540538,18,INMET,FALSE,TRUE,25.588625
IPOJUCA,2025,2025-10-06,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,19.075,16.9,23.6,88.125,920.9,2.13333333333333,3,90.0281334735704,0.955318009745083,-2.04562771221993,-0.0229880382850403,2.04575687385044,89.3561574643165,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19.075,16.9,23.6,88.125,920.9,2.13333333333333,3,90.0281334735704,0.955318009745083,-2.04562771221993,-0.0229880382850403,2.04575687385044,89.3561574643165,18,INMET,FALSE,TRUE,25.588625
IPOJUCA,2025,2025-10-07,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,16,24,24,24,24,23.4916666666667,19.4,29,77.0625,995.691666666667,1.77916666666667,3.5,74.4961041361875,0.108928843597539,-0.827965499868822,0.22414825253773,0.857769962221076,105.148110465542,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,23.4916666666667,19.4,29,,995.691666666667,1.77916666666667,3.5,74.4961041361875,0.108928843597539,-0.827965499868822,0.22414825253773,0.857769962221076,105.148110465542,18,INMET,FALSE,TRUE,25.2783333333333
IPOJUCA,2025,2025-10-07,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,19.6208333333333,16.6,25.1,84.6666666666667,920.8875,2.4,3.6,80.0720833334893,0.970527474552771,-2.30495402623147,-0.411671493455201,2.34142829947114,79.8735804147141,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19.6208333333333,16.6,25.1,84.6666666666667,920.8875,2.4,3.6,80.0720833334893,0.970527474552771,-2.30495402623147,-0.411671493455201,2.34142829947114,79.8735804147141,18,INMET,FALSE,TRUE,25.2783333333333
IPOJUCA,2025,2025-10-08,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,18,24,24,24,24,23.6666666666667,18.8,28.1,84.8333333333333,995.533333333333,1.78333333333333,4.1,65.7150863341087,0.352762237050366,-1.05065474086029,-0.140358529410523,1.05998863261381,82.3908243540385,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,23.6666666666667,18.8,28.1,84.8333333333333,995.533333333333,1.78333333333333,4.1,65.7150863341087,0.352762237050366,-1.05065474086029,-0.140358529410523,1.05998863261381,82.3908243540385,18,INMET,FALSE,TRUE,29.5126666666667
IPOJUCA,2025,2025-10-08,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,20.3791666666667,16.7,25.8,85.1666666666667,920.783333333333,2.3,3.5,73.2548805091244,0.992591737915974,-2.19895784947377,-0.612875905178003,2.28276860389091,74.4262091511598,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20.3791666666667,16.7,25.8,85.1666666666667,920.783333333333,2.3,3.5,73.2548805091244,0.992591737915974,-2.19895784947377,-0.612875905178003,2.28276860389091,74.4262091511598,18,INMET,FALSE,TRUE,29.5126666666667
IPOJUCA,2025,2025-10-09,principal,A357,PALMARES,65.7758532771756,fechado_com_limitacao_espacial,24,24,15,24,24,24,24,24.1708333333333,21.9,27.8,82.6,996.379166666667,2.13333333333333,5.3,117.380051519231,0.798548537610344,-1.7929684539003,0.846908286209572,1.98292448719866,115.283698690624,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,24.1708333333333,21.9,27.8,,996.379166666667,2.13333333333333,5.3,117.380051519231,0.798548537610344,-1.7929684539003,0.846908286209572,1.98292448719866,115.283698690624,18,INMET,FALSE,TRUE,27.6690833333333
IPOJUCA,2025,2025-10-09,sensibilidade,A341,CARUARU,111.998823291037,fechado_com_limitacao_espacial,24,24,24,24,24,24,24,20.3875,18.3,25,88.125,921.541666666667,2.59166666666667,4,99.9045308568948,0.920259316968346,-2.3013329524782,0.601631177794559,2.37867472182653,104.650787715247,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20.3875,18.3,25,88.125,921.541666666667,2.59166666666667,4,99.9045308568948,0.920259316968346,-2.3013329524782,0.601631177794559,2.37867472182653,104.650787715247,18,INMET,FALSE,TRUE,27.6690833333333
