estacao_historica,ano_alvo,data_local,papel_precipitacao,cod_precipitacao,nome_precipitacao,distancia_precipitacao_km,precip_diaria_bruta_mm,precip_valida_60,precip_valida_70,precip_valida_90,flag_borda_2025,precip_diaria_analitica_mm
IPOJUCA,2021,2021-10-12,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-10-13,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-14,sensibilidade,260720804A,Rurópolis,7.14376732272583,0.99,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-15,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-16,sensibilidade,260720804A,Rurópolis,7.14376732272583,2.57,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-17,sensibilidade,260720804A,Rurópolis,7.14376732272583,0.2,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-18,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-19,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-20,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-21,sensibilidade,260720804A,Rurópolis,7.14376732272583,0.2,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-22,sensibilidade,260720804A,Rurópolis,7.14376732272583,3.95,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-23,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-24,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-25,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-26,sensibilidade,260720804A,Rurópolis,7.14376732272583,0.99,TRUE,TRUE,TRUE,FALSE,0.99
IPOJUCA,2021,2021-10-27,sensibilidade,260720804A,Rurópolis,7.14376732272583,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IPOJUCA,2021,2021-10-28,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-29,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-30,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-10-31,sensibilidade,260720804A,Rurópolis,7.14376732272583,1.59,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-11-01,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-11-02,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-03,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-11-04,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-11-05,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-06,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-07,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-11-08,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-09,sensibilidade,260720804A,Rurópolis,7.14376732272583,3.78,TRUE,TRUE,TRUE,FALSE,3.78
IPOJUCA,2021,2021-11-10,sensibilidade,260720804A,Rurópolis,7.14376732272583,1.18,TRUE,TRUE,TRUE,FALSE,1.18
IPOJUCA,2021,2021-11-11,sensibilidade,260720804A,Rurópolis,7.14376732272583,0.59,TRUE,TRUE,TRUE,FALSE,0.59
IPOJUCA,2021,2021-11-12,sensibilidade,260720804A,Rurópolis,7.14376732272583,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IPOJUCA,2021,2021-11-13,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-14,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-15,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-16,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-17,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-18,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-19,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-20,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-21,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-22,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-23,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-24,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-11-25,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-26,sensibilidade,260720804A,Rurópolis,7.14376732272583,2.17,TRUE,TRUE,TRUE,FALSE,2.17
IPOJUCA,2021,2021-11-27,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-28,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-29,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-11-30,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-01,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-12-02,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-03,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-04,sensibilidade,260720804A,Rurópolis,7.14376732272583,1.98,TRUE,TRUE,TRUE,FALSE,1.98
IPOJUCA,2021,2021-12-05,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-06,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-07,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-08,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-09,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-10,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-11,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-12,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,FALSE,FALSE,
IPOJUCA,2021,2021-12-13,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-14,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-15,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-16,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-17,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-18,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-19,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-20,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-21,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-22,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-23,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-24,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-25,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-26,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-27,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-28,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-29,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-30,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2021,2021-12-31,sensibilidade,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-01-01,principal,260720804A,Rurópolis,7.14376732272583,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IPOJUCA,2025,2025-01-02,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-01-03,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-01-04,principal,260720804A,Rurópolis,7.14376732272583,1.77,TRUE,TRUE,TRUE,FALSE,1.77
IPOJUCA,2025,2025-01-05,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-01-06,principal,260720804A,Rurópolis,7.14376732272583,1.21,TRUE,TRUE,TRUE,FALSE,1.21
IPOJUCA,2025,2025-01-07,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-01-08,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-01-09,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-01-10,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-01-11,principal,260720804A,Rurópolis,7.14376732272583,2.79,TRUE,TRUE,TRUE,FALSE,2.79
IPOJUCA,2025,2025-01-12,principal,260720804A,Rurópolis,7.14376732272583,18.77,TRUE,TRUE,TRUE,FALSE,18.77
IPOJUCA,2025,2025-01-13,principal,260720804A,Rurópolis,7.14376732272583,12.07,TRUE,TRUE,TRUE,FALSE,12.07
IPOJUCA,2025,2025-01-14,principal,260720804A,Rurópolis,7.14376732272583,44.49,TRUE,TRUE,TRUE,FALSE,44.49
IPOJUCA,2025,2025-01-15,principal,260720804A,Rurópolis,7.14376732272583,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IPOJUCA,2025,2025-01-16,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-01-17,principal,260720804A,Rurópolis,7.14376732272583,0.99,TRUE,TRUE,TRUE,FALSE,0.99
IPOJUCA,2025,2025-01-18,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-01-19,principal,260720804A,Rurópolis,7.14376732272583,0.98,TRUE,TRUE,TRUE,FALSE,0.98
IPOJUCA,2025,2025-01-20,principal,260720804A,Rurópolis,7.14376732272583,4.14,TRUE,TRUE,TRUE,FALSE,4.14
IPOJUCA,2025,2025-01-21,principal,260720804A,Rurópolis,7.14376732272583,5.75,TRUE,TRUE,TRUE,FALSE,5.75
IPOJUCA,2025,2025-01-22,principal,260720804A,Rurópolis,7.14376732272583,5.31,TRUE,TRUE,TRUE,FALSE,5.31
IPOJUCA,2025,2025-01-23,principal,260720804A,Rurópolis,7.14376732272583,18.69,TRUE,TRUE,TRUE,FALSE,18.69
IPOJUCA,2025,2025-01-24,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-01-25,principal,260720804A,Rurópolis,7.14376732272583,2.98,TRUE,TRUE,TRUE,FALSE,2.98
IPOJUCA,2025,2025-01-26,principal,260720804A,Rurópolis,7.14376732272583,17.61,FALSE,TRUE,TRUE,FALSE,
IPOJUCA,2025,2025-01-27,principal,260720804A,Rurópolis,7.14376732272583,33.61,TRUE,TRUE,TRUE,FALSE,33.61
IPOJUCA,2025,2025-01-28,principal,260720804A,Rurópolis,7.14376732272583,32.68,TRUE,TRUE,TRUE,FALSE,32.68
IPOJUCA,2025,2025-01-29,principal,260720804A,Rurópolis,7.14376732272583,14.56,TRUE,TRUE,TRUE,FALSE,14.56
IPOJUCA,2025,2025-01-30,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-01-31,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-02-01,principal,260720804A,Rurópolis,7.14376732272583,3.38,TRUE,TRUE,TRUE,FALSE,3.38
IPOJUCA,2025,2025-02-02,principal,260720804A,Rurópolis,7.14376732272583,0.42,TRUE,TRUE,TRUE,FALSE,0.42
IPOJUCA,2025,2025-02-03,principal,260720804A,Rurópolis,7.14376732272583,0.39,TRUE,TRUE,TRUE,FALSE,0.39
IPOJUCA,2025,2025-02-04,principal,260720804A,Rurópolis,7.14376732272583,0.4,FALSE,FALSE,TRUE,FALSE,
IPOJUCA,2025,2025-02-05,principal,260720804A,Rurópolis,7.14376732272583,100,TRUE,TRUE,TRUE,FALSE,100
IPOJUCA,2025,2025-02-06,principal,260720804A,Rurópolis,7.14376732272583,24.98,TRUE,TRUE,TRUE,FALSE,24.98
IPOJUCA,2025,2025-02-07,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-02-08,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-02-09,principal,260720804A,Rurópolis,7.14376732272583,15.59,TRUE,TRUE,TRUE,FALSE,15.59
IPOJUCA,2025,2025-02-10,principal,260720804A,Rurópolis,7.14376732272583,2.16,TRUE,TRUE,TRUE,FALSE,2.16
IPOJUCA,2025,2025-02-11,principal,260720804A,Rurópolis,7.14376732272583,3.15,TRUE,TRUE,TRUE,FALSE,3.15
IPOJUCA,2025,2025-02-12,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-02-13,principal,260720804A,Rurópolis,7.14376732272583,0.42,TRUE,TRUE,TRUE,FALSE,0.42
IPOJUCA,2025,2025-02-14,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-02-15,principal,260720804A,Rurópolis,7.14376732272583,6.9,TRUE,TRUE,TRUE,FALSE,6.9
IPOJUCA,2025,2025-02-16,principal,260720804A,Rurópolis,7.14376732272583,8.69,TRUE,TRUE,TRUE,FALSE,8.69
IPOJUCA,2025,2025-02-17,principal,260720804A,Rurópolis,7.14376732272583,3.55,TRUE,TRUE,TRUE,FALSE,3.55
IPOJUCA,2025,2025-02-18,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-02-19,principal,260720804A,Rurópolis,7.14376732272583,0.62,TRUE,TRUE,TRUE,FALSE,0.62
IPOJUCA,2025,2025-02-20,principal,260720804A,Rurópolis,7.14376732272583,0.98,TRUE,TRUE,TRUE,FALSE,0.98
IPOJUCA,2025,2025-02-21,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-02-22,principal,260720804A,Rurópolis,7.14376732272583,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IPOJUCA,2025,2025-02-23,principal,260720804A,Rurópolis,7.14376732272583,3.18,TRUE,TRUE,TRUE,FALSE,3.18
IPOJUCA,2025,2025-02-24,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-02-25,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-02-26,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-02-27,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-02-28,principal,260720804A,Rurópolis,7.14376732272583,5.15,TRUE,TRUE,TRUE,FALSE,5.15
IPOJUCA,2025,2025-03-01,principal,260720804A,Rurópolis,7.14376732272583,8.32,TRUE,TRUE,TRUE,FALSE,8.32
IPOJUCA,2025,2025-03-02,principal,260720804A,Rurópolis,7.14376732272583,8.12,TRUE,TRUE,TRUE,FALSE,8.12
IPOJUCA,2025,2025-03-03,principal,260720804A,Rurópolis,7.14376732272583,2,TRUE,TRUE,TRUE,FALSE,2
IPOJUCA,2025,2025-03-04,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-03-05,principal,260720804A,Rurópolis,7.14376732272583,4.92,TRUE,TRUE,TRUE,FALSE,4.92
IPOJUCA,2025,2025-03-06,principal,260720804A,Rurópolis,7.14376732272583,2.98,TRUE,TRUE,TRUE,FALSE,2.98
IPOJUCA,2025,2025-03-07,principal,260720804A,Rurópolis,7.14376732272583,16.05,TRUE,TRUE,TRUE,FALSE,16.05
IPOJUCA,2025,2025-03-08,principal,260720804A,Rurópolis,7.14376732272583,3.22,TRUE,TRUE,TRUE,FALSE,3.22
IPOJUCA,2025,2025-03-09,principal,260720804A,Rurópolis,7.14376732272583,4.37,TRUE,TRUE,TRUE,FALSE,4.37
IPOJUCA,2025,2025-03-10,principal,260720804A,Rurópolis,7.14376732272583,1.58,TRUE,TRUE,TRUE,FALSE,1.58
IPOJUCA,2025,2025-03-11,principal,260720804A,Rurópolis,7.14376732272583,0.82,TRUE,TRUE,TRUE,FALSE,0.82
IPOJUCA,2025,2025-03-12,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-03-13,principal,260720804A,Rurópolis,7.14376732272583,5.13,TRUE,TRUE,TRUE,FALSE,5.13
IPOJUCA,2025,2025-03-14,principal,260720804A,Rurópolis,7.14376732272583,32.37,TRUE,TRUE,TRUE,FALSE,32.37
IPOJUCA,2025,2025-03-15,principal,260720804A,Rurópolis,7.14376732272583,3.74,FALSE,TRUE,TRUE,FALSE,
IPOJUCA,2025,2025-03-16,principal,260720804A,Rurópolis,7.14376732272583,4.16,TRUE,TRUE,TRUE,FALSE,4.16
IPOJUCA,2025,2025-03-17,principal,260720804A,Rurópolis,7.14376732272583,13.04,FALSE,TRUE,TRUE,FALSE,
IPOJUCA,2025,2025-03-18,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-03-19,principal,260720804A,Rurópolis,7.14376732272583,0.99,TRUE,TRUE,TRUE,FALSE,0.99
IPOJUCA,2025,2025-03-20,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-03-21,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-03-22,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-03-23,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-03-24,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-03-25,principal,260720804A,Rurópolis,7.14376732272583,29.89,TRUE,TRUE,TRUE,FALSE,29.89
IPOJUCA,2025,2025-03-26,principal,260720804A,Rurópolis,7.14376732272583,1.58,TRUE,TRUE,TRUE,FALSE,1.58
IPOJUCA,2025,2025-03-27,principal,260720804A,Rurópolis,7.14376732272583,49.94,FALSE,TRUE,TRUE,FALSE,
IPOJUCA,2025,2025-03-28,principal,260720804A,Rurópolis,7.14376732272583,16.02,TRUE,TRUE,TRUE,FALSE,16.02
IPOJUCA,2025,2025-03-29,principal,260720804A,Rurópolis,7.14376732272583,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IPOJUCA,2025,2025-03-30,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-03-31,principal,260720804A,Rurópolis,7.14376732272583,0.79,TRUE,TRUE,TRUE,FALSE,0.79
IPOJUCA,2025,2025-04-01,principal,260720804A,Rurópolis,7.14376732272583,14.02,TRUE,TRUE,TRUE,FALSE,14.02
IPOJUCA,2025,2025-04-02,principal,260720804A,Rurópolis,7.14376732272583,40.89,TRUE,TRUE,TRUE,FALSE,40.89
IPOJUCA,2025,2025-04-03,principal,260720804A,Rurópolis,7.14376732272583,1.57,TRUE,TRUE,TRUE,FALSE,1.57
IPOJUCA,2025,2025-04-04,principal,260720804A,Rurópolis,7.14376732272583,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IPOJUCA,2025,2025-04-05,principal,260720804A,Rurópolis,7.14376732272583,11.04,TRUE,TRUE,TRUE,FALSE,11.04
IPOJUCA,2025,2025-04-06,principal,260720804A,Rurópolis,7.14376732272583,9.45,TRUE,TRUE,TRUE,FALSE,9.45
IPOJUCA,2025,2025-04-07,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-08,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-09,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-10,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-11,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-12,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-13,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-14,principal,260720804A,Rurópolis,7.14376732272583,6.15,TRUE,TRUE,TRUE,FALSE,6.15
IPOJUCA,2025,2025-04-15,principal,260720804A,Rurópolis,7.14376732272583,2.77,TRUE,TRUE,TRUE,FALSE,2.77
IPOJUCA,2025,2025-04-16,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-17,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-18,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-19,principal,260720804A,Rurópolis,7.14376732272583,0,FALSE,FALSE,TRUE,FALSE,
IPOJUCA,2025,2025-04-20,principal,260720804A,Rurópolis,7.14376732272583,3.15,TRUE,TRUE,TRUE,FALSE,3.15
IPOJUCA,2025,2025-04-21,principal,260720804A,Rurópolis,7.14376732272583,5.31,TRUE,TRUE,TRUE,FALSE,5.31
IPOJUCA,2025,2025-04-22,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-23,principal,260720804A,Rurópolis,7.14376732272583,0,FALSE,TRUE,TRUE,FALSE,
IPOJUCA,2025,2025-04-24,principal,260720804A,Rurópolis,7.14376732272583,23.46,TRUE,TRUE,TRUE,FALSE,23.46
IPOJUCA,2025,2025-04-25,principal,260720804A,Rurópolis,7.14376732272583,1.77,TRUE,TRUE,TRUE,FALSE,1.77
IPOJUCA,2025,2025-04-26,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-27,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-28,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-29,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-04-30,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-05-01,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-05-02,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
IPOJUCA,2025,2025-05-03,principal,260720804A,Rurópolis,7.14376732272583,0,TRUE,TRUE,TRUE,FALSE,0
